drug,reversal_score,best_adj_pvalue,l2s2_rank
8751,7.9386258261347065,0.26758884568037666,1599
ncgc00187945-01,7.931711515871553,0.23007500664034206,1600
ncgc00185684-02,7.924641903952524,0.3221904050019268,1601
brd-k39757396,7.86913759702003,0.24999707797016324,1602
olvanil,7.832839389323235,0.1713539371883171,1603
devazepide,7.80168045715845,0.16111859683550053,1604
nifuroxazide,7.792818459254492,0.3374853958925445,1605
brd-k46373671,7.742505133756463,0.2201197469666296,1606
hy-10459,7.73823431071632,0.2663229197877617,1607
t6129388,7.7365779228458615,0.4269165168787985,1608
brd-k71670746,7.7365779228458615,0.4269165168787985,1609
kuc104256n,7.7365779228458615,0.37376128953504284,1610
brd-k96621343,7.7365779228458615,0.37376128953504284,1611
ditartrate,7.7365779228458615,0.37376128953504284,1612
brd-k89696951,7.7365779228458615,0.37376128953504284,1613
rapamycin,7.7365779228458615,0.37376128953504284,1614
brd-k44652183,7.7365779228458615,0.4269165168787985,1615
ly-83583,7.7365779228458615,0.4269165168787985,1616
fipronil,7.735309883232571,0.24170422170444333,1617
np-001821,7.719255201065936,0.20985869343339633,1618
erythromycin,7.708820221060494,0.29090620802248474,1619
ftorafur,7.697441689958894,0.20930260961057512,1620
4312,7.693773298480722,0.18315003276039477,1621
brd-k15716662,7.686766170827009,0.2878667739381009,1622
brd-a96272097,7.665820288095504,0.11835431387437437,1623
enrofloxacin,7.650917817454981,0.2911169655798858,1624
brd-k60870698,7.640238171818211,0.13649067120900812,1625
vu0418939-2,7.63387026735636,0.1813071348620481,1626
brd-a37735495,7.632661496804911,0.34351832717265895,1627
norethindrone,7.630253983090396,0.26208170251561363,1628
cc-100,7.602783442745486,0.08566078266189399,1629
vu0410183-2,7.585162504700319,0.21820431715642688,1630
brd-k16331660,7.572094712952215,0.23086275587178387,1631
brd-k65050353,7.567867664774449,0.3455572826105789,1632
nutlin-3,7.5399712823424725,0.17643114624585754,1633
brd-k05114711,7.518133331331677,0.29901597151493536,1634
c3930,7.518133331331677,0.35910224967868726,1635
brd-k49010888,7.4896800576253595,0.3143265879903745,1636
x0379,7.4851675512740865,0.3741109085727397,1637
brd-k45205755,7.480700795891102,0.34351832717265895,1638
brd-a26199074,7.479421991674845,0.3510863808898206,1639
ncgc00182380-01,7.441720968944381,0.29090620802248474,1640
brd-k65955264,7.439840061257758,0.17783915029988223,1641
bapta-am,7.437866641142124,0.36153650783347546,1642
capsazepine,7.417207839942055,0.2911169655798858,1643
brd-a12633378,7.417207839942055,0.2911169655798858,1644
brd-a60245366,7.416636074646501,0.23484041079219595,1645
53353,7.409134575797274,0.3234289360763223,1646
brd-k07005393,7.3627335134225,0.27434265292165255,1647
brd-k74797618,7.361878773778723,0.26208170251561363,1648
g5797,7.349628286386562,0.23484041079219595,1649
brd-a52193669,7.337520764133455,0.2616827009551235,1650
mls-0315872.0001,7.330447973621347,0.43149080124335426,1651
s8822,7.330447973621347,0.43149080124335426,1652
linoleamide,7.330447973621347,0.3782226380865142,1653
brd-k60379529,7.330447973621347,0.3782226380865142,1654
brd-k59761766,7.330447973621347,0.3782226380865142,1655
brd-k58070753,7.330447973621347,0.3782226380865142,1656
brd-k14048378,7.330447973621347,0.3782226380865142,1657
brd-k16947188,7.330447973621347,0.3782226380865142,1658
brd-a61858259,7.330447973621347,0.3782226380865142,1659
dmbi,7.330447973621347,0.3782226380865142,1660
brd-k81441552,7.330447973621347,0.43149080124335426,1661
brd-k35573744,7.330447973621347,0.3782226380865142,1662
docetaxel,7.330447973621347,0.43149080124335426,1663
brd-k47448802,7.330447973621347,0.3782226380865142,1664
g-221,7.324527353980013,0.30039327583125475,1665
jmbii113b,7.32331535738179,0.21724409138842452,1666
brd-k26304855,7.316108722831671,0.20008831210254435,1667
ester,7.304587631644368,0.29493372639104926,1668
ncgc00183412-01,7.277813575363222,0.3017464888319282,1669
m9948,7.273966455407312,0.2256344906604869,1670
n-formylmethionylalanine,7.260480894243516,0.2800144670052041,1671
dichloride,7.259550630860889,0.2911169655798858,1672
hy-70044,7.2580665220198775,0.3110490189634096,1673
755673,7.242180237467114,0.3303815788151953,1674
4476,7.241025281461114,0.2605902168323239,1675
valyltryptophan,7.230813660437018,0.2914696534825626,1676
mercaptopurine,7.230809660130656,0.20985869343339633,1677
brd-k77681376,7.2285462745139055,0.12147256774318957,1678
brd-k77877933,7.227155177544477,0.07117183777060088,1679
brd-k10649245,7.21628419400647,0.26442748523003895,1680
645668,7.205486715084695,0.16111859683550053,1681
testosterone,7.172937632872994,0.39174678025503146,1682
brd-a80960055,7.172937632872994,0.2904285051431371,1683
westcort,7.163126858513327,0.2605902168323239,1684
clopidogrel,7.155554180827729,0.3643775011646751,1685
fenretinide,7.151640345491119,0.20673849976495268,1686
clomid,7.146069326314469,0.21323230449792643,1687
ncgc00165208-01,7.142671296579705,0.23488185929596114,1688
osi-906,7.126265331084203,0.2201197469666296,1689
hy-10044,7.105483468797907,0.30244854798875503,1690
gr-108,7.103872949932569,0.1336050846233139,1691
lacidipine,7.097456891935328,0.3303815788151953,1692
brd-k45031696,7.095685362154028,0.2541620744153975,1693
brd-k40175214,7.076415437192295,0.2773650400673396,1694
ncgc00012272-02,7.0703004810429775,0.3558058655880726,1695
t3205,7.059211600387003,0.34351832717265895,1696
hy-11005,7.032785519453494,0.24966576972585672,1697
brd-a84102390,7.02489780159224,0.3061820987929496,1698
18666a,7.020048801703518,0.23086275587178387,1699
brd-k81795824,7.014345250828918,0.315321208542423,1700
bromide,7.011085019372611,0.2904285051431371,1701
r3904,6.9982346447133885,0.3349232477661111,1702
st4029573,6.961772175456043,0.3627978912425491,1703
ncgc00183415-01,6.956316183817003,0.4347640537774055,1704
brd-k94544211,6.956316183817003,0.3832977886866672,1705
aminopentamide,6.956316183817003,0.4347640537774055,1706
brd-k08451418,6.956316183817003,0.4347640537774055,1707
y27632,6.956316183817003,0.3070217290668939,1708
miglitol,6.956316183817003,0.3828925852841381,1709
finasteride,6.956316183817003,0.3741109085727397,1710
ncgc00241732-01,6.956316183817003,0.3828925852841381,1711
acyclovir,6.956316183817003,0.3828925852841381,1712
sl-231,6.956316183817003,0.4347640537774055,1713
bl-052,6.956316183817003,0.3828925852841381,1714
brd-k09716788,6.956316183817003,0.3828925852841381,1715
l469480,6.956316183817003,0.4347640537774055,1716
brd-k32485462,6.956316183817003,0.4347640537774055,1717
mls-0390843.0001,6.956316183817003,0.4347640537774055,1718
mls-0350978,6.956316183817003,0.4347640537774055,1719
brd-k05520923,6.944090631294446,0.16801457586372248,1720
dienestrol,6.928856476483763,0.2256344906604869,1721
brd-k78385490,6.920025607610608,0.1336050846233139,1722
brd-a93393712,6.9191423113471755,0.3174790570951139,1723
(flurandrenolide),6.914827358217379,0.35910224967868726,1724
brd-k68038686,6.912306832852586,0.34351832717265895,1725
hinokitiol,6.891579799153462,0.21019242339161226,1726
brd-k69888333,6.868788350288025,0.2610850374303292,1727
brd-k71554540,6.858386160225298,0.39265132923504426,1728
brd-k82580504,6.858386160225298,0.3234289360763223,1729
12k-516s,6.858386160225298,0.39265132923504426,1730
brd-k10010115,6.834175162248251,0.2826362925609824,1731
brd-k52321331,6.830958746339665,0.23086275587178387,1732
brd-a75931230,6.823168389630168,0.33672648802432176,1733
brd-k14316227,6.8209800359847295,0.20244576084759341,1734
ncgc00183913-01,6.815891562045611,0.31539767532184576,1735
brd-k53308430,6.810364072061166,0.30547310583274806,1736
brd-k83355732,6.809830706990137,0.37376128953504284,1737
(forskolin),6.793590715575278,0.18315003276039477,1738
brd-k56024573,6.790810125661248,0.3782226380865142,1739
modafinil,6.764182623745428,0.36153650783347546,1740
terbutaline,6.7372934017549895,0.29090620802248474,1741
brd-k03651937,6.7372934017549895,0.29090620802248474,1742
brd-k08307026,6.710861771534724,0.26758884568037666,1743
0901317,6.6963018636368385,0.4059805830582314,1744
brd-k61105081,6.6963018636368385,0.3503450194894274,1745
brd-k76698671,6.695687111164887,0.3862984447239388,1746
ftt,6.655102732813377,0.32265455221812683,1747
brd-k31491153,6.64295412208984,0.2904285051431371,1748
ncgc00182390-01,6.642561601899078,0.24238113451224136,1749
brd-k45818044,6.62868102801927,0.3782226380865142,1750
6-azauridine,6.618165828015962,0.30547310583274806,1751
brd-k87964538,6.618165828015962,0.3643775011646751,1752
(pf-01367338),6.618165828015962,0.3643775011646751,1753
mls-0391006,6.615638326890243,0.36605461961310853,1754
brd-k88784410,6.610782292456445,0.4394427984172605,1755
sulfadiazine,6.610782292456445,0.38702569078105303,1756
brd-k45278408,6.610782292456445,0.38702569078105303,1757
fexaramine,6.610782292456445,0.4394427984172605,1758
phccc,6.610782292456445,0.38702569078105303,1759
brd-k45842176,6.610782292456445,0.36605461961310853,1760
np-004007,6.610782292456445,0.4394427984172605,1761
honokiol,6.610782292456445,0.4394427984172605,1762
fulvestrant,6.610782292456445,0.38702569078105303,1763
brd-k24705176,6.610782292456445,0.38702569078105303,1764
brd-k66634822,6.610782292456445,0.4394427984172605,1765
mls-0091944.0001,6.610782292456445,0.38702569078105303,1766
12k-612s,6.610782292456445,0.4394427984172605,1767
blebbistatin,6.589662952535418,0.14131238607548646,1768
brd-k22096725,6.584905038892899,0.17783915029988223,1769
ncgc00242296-02,6.574106956797173,0.3270122838552705,1770
ncgc00182393-01,6.562017913702812,0.2201197469666296,1771
n-3),6.559785589308968,0.4059805830582314,1772
flutamide,6.543340644768491,0.36605461961310853,1773
unc0321,6.542581178830669,0.16937577837865886,1774
dcebio,6.525884662798419,0.15028733016241738,1775
ncgc00183255-01,6.514080415495579,0.2550587693543153,1776
69071,6.511169819844867,0.36605461961310853,1777
ei-286,6.5060133194157155,0.39906871968784047,1778
brd-k57016430,6.49424254797339,0.4110566832307168,1779
np-006304,6.47769409166839,0.25851535405492027,1780
brd-k64058329,6.476587020924257,0.3070217290668939,1781
brd-k73418978,6.474292592487844,0.3782226380865142,1782
brd-k36354764,6.445029999077777,0.33144306720585665,1783
mbcq,6.438726900282827,0.41364236926645753,1784
brd-a25337146,6.430143270611705,0.3510863808898206,1785
st056792,6.40157682458406,0.18315003276039477,1786
pemoline,6.392655142222819,0.41008640120322576,1787
brd-k42419294,6.392655142222819,0.41008640120322576,1788
brd-a83124583,6.3633242050871095,0.1535336333975799,1789
brd-a47832959,6.35219544160142,0.22346932442205056,1790
u-0126,6.352104599836559,0.35910224967868726,1791
nafadotride,6.339266086244256,0.36975461378340074,1792
brd-k72307842,6.339266086244256,0.36975461378340074,1793
t0513-6584,6.339266086244256,0.36975461378340074,1794
kuc103443n,6.339266086244256,0.36975461378340074,1795
tremulacin,6.32706924724935,0.36830007818466604,1796
brd-k46171503,6.314919402641406,0.2862332039908674,1797
brd-a82197375,6.306828387184793,0.313161069144088,1798
brd-u64289953,6.2908982273291825,0.44373577305137213,1799
brd-k82092559,6.2908982273291825,0.39174678025503146,1800
7715,6.2908982273291825,0.44373577305137213,1801
brd-k41775742,6.2908982273291825,0.44373577305137213,1802
gr-206,6.2908982273291825,0.44373577305137213,1803
mls-0425609,6.2908982273291825,0.39174678025503146,1804
brd-k03371390,6.2908982273291825,0.39174678025503146,1805
brd-k93176058,6.2908982273291825,0.39174678025503146,1806
brd-k18074178,6.2908982273291825,0.44373577305137213,1807
"(l,-)",6.2908982273291825,0.44373577305137213,1808
brd-k98739056,6.2908982273291825,0.44373577305137213,1809
brd-k43782924,6.2858791713153686,0.3455572826105789,1810
ca,6.271565458209517,0.2640793729978254,1811
brd-k42499654,6.270709796556808,0.26208170251561363,1812
jmbii105b,6.263224824078741,0.22708847147956993,1813
stock2s-69948,6.261199423450686,0.14131238607548646,1814
ter14687,6.240276304786123,0.2800144670052041,1815
fit,6.2400712566176,0.29090620802248474,1816
budesonide,6.233613866608429,0.29512965881374403,1817
brd-a06664848,6.230802078943998,0.29901597151493536,1818
metergoline,6.22784369420575,0.3174790570951139,1819
brd-a90643929,6.221884711611996,0.24966576972585672,1820
brd-k51302260,6.217488685306143,0.37376128953504284,1821
brd-k96076993,6.21434061026936,0.34351832717265895,1822
647368,6.213785615873831,0.29594931632625215,1823
s2004,6.20603212975077,0.3741109085727397,1824
chlorthalidone,6.20603212975077,0.3741109085727397,1825
carbidopa,6.203607748449943,0.27434265292165255,1826
brd-k01121114,6.20278864246623,0.18246942409665737,1827
brd-a68065211,6.192909622602254,0.0805318092880362,1828
brd-k42021584,6.18649294422641,0.40709279111526536,1829
rottlerin,6.181879602955429,0.23488185929596114,1830
ncgc00188488-01,6.163494128658268,0.40358860790207374,1831
5-azacytidine,6.138305179009087,0.2800144670052041,1832
brd-k23582869,6.126569638371798,0.3455572826105789,1833
zoxazolamine,6.114289959182412,0.2201197469666296,1834
brd-k83972459,6.0965844886738685,0.29901597151493536,1835
brd-a17718497,6.08533222767791,0.41364236926645753,1836
(danazol),6.076722906954686,0.37459776807792033,1837
brd-u68942961,6.0682624259899125,0.20244576084759341,1838
brd-k39944607,6.055927190325491,0.2291504932841828,1839
5-fluorouracil,6.052645194481796,0.34351832717265895,1840
hemado,6.052096015824346,0.41008640120322576,1841
brd-u25771771,6.049185239044361,0.296442530462704,1842
brd-k34098590,6.043069345858546,0.16826555347492844,1843
brd-k21773564,6.038645401706443,0.2987288323043604,1844
vinorelbine,6.008553532939107,0.35910224967868726,1845
km00799,6.008468066389577,0.38702569078105303,1846
brd-k08640787,6.008468066389577,0.40358860790207374,1847
ncgc00184713-01,5.994096449403746,0.4472971434138649,1848
brd-k63923597,5.994096449403746,0.39629000502212114,1849
18,5.994096449403746,0.4472971434138649,1850
brd-k24102129,5.994096449403746,0.4472971434138649,1851
tiabendazole,5.994096449403746,0.39629000502212114,1852
lactate,5.994096449403746,0.39629000502212114,1853
alprazolam,5.994096449403746,0.39629000502212114,1854
brd-k35858371,5.994096449403746,0.39629000502212114,1855
mg-132,5.984790060514519,0.11835431387437437,1856
05685,5.976063790507455,0.15689068296653336,1857
ncgc00188700-01,5.961896368220297,0.2826362925609824,1858
gr-231,5.952316909332364,0.4059805830582314,1859
leflunomide,5.95118429597114,0.32110684670015177,1860
brd-a54632525,5.95118429597114,0.3786990532244779,1861
stock2s-79598,5.95118429597114,0.3786990532244779,1862
np-002491,5.95118429597114,0.3786990532244779,1863
brd-k11758216,5.95118429597114,0.32110684670015177,1864
lobendazole,5.947171086917091,0.36605461961310853,1865
brd-k00366212,5.945071116251376,0.09165175901122014,1866
sarmentogenin,5.918290916688768,0.2616827009551235,1867
brd-k27484191,5.90066748393315,0.21724409138842452,1868
93423,5.884204900514371,0.3280856198744345,1869
evodiamine,5.880195224214174,0.3510863808898206,1870
n-6),5.8707701124307805,0.14953861090808,1871
brd-k86027709,5.869779812058788,0.2144190602693049,1872
brd-a05565054,5.8638261750957135,0.31539767532184576,1873
mls-0226420,5.8612960714807425,0.40358860790207374,1874
st019365,5.839477379509229,0.313161069144088,1875
bml-257,5.83779165157499,0.27737167782842104,1876
prednisolone,5.8334941209676145,0.3786990532244779,1877
celecoxib,5.829269805410493,0.32265455221812683,1878
ei-247,5.817125025034315,0.25851535405492027,1879
brd-k96704648,5.813465046213202,0.3303815788151953,1880
ncgc00011940-02,5.800185818590489,0.3782226380865142,1881
158780,5.776001237050296,0.17643114624585754,1882
brd-k82492171,5.773219039358343,0.3455572826105789,1883
s1107,5.772707162668635,0.357157873414422,1884
brd-k19181733,5.766460406550777,0.36830007818466604,1885
brd-k56196992,5.75027786139729,0.29901597151493536,1886
12k-613s,5.730934256661106,0.23780636449333617,1887
flurandrenolide,5.723949306288884,0.1535336333975799,1888
brd-k99696746,5.718131378052143,0.45082600896867936,1889
brd-k22630935,5.718131378052143,0.45082600896867936,1890
brd-a74983348,5.718131378052143,0.40055018635701267,1891
brd-k63712590,5.718131378052143,0.45082600896867936,1892
brd-k31412180,5.718131378052143,0.40055018635701267,1893
1808,5.718131378052143,0.40055018635701267,1894
etanidazole,5.710840119546021,0.3832977886866672,1895
665752,5.689163142753988,0.20244576084759341,1896
brd-k56111351,5.666270020270716,0.3400553323519596,1897
halcinonide,5.662083771976632,0.270970203753303,1898
b3063,5.650232333643455,0.3828925852841381,1899
propentofylline,5.650232333643455,0.4162394718374357,1900
brd-k03829970,5.642516297192137,0.26068803233981197,1901
btb06091sc,5.640380451704051,0.2914696534825626,1902
brd-k16541732,5.625367305193873,0.25485663250472046,1903
brd-k20112532,5.6065652540782915,0.41008640120322576,1904
aicar,5.595762672185219,0.3862984447239388,1905
pt-630,5.595762672185219,0.3303815788151953,1906
brd-k72817452,5.595762672185219,0.3303815788151953,1907
s1252,5.595762672185219,0.3862984447239388,1908
axon1408,5.594245022888331,0.33144306720585665,1909
octahydrate,5.589406279872685,0.25387548397135284,1910
sulfasalazine,5.588102897262314,0.40055018635701267,1911
brd-k34711351,5.574179681256065,0.3786990532244779,1912
brd-a13195221,5.571126896954021,0.3070217290668939,1913
flubendazole,5.563769181605824,0.2189825211225086,1914
brd-k85660637,5.548783980452957,0.4211775212806141,1915
brd-k44241590,5.53789983748867,0.21724409138842452,1916
brd-k08463963,5.530422234990191,0.3510863808898206,1917
ncgc00010428-03,5.529099437232187,0.08906783424986843,1918
brinzolamide,5.5180603987433186,0.26647880409525115,1919
brd-k18724229,5.517071074830529,0.3173996913129855,1920
ethyl-beta-carboline-3-carboxylate,5.512497030334552,0.3070217290668939,1921
brd-k05331696,5.508115986762362,0.4162394718374357,1922
triptolide,5.494384256266131,0.15520507286082041,1923
olomoucine,5.483911253453973,0.33240500604163287,1924
a2478,5.4738834310457865,0.22708847147956993,1925
su1498,5.4610312225860005,0.4540181891602792,1926
46,5.4610312225860005,0.40358860790207374,1927
brd-k93605482,5.4610312225860005,0.4540181891602792,1928
brd-k35920785,5.4610312225860005,0.40358860790207374,1929
brd-a43640821,5.4610312225860005,0.40358860790207374,1930
brd-k92981876,5.4610312225860005,0.40358860790207374,1931
ncgc00184724-01,5.4610312225860005,0.40358860790207374,1932
sesquifumarate,5.4610312225860005,0.4540181891602792,1933
ncgc00183452-01,5.4610312225860005,0.40358860790207374,1934
mls-0106435.0004,5.4610312225860005,0.4540181891602792,1935
kenpaullone,5.459811825815092,0.38702569078105303,1936
brd-a59145032,5.447425453535309,0.313161069144088,1937
brd-k25536815,5.447331756694755,0.20985869343339633,1938
fenbendazole,5.445774731097005,0.3013891543693372,1939
brd-k11795542,5.444790536569466,0.27682897617044555,1940
ryuvidine,5.442283298392079,0.25237175385133204,1941
brd-k79779816,5.437614705767288,0.13649067120900812,1942
brd-k76938712,5.435548383988446,0.34351832717265895,1943
hy-50877,5.435274828117267,0.2561343594138898,1944
213613,5.434775196536319,0.017256873228154692,1945
brd-k55071917,5.42443315619901,0.42244322792467137,1946
mdv3100,5.41792833015097,0.3920011791196993,1947
d3943,5.408188362032538,0.30039327583125475,1948
brd-k89209981,5.398835476555778,0.3643775011646751,1949
brd-k71915010,5.396740610612426,0.37376128953504284,1950
brd-k43682718,5.396740610612426,0.37376128953504284,1951
palda,5.381025689526496,0.2256344906604869,1952
brd-k79554012,5.37319966383212,0.4162394718374357,1953
gsk2334470,5.342093553072243,0.07244705075101382,1954
my-5445,5.339696754767787,0.40358860790207374,1955
756326,5.337108119519354,0.29901597151493536,1956
chlorambucil,5.324602306112652,0.23423313103686394,1957
brd-k44136596,5.29666034094677,0.39906871968784047,1958
60-0175,5.287996178294673,0.38702569078105303,1959
ncgc00185094-01,5.273927404278834,0.15306027771885997,1960
alaproclate,5.2694112566839415,0.39265132923504426,1961
dimaleate,5.2694112566839415,0.3374853958925445,1962
gamma,5.2694112566839415,0.39265132923504426,1963
brd-k67090983,5.265863226339418,0.29901597151493536,1964
ncgc00180994-01,5.26481524871059,0.2199114162231981,1965
brd-k26300881,5.2534428814432985,0.39629000502212114,1966
brd-k46681113,5.250860259125328,0.36830007818466604,1967
ncgc00012852-02,5.244915704064882,0.4162394718374357,1968
0070907,5.231122978956788,0.27737167782842104,1969
203580,5.221058124508576,0.40709279111526536,1970
brd-k22006123,5.221058124508576,0.40709279111526536,1971
clofazimine,5.221058124508576,0.40709279111526536,1972
brd-k62019540,5.221058124508576,0.40709279111526536,1973
brd-k94248251,5.221058124508576,0.4582898465004978,1974
brd-k45114207,5.221058124508576,0.4582898465004978,1975
flumazenil,5.221058124508576,0.40709279111526536,1976
brd-k96274284,5.221058124508576,0.4582898465004978,1977
formoterol,5.221058124508576,0.4582898465004978,1978
brd-a70311631,5.221058124508576,0.40709279111526536,1979
peucedanin,5.221058124508576,0.40709279111526536,1980
brd-k35424586,5.196310791016351,0.29901597151493536,1981
alprostadil,5.184358397466238,0.425667696753227,1982
brd-k95196255,5.179672852211634,0.40055018635701267,1983
ei-232,5.175272059802572,0.29901597151493536,1984
t5220758,5.166538848042643,0.39649675698090675,1985
brd-k70161581,5.16355042703942,0.26413267577387534,1986
brd-k35638681,5.161846441033926,0.24966576972585672,1987
brd-k39580048,5.1413123320027605,0.16082122307471558,1988
ribavirin,5.139634495023739,0.2201197469666296,1989
brd-k01834163,5.138955983504281,0.27737167782842104,1990
brd-k65904652,5.13798857239376,0.41930796389299196,1991
dihydro-7-desacetyldeoxygedunin,5.13798857239376,0.39629000502212114,1992
mls-0437446.0001,5.123386899028536,0.3828925852841381,1993
brd-k07403598,5.1227743026332275,0.321362750168638,1994
brd-k19724398,5.112284698572116,0.27434265292165255,1995
brd-k07877311,5.087171375771743,0.14129070430689278,1996
brd-a16820783,5.054090494880755,0.1863833153141718,1997
vu0365117-1,5.037892674938484,0.10984209103709762,1998
brd-k02216544,5.023276960727795,0.3510863808898206,1999
ethanolamine,5.017200004668845,0.3174790570951139,2000
brd-k49094915,5.017000627955952,0.4269165168787985,2001
brd-k73125384,4.996675007661534,0.41008640120322576,2002
dichlorphenamide,4.996675007661534,0.4613623982611742,2003
brd-k96147838,4.996675007661534,0.4613623982611742,2004
s1364,4.996675007661534,0.4613623982611742,2005
693868,4.993402098473205,0.22346932442205056,2006
dc-45-a2,4.988655569733533,0.4317184292403364,2007
brd-k80348542,4.982995695273539,0.20175274414976307,2008
ncgc00181921-02,4.980815805735602,0.3862984447239388,2009
ncgc00188536-01,4.9714047144806806,0.39265132923504426,2010
fludarabine,4.960111828025075,0.39174678025503146,2011
12526,4.93662857494661,0.39629000502212114,2012
e0886,4.928606330032074,0.24641806849179243,2013
brd-k05549170,4.922823219039294,0.16483767696088353,2014
"l-701,252",4.922070027703008,0.22346932442205056,2015
haloprogin,4.922070027703008,0.22346932442205056,2016
mefloquine,4.918036750488498,0.40055018635701267,2017
isoreserpine,4.917951185212167,0.3503450194894274,2018
thiostrepton,4.9109440466498455,0.25139496295520397,2019
itraconazole,4.904204826223936,0.40358860790207374,2020
glyburide,4.895186744840158,0.3234289360763223,2021
arachidonamide,4.895036261226683,0.4162394718374357,2022
dapt,4.888466751949206,0.08566078266189399,2023
mls-0327420.0002,4.874194682762403,0.40595508356486104,2024
brd-a81530502,4.856456466845551,0.3792230532808693,2025
ncgc00183260-01,4.841690249450501,0.39629000502212114,2026
brd-k55116708,4.832692511735415,0.296442530462704,2027
diflunisal,4.831099695118607,0.2541620744153975,2028
brd-k72615639,4.817395671047236,0.39265132923504426,2029
ncgc00241726-01,4.797089677092351,0.20581955724184475,2030
cimetidine,4.786517849430982,0.41364236926645753,2031
mls-0315771.0001,4.786517849430982,0.41364236926645753,2032
ncgc00187988-02,4.786517849430982,0.4637431616803675,2033
brd-k53501402,4.786517849430982,0.41364236926645753,2034
ncgc00167118-01,4.786517849430982,0.4637431616803675,2035
brd-k24754728,4.786517849430982,0.4637431616803675,2036
brd-k53566850,4.786517849430982,0.41364236926645753,2037
sulfinpyrazone,4.786517849430982,0.41364236926645753,2038
brd-k60093216,4.786517849430982,0.41364236926645753,2039
5074,4.786517849430982,0.41364236926645753,2040
brd-k75430629,4.786517849430982,0.41364236926645753,2041
brd-a84909344,4.786517849430982,0.4637431616803675,2042
brd-k34968258,4.786001712033193,0.3828925852841381,2043
191011,4.775264123186405,0.3013891543693372,2044
amcinonide,4.76734663015417,0.17643114624585754,2045
brd-k71303366,4.751967202773338,0.29901597151493536,2046
c8273,4.739132332230128,0.36830007818466604,2047
ncgc00167398-02,4.722559541899622,0.3112139907432478,2048
kn-93,4.718492996362279,0.23086275587178387,2049
brd-k10846167,4.699971004118681,0.26444712409163806,2050
brd-k31754360,4.691919279594689,0.40999751827134495,2051
brd-k87426499,4.691919279594689,0.3559237253705017,2052
brd-k85818861,4.657396862157623,0.3414070278654168,2053
5416,4.637630364667255,0.38702569078105303,2054
brd-k22546959,4.637630364667255,0.38702569078105303,2055
s1367,4.609396080975844,0.32265455221812683,2056
fluvastatin,4.605174223835283,0.44059976084135116,2057
methyltestosterone,4.597637752199404,0.3792230532808693,2058
ly-294002,4.597325529872557,0.41008640120322576,2059
sertindole,4.595627467571765,0.2201197469666296,2060
d-64131,4.589725750905874,0.3862984447239388,2061
brd-k96352593,4.589372389141794,0.4162394718374357,2062
281,4.589372389141794,0.4660504558394851,2063
brd-k57457519,4.589372389141794,0.4660504558394851,2064
brd-k54822214,4.589372389141794,0.4660504558394851,2065
1571,4.589372389141794,0.4660504558394851,2066
brd-k51791390,4.589372389141794,0.43078890416444193,2067
brd-k15419449,4.589372389141794,0.4660504558394851,2068
brd-k75418381,4.589372389141794,0.4660504558394851,2069
ici-89406,4.589372389141794,0.4660504558394851,2070
ncgc00242553-01,4.589372389141794,0.4162394718374357,2071
brd-k27630941,4.584912631274894,0.3920011791196993,2072
tranilast,4.578973510495606,0.3414070278654168,2073
ncgc00182357-01,4.560812657112284,0.3786990532244779,2074
82,4.541763801013832,0.2541620744153975,2075
47,4.539585349328205,0.39265132923504426,2076
208-243,4.539074656126899,0.19882219871613702,2077
vu0404997-2,4.538839056147826,0.24238113451224136,2078
brd-k82837433,4.529920624167241,0.3510863808898206,2079
fenbufen,4.518938843770094,0.4150530714191983,2080
brd-k52678950,4.518938843770094,0.3610245368392485,2081
brd-k98834634,4.4996066135474395,0.42244322792467137,2082
brd-k41557448,4.4958096984466405,0.41930796389299196,2083
ei-195,4.490234411451427,0.15028733016241738,2084
brd-k30993697,4.486662156529417,0.43149080124335426,2085
clozapine,4.479481281981927,0.38702569078105303,2086
brd-k23644387,4.465756635948478,0.2826362925609824,2087
brd-k49861754,4.461432016223516,0.38702569078105303,2088
brd-k78633253,4.445611728436786,0.44373577305137213,2089
ncgc00183237-01,4.435737941868712,0.4156027913461226,2090
brd-k94580036,4.432990636366996,0.3792230532808693,2091
spironolactone,4.425819929262372,0.3374853958925445,2092
h-5832,4.407921930955318,0.2844718533434268,2093
brd-k82024442,4.404154453116092,0.4693832153473327,2094
t6094031,4.404154453116092,0.4693832153473327,2095
dfb,4.404154453116092,0.41930796389299196,2096
brd-k63511615,4.404154453116092,0.41930796389299196,2097
1-benzylimidazole,4.404154453116092,0.4693832153473327,2098
brd-k95842463,4.404154453116092,0.4693832153473327,2099
gliclazide,4.404154453116092,0.41930796389299196,2100
brd-k94127894,4.404154453116092,0.4693832153473327,2101
brd-k15467014,4.404154453116092,0.4693832153473327,2102
"l-732,138",4.374027713769545,0.3627978912425491,2103
etomidate,4.372392372554415,0.34351832717265895,2104
brd-a80574334,4.3712809391899174,0.3374853958925445,2105
kuc104488n,4.354631906103618,0.418711319676651,2106
brd-k93443135,4.337856764255525,0.2256344906604869,2107
gmx-1778,4.333131886932689,0.31539767532184576,2108
brd-a95445494,4.326170354981478,0.1950214452176755,2109
d0196,4.3244740803708,0.40646885270648103,2110
ncgc00242267-03,4.319616969201172,0.4162394718374357,2111
brd-k18726304,4.310003936058157,0.3920011791196993,2112
levetiracetam,4.290689280171326,0.44059976084135116,2113
ethanolamide,4.275551102231249,0.36830007818466604,2114
