entrez,log2FoldChange,pvalue,padj
643,1.4753664307520467,0.016494758035318125,0.1042473292078743
644,0.8179859699201035,0.00027894791406007815,0.010376955540902707
645,0.2507134254347694,0.2430250675098017,0.4906965910946821
646,0.46676002283746865,0.322622171555231,0.573467601209733
649,0.5004876477673763,0.2393871533286987,0.4867473252690385
650,-0.8815537226151173,0.045065560118715695,0.19033280442102765
651,-0.22718757758283914,0.4745786202599327,0.7019496334424187
652,-1.270530555646456,0.07127498421118014,0.2469115942983969
653,-1.0989911754311539,0.16528124831333105,0.39871731177146696
654,-0.9308437671644874,0.0002465201863327663,0.009863117528594421
655,0.3480698878853934,0.4181085377727207,0.6565226232957181
656,-0.09689309712379224,0.5306560560360395,0.7427051627819276
657,0.1496330590146595,0.49406186434838184,0.7163704140600594
658,0.07919782631173611,0.8446543873271644,0.9294200792209842
659,-0.26748214339214904,0.15111001784152345,0.37833534017558057
660,-0.06679970918613787,0.9059379989402162,0.9588209570810695
661,-0.37525647741296364,0.03201518574518881,0.15593319867979064
662,1.1102216872386244,0.016592573538582702,0.10454526758695935
663,0.05678608328765833,0.7466444568630715,0.8774195702500429
664,0.045107254202040536,0.8817751649148011,0.9470995324277932
665,0.09995958446348752,0.6211567010701947,0.8022974014576367
666,-0.6381093248714809,0.022527762624773812,0.12573751451545506
667,-1.2522888387580982,0.01903412119403727,0.11349674138794018
668,-0.10021074733669,0.7234910378979413,0.8641483060398707
669,0.27752457621190185,0.07798818770461016,0.2595684520719684
670,-0.44472856440088115,0.0336079326555701,0.16115462951669218
672,0.4555362468753641,0.024541737331325992,0.13263339309149333
675,1.1387134954062494,0.09317909355088876,0.28785661189442036
676,0.4899776765100605,0.4164294551945005,0.655270040655141
677,-1.4007913855118765,0.005430956523721352,0.05552931422361398
678,-1.9302512703174015,0.00028423060574424546,0.010456773217414431
680,-0.21960447732180288,0.38798224070324927,0.6314665305376163
682,-0.49732592779968243,0.023857684962499126,0.13011432222586203
683,0.3259437056614942,0.39708143247719346,0.6389489861271882
684,0.6287286711549402,0.05645954349285487,0.21672489365224548
685,-1.1623990653422727,0.07685247372625247,0.25754988992053357
686,-0.5557785435455891,0.026966539850751658,0.14029778367833276
687,-1.1395305841487815,0.002051622186138674,0.03194857640366766
688,-0.5464925597956238,0.02440599352474735,0.13212797709230933
689,-0.6298912179038112,0.00536983635456974,0.05509026864128799
690,-0.42934086907408187,0.5497258223282738,0.755968096052959
694,-0.28941801715412474,0.023008781398274166,0.12739161093289525
