"","gene_id","log2FoldChange","stat","pvalue","padj","dataset"
"172","172",-0.34664,-2.57400569710784,0.0131496491515396,0.059731399868505,"GSE53845"
"23234","23234",0.163775,2.57364363329043,0.0131617304303686,0.0597796552171391,"GSE53845"
"57630","57630",-0.1953025,-2.57339793151463,0.0131699347237644,0.059797221866332,"GSE53845"
"255783","255783",0.3169625,2.57279965810954,0.0131899313283661,0.0598546966754854,"GSE53845"
"755","755",-0.267485,-2.5727098996036,0.0131929337900808,0.0598601631654818,"GSE53845"
"51318","51318",0.24468,2.5726763570248,0.01319405596406,0.0598601631654818,"GSE53845"
"23548","23548",-0.154045,-2.57258885521072,0.013196983765038,0.0598667677806199,"GSE53845"
"7504","7504",-0.406235,-2.57229348355306,0.0132068712416273,0.0598984204542833,"GSE53845"
"27131","27131",-0.20167,-2.57218299963156,0.0132105713921408,0.0599085750556102,"GSE53845"
"4627","4627",-0.264195,-2.57155559333107,0.0132316014020711,0.0599906731709516,"GSE53845"
"200186","200186",-0.210655,-2.57120040688618,0.0132435204055802,0.0600247995388889,"GSE53845"
"10712","10712",-0.16921,-2.57123186586222,0.0132424643408447,0.0600247995388889,"GSE53845"
"493754","493754",-0.12295,-2.57046401428394,0.0132682627357228,0.060117004328062,"GSE53845"
"55585","55585",-0.2286225,-2.57035321865154,0.0132719890433056,0.0601243256784227,"GSE53845"
"125919","125919",0.1860625,2.57015868368016,0.0132785340015258,0.0601436029675824,"GSE53845"
"78996","78996",-0.23525,-2.56904736691974,0.0133159797054728,0.0602932267172154,"GSE53845"
"27190","27190",0.2618575,2.56843636389713,0.0133366083605284,0.0603732961004377,"GSE53845"
"53371","53371",0.120535,2.56812711348021,0.0133470603534836,0.060407271717941,"GSE53845"
"83473","83473",0.394885,2.56800076901761,0.0133513326692422,0.060413269996571,"GSE53845"
"10894","10894",-0.7653925,-2.56715968975438,0.0133798053882547,0.0605005368722191,"GSE53845"
"57192","57192",-0.3325525,-2.56723681305563,0.0133771922620858,0.0605005368722191,"GSE53845"
"23047","23047",-0.276165,-2.56729945093298,0.0133750702797211,0.0605005368722191,"GSE53845"
"6869","6869",-0.1443125,-2.56719360494244,0.0133786562014069,0.0605005368722191,"GSE53845"
"3981","3981",0.1446175,2.56682381369904,0.013391191114892,0.0605401737468931,"GSE53845"
"100272216","100272216",-0.5723525,-2.56668265240069,0.0133959789187087,0.0605551417493998,"GSE53845"
"122773","122773",-0.228665,-2.56616763747599,0.0134134600390551,0.0606141145818648,"GSE53845"
"644096","644096",-0.207105,-2.56618422273283,0.0134128967629812,0.0606141145818648,"GSE53845"
"10435","10435",-0.47992,-2.56592377348205,0.0134217447478751,0.0606448682678951,"GSE53845"
"8608","8608",0.1937475,2.5651954183672,0.013446516670797,0.0607365303468964,"GSE53845"
"664701","664701",0.221525,2.56522463049245,0.0134455223425431,0.0607365303468964,"GSE53845"
"65263","65263",0.21595,2.56501895326885,0.0134525246503447,0.0607504692878215,"GSE53845"
"84971","84971",-0.1877375,-2.56471974103243,0.0134627173016076,0.0607753159425783,"GSE53845"
"9569","9569",-0.335332500000001,-2.56471891575888,0.0134627454242394,0.0607753159425783,"GSE53845"
"168455","168455",0.6244125,2.56468398837644,0.0134639356846208,0.0607753159425783,"GSE53845"
"26578","26578",-0.2645925,-2.56460085326136,0.013466769160719,0.06078132272011,"GSE53845"
"83700","83700",-0.332065,-2.56383203856046,0.0134929982557961,0.0608863007360377,"GSE53845"
"6585","6585",0.1308525,2.56337982834906,0.0135084477110916,0.0609426008092822,"GSE53845"
"27013","27013",-0.14803,-2.56325989205137,0.0135125479559449,0.0609543917035692,"GSE53845"
"91893","91893",-0.161545,-2.56310684337613,0.0135177818551066,0.0609712932958604,"GSE53845"
"8844","8844",0.1870075,2.56285803672035,0.0135262943895382,0.0609895600979949,"GSE53845"
"5320","5320",1.071515,2.56292006729384,0.0135241716527479,0.0609895600979949,"GSE53845"
"7409","7409",0.3436425,2.56232703745513,0.0135444780387652,0.0610648339113011,"GSE53845"
"84671","84671",-0.26349,-2.56189811797367,0.0135591822988243,0.0611244061849143,"GSE53845"
"58508","58508",-0.248655,-2.56160955292122,0.0135690830938471,0.0611555905076104,"GSE53845"
"130271","130271",-0.6110975,-2.56103428250795,0.0135888405261271,0.0612379052067719,"GSE53845"
"8798","8798",0.148565,2.56098802398354,0.0135904303941615,0.0612383389559977,"GSE53845"
"143187","143187",-0.3851475,-2.56083238973221,0.0135957806611954,0.0612537554524751,"GSE53845"
"284346","284346",0.292485,2.56075814358017,0.0135983337104495,0.0612537554524751,"GSE53845"
"55567","55567",0.1275775,2.56055389963159,0.0136053591534793,0.0612719381911964,"GSE53845"
"1286","1286",-0.69214,-2.56029173346482,0.0136143818095428,0.0613058379122741,"GSE53845"
"9275","9275",-0.1829875,-2.55992726387313,0.0136269343722808,0.0613488864898991,"GSE53845"
"9915","9915",0.53898,2.55994506184356,0.0136263211542675,0.0613488864898991,"GSE53845"
"51134","51134",0.3806425,2.55969774192115,0.0136348446605201,0.0613777592315903,"GSE53845"
"81037","81037",-0.25591,-2.55951046828077,0.0136413019923857,0.061400085814888,"GSE53845"
"1312","1312",-0.245775,-2.5591902483987,0.0136523498598413,0.0614228322444742,"GSE53845"
"288","288",-0.1364,-2.55915743219601,0.0136534825078211,0.0614228322444742,"GSE53845"
"3638","3638",-0.463515,-2.55865283684584,0.013670909342776,0.061476229012118,"GSE53845"
"254528","254528",0.3195075,2.55809708689675,0.0136901263014983,0.0615455239431394,"GSE53845"
"80314","80314",0.176155,2.55787325495456,0.0136978730033048,0.0615605107096417,"GSE53845"
"92","92",0.14305,2.55781530022069,0.0136998794355137,0.0615623692301689,"GSE53845"
"80011","80011",-0.220425,-2.55772239919198,0.0137030962904399,0.0615633298167911,"GSE53845"
"4604","4604",-0.12185,-2.55776173871789,0.0137017340090116,0.0615633298167911,"GSE53845"
"57106","57106",0.2903725,2.55738252893594,0.0137148707328696,0.0616027278755098,"GSE53845"
"84057","84057",0.4480775,2.5572307726046,0.0137201311432165,0.061619605309659,"GSE53845"
"84315","84315",-0.25811,-2.55717462502898,0.0137220778819781,0.0616215983747102,"GSE53845"
"78999","78999",0.2282025,2.55694922267656,0.0137298955237797,0.0616499525216262,"GSE53845"
"595","595",0.4636575,2.55594151534845,0.0137648955013798,0.0617800454905934,"GSE53845"
"6703","6703",0.5714825,2.55569934143898,0.0137733188510685,0.0617975566747439,"GSE53845"
"56834","56834",0.135855,2.55571425040995,0.013772800148225,0.0617975566747439,"GSE53845"
"100130193","100130193",0.1385625,2.55574590641863,0.0137716988527275,0.0617975566747439,"GSE53845"
"55031","55031",-0.167495,-2.55546680514554,0.0137814113987922,0.061827100049292,"GSE53845"
"441459","441459",0.349535,2.55455648864874,0.0138131331836282,0.0619490768462871,"GSE53845"
"6369","6369",0.1896275,2.55430390686451,0.0138219466689883,0.0619682682808659,"GSE53845"
"9595","9595",0.679402500000001,2.55431440824749,0.0138215801360677,0.0619682682808659,"GSE53845"
"26589","26589",-0.213005,-2.55366136177243,0.0138443904530603,0.0620553196212391,"GSE53845"
"5356","5356",0.1197275,2.55257241413949,0.0138825026158141,0.062212548611693,"GSE53845"
"8399","8399",-0.5736325,-2.55234202535765,0.0138905782394331,0.0622419352805197,"GSE53845"
"26127","26127",0.192975,2.55227825494597,0.0138928142852612,0.0622451519719933,"GSE53845"
"4085","4085",0.4173325,2.55200597884096,0.0139023650609447,0.0622743327322991,"GSE53845"
"51554","51554",-0.42706,-2.55168754737785,0.0139135424336608,0.0623107853391692,"GSE53845"
"25994","25994",-0.279245,-2.55140930067146,0.0139233159621959,0.0623409363820065,"GSE53845"
"11135","11135",0.282795,2.55036664834027,0.0139599951458737,0.0624983403560629,"GSE53845"
"7547","7547",0.2003325,2.55030967367105,0.0139620019737656,0.0625005001555178,"GSE53845"
"57799","57799",-0.314515,-2.55018455189007,0.0139664100796425,0.0625065836988694,"GSE53845"
"10282","10282",0.251605,2.55020754644542,0.0139655998744389,0.0625065836988694,"GSE53845"
"6919","6919",0.28219,2.54974130892131,0.0139820359532613,0.0625696871953409,"GSE53845"
"4857","4857",0.1058125,2.54941485946435,0.0139935546159168,0.0626007353248868,"GSE53845"
"2074","2074",0.1649225,2.54904338467452,0.014006672485503,0.0626363822334848,"GSE53845"
"148423","148423",-0.1575625,-2.54905602123448,0.0140062260675532,0.0626363822334848,"GSE53845"
"114991","114991",0.2187875,2.54901617240352,0.014007633870703,0.0626363822334848,"GSE53845"
"7044","7044",0.17575,2.5489152204215,0.0140112009385191,0.0626455003794201,"GSE53845"
"79991","79991",-0.40504,-2.54874079879602,0.014017365952632,0.0626500628484446,"GSE53845"
"8065","8065",-0.28006,-2.54867841158156,0.0140195716572062,0.0626500628484446,"GSE53845"
"157697","157697",-0.2937925,-2.54862476645831,0.0140214685370209,0.0626504152155467,"GSE53845"
"221357","221357",1.465625,2.54820144494595,0.0140364452871346,0.0627050131077134,"GSE53845"
"123920","123920",0.3615575,2.54788731736278,0.0140475682562876,0.0627465190661066,"GSE53845"
"405753","405753",0.180985,2.54764360632943,0.0140562033639085,0.0627685449728139,"GSE53845"
"64895","64895",0.178175,2.54739924218034,0.0140648664610985,0.0627964200049045,"GSE53845"
"10610","10610",-0.2460925,-2.54716573712271,0.0140731491246222,0.0628128798290344,"GSE53845"
"5928","5928",-0.1158425,-2.54690629504722,0.0140823570048638,0.0628471358658339,"GSE53845"
"5129","5129",-0.13494,-2.54671568842491,0.0140891253325478,0.0628536783858819,"GSE53845"
"58490","58490",0.12594,2.54669232734172,0.0140899550742595,0.0628536783858819,"GSE53845"
"9712","9712",0.166865,2.54646233329975,0.0140981264034517,0.062876447573319,"GSE53845"
"7106","7106",-0.29215,-2.54505472441725,0.0141482305516677,0.0630244950693587,"GSE53845"
"9208","9208",-0.3530375,-2.54495836478158,0.0141516664108681,0.0630328059631483,"GSE53845"
"13","13",0.894002500000001,2.54439276190267,0.0141718492064978,0.0631091362513748,"GSE53845"
"5877","5877",0.17937,2.54376997013826,0.0141941029968045,0.0631945078585065,"GSE53845"
"51209","51209",0.368515,2.54355531847654,0.0142017803594238,0.0632218235327226,"GSE53845"
"126147","126147",0.2032025,2.54316067032845,0.0142159054428209,0.0632709643026113,"GSE53845"
"4043","4043",-0.228375,-2.54261422511285,0.0142354846795089,0.0633306067556279,"GSE53845"
"818","818",-0.2151175,-2.5424329957094,0.0142419835774701,0.0633457720412532,"GSE53845"
"2745","2745",-0.3611425,-2.54212873410581,0.0142529004861322,0.0633849370841459,"GSE53845"
"3579","3579",-0.7579125,-2.54196923248809,0.0142586264454114,0.063399163242801,"GSE53845"
"55102","55102",-0.20174,-2.54175278074794,0.0142664002067991,0.0634137836261489,"GSE53845"
"221","221",-0.43716,-2.54170542956189,0.0142681013158835,0.0634137836261489,"GSE53845"
"843","843",0.1560275,2.54171668235946,0.0142676970382091,0.0634137836261489,"GSE53845"
"51657","51657",0.3002325,2.54079855099394,0.0143007168860719,0.0635200801850364,"GSE53845"
"3930","3930",-0.1723825,-2.54079065478637,0.0143010011679071,0.0635200801850364,"GSE53845"
"6362","6362",0.2993,2.54078197508907,0.0143013136631237,0.0635200801850364,"GSE53845"
"869","869",0.129625,2.54078752221003,0.0143011139493637,0.0635200801850364,"GSE53845"
"9462","9462",-0.3538475,-2.54035773597787,0.0143165951185465,0.0635672947650431,"GSE53845"
"1039","1039",0.2936075,2.54022384793878,0.0143214209617656,0.063578589083091,"GSE53845"
"64130","64130",-0.2767875,-2.54020112270644,0.0143222402139373,0.063578589083091,"GSE53845"
"4780","4780",0.264355,2.54000144009059,0.0143294406711167,0.0636036665059854,"GSE53845"
"55237","55237",0.1962775,2.53943797967043,0.0143497765302858,0.0636732508378483,"GSE53845"
"346606","346606",0.1301425,2.53918917732171,0.0143587644089932,0.0636993443809481,"GSE53845"
"22849","22849",-0.16926,-2.53827546202165,0.0143918159178893,0.0638045472138256,"GSE53845"
"11060","11060",-0.22531,-2.53812064486312,0.0143974229137606,0.0638111182540358,"GSE53845"
"3854","3854",0.8244475,2.53799627279613,0.0144019287216868,0.0638148792379941,"GSE53845"
"2950","2950",-0.279485,-2.53662304158993,0.0144517640624168,0.0639734751197462,"GSE53845"
"85013","85013",-0.337615,-2.53648024779939,0.0144569551183283,0.0639895454875806,"GSE53845"
"3001","3001",1.0137375,2.53638411878584,0.014460450700281,0.0639912011561275,"GSE53845"
"9424","9424",-0.30337,-2.53622754105501,0.0144661460507897,0.0640056940102348,"GSE53845"
"1496","1496",-0.11304,-2.53618580485887,0.0144676645052656,0.0640056940102348,"GSE53845"
"150465","150465",-0.17243,-2.53552051550565,0.0144918887638084,0.0640888188238747,"GSE53845"
"11267","11267",-0.1570725,-2.53535733553415,0.0144978360378191,0.0641054878399966,"GSE53845"
"23358","23358",-0.198945,-2.53533130124941,0.0144987850912265,0.0641054878399966,"GSE53845"
"26958","26958",0.2418975,2.53489504592223,0.0145146967401953,0.0641620017625883,"GSE53845"
"85294","85294",0.19151,2.53455306286144,0.0145271810698448,0.0642102656170371,"GSE53845"
"8125","8125",-0.2464125,-2.53427095312127,0.014537487028063,0.064248290574943,"GSE53845"
"84456","84456",0.274035,2.53407730829728,0.014544565055304,0.0642593930245113,"GSE53845"
"148808","148808",0.464522500000001,2.53375386587584,0.0145563943772946,0.0642908725055562,"GSE53845"
"91754","91754",-0.134035,-2.53348523466922,0.0145662257246813,0.0643226226069043,"GSE53845"
"7555","7555",-0.183325,-2.53340153811057,0.0145692900787278,0.0643226226069043,"GSE53845"
"9912","9912",-0.42401,-2.53311565764277,0.0145797613435109,0.0643524830534984,"GSE53845"
"146223","146223",-0.165775,-2.53252908241367,0.0146012679108918,0.0644196690354637,"GSE53845"
"9322","9322",-0.19901,-2.53242655311609,0.0146050300691566,0.0644233360863187,"GSE53845"
"139231","139231",-0.1343475,-2.53237797215716,0.0146068129819126,0.0644233360863187,"GSE53845"
"100507265","100507265",-0.2082975,-2.53208630577649,0.0146175212466558,0.0644532787951999,"GSE53845"
"51761","51761",-0.5572725,-2.53128993230803,0.0146467957139138,0.0645718950828457,"GSE53845"
"5700","5700",-0.117975,-2.53098373527031,0.0146580656049485,0.0646146317388331,"GSE53845"
"11018","11018",0.21803,2.53032809700494,0.014682223537931,0.0647002541976754,"GSE53845"
"55552","55552",-0.2315925,-2.52942555049913,0.0147155383405528,0.0648191955267153,"GSE53845"
"7136","7136",0.599482500000001,2.52920558031085,0.0147236682846496,0.0648410740784786,"GSE53845"
"6774","6774",-0.17716,-2.52907304589145,0.0147285686339232,0.0648556883246539,"GSE53845"
"729857","729857",0.8237875,2.52900562139005,0.0147310621670981,0.0648597024109773,"GSE53845"
"100289255","100289255",0.16862,2.52886152974951,0.0147363923359695,0.0648719729244675,"GSE53845"
"57594","57594",-0.1885,-2.52865203280494,0.0147441450724072,0.0648963980642721,"GSE53845"
"83640","83640",-0.1766025,-2.52860360533601,0.0147459377279383,0.0648973214733225,"GSE53845"
"79616","79616",-0.32007,-2.5284248094922,0.0147525579877935,0.0649194888375585,"GSE53845"
"4947","4947",0.18135,2.52765005813696,0.0147812758590742,0.0650179498146169,"GSE53845"
"59084","59084",0.498475,2.5274453988002,0.0147888704850553,0.0650438358916186,"GSE53845"
"7021","7021",0.370865000000001,2.52711643824781,0.014801085186537,0.0650725225570214,"GSE53845"
"168537","168537",-0.4141125,-2.527173517663,0.014798965102163,0.0650725225570214,"GSE53845"
"1111","1111",0.37877,2.52652039251215,0.0148232404322937,0.0651536082465738,"GSE53845"
"387837","387837",-0.31421,-2.52634025106181,0.0148299422841364,0.0651760782130551,"GSE53845"
"266697","266697",-0.1228675,-2.5257885665729,0.014850483879536,0.0652523672769239,"GSE53845"
"10485","10485",0.1291975,2.52548836991586,0.0148616723522699,0.0652945313376623,"GSE53845"
"51751","51751",-0.7061175,-2.52539442931493,0.0148651751359247,0.0653029230229202,"GSE53845"
"1952","1952",0.13486,2.5247822396227,0.0148880203592787,0.0653752634390517,"GSE53845"
"389906","389906",0.2953225,2.52448871877319,0.0148989850505549,0.0654164046983029,"GSE53845"
"9112","9112",0.166535,2.52439159258215,0.014902614886932,0.0654253357280449,"GSE53845"
"1628","1628",0.1801275,2.5235630941132,0.0149336105047854,0.065533343754276,"GSE53845"
"8847","8847",0.174135,2.52339757674845,0.0149398098196538,0.0655535319569571,"GSE53845"
"253650","253650",0.1390575,2.52298167264581,0.014955397477343,0.065607885359626,"GSE53845"
"27292","27292",0.2629475,2.52293069600915,0.0149573090449964,0.0656092511869959,"GSE53845"
"241","241",-0.6314675,-2.52282980722754,0.0149610929172024,0.0656118097770134,"GSE53845"
"100289410","100289410",-0.40717,-2.52285433531491,0.0149601729019623,0.0656118097770134,"GSE53845"
"1295","1295",0.6526225,2.52219487582827,0.0149849262189029,0.0656964447907625,"GSE53845"
"100133171","100133171",0.268175,2.52218761886012,0.0149851988215417,0.0656964447907625,"GSE53845"
"117178","117178",0.1816,2.52185581987964,0.0149976674158606,0.0657440782690349,"GSE53845"
"645722","645722",-0.47119,-2.5210803577605,0.0150268450684096,0.065857899284318,"GSE53845"
"64946","64946",0.188325,2.52030375312372,0.0150561173589255,0.0659609225128,"GSE53845"
"2940","2940",1.08307,2.52028599895081,0.0150567871657877,0.0659609225128,"GSE53845"
"6713","6713",-0.439452500000001,-2.52020434414282,0.0150598680829499,0.0659673708761694,"GSE53845"
"57473","57473",0.199045,2.5199187206361,0.0150706494456054,0.0660075448424123,"GSE53845"
"23197","23197",-0.129465,-2.51966331329911,0.0150802961803352,0.0660285807945694,"GSE53845"
"2357","2357",-0.6809525,-2.5194834659642,0.0150870923774138,0.066044286512275,"GSE53845"
"388336","388336",0.36059,2.51940486751691,0.015090063383723,0.0660489674595748,"GSE53845"
"7922","7922",0.324335,2.51934604323076,0.0150922872780493,0.0660489674595748,"GSE53845"
"1240","1240",-0.3393975,-2.5192750024823,0.0150949734211756,0.0660505774032231,"GSE53845"
"2280","2280",-0.17811,-2.5192121824222,0.0150973490909967,0.066051112290462,"GSE53845"
"85376","85376",0.162255,2.51918657282619,0.0150983176679563,0.066051112290462,"GSE53845"
"1737","1737",-0.163875,-2.51836388206917,0.0151294625726438,0.0661238637115867,"GSE53845"
"51026","51026",0.1742225,2.51839736501071,0.0151281938589311,0.0661238637115867,"GSE53845"
