gene,score_dn,adj_p_dn,score_up,adj_p_up,reversal_score
MPV17,35.12938694213557,0.0016209275223648388,24.106490262222916,0.004214178750841679,29.100622402939287
EBP,24.106490262222916,0.005534744483455436,35.12938694213557,0.0011002477117794851,29.100622402939287
CYP3A4,24.106490262222916,0.005534744483455436,35.12938694213557,0.0011002477117794851,29.100622402939287
DLG2,35.40615590806419,0.0016209275223648388,23.913230103586077,0.004214178750841679,29.09768982776782
TAOK3,23.913230103586077,0.005534744483455436,35.40615590806419,0.0011002477117794851,29.09768982776782
ARL6IP4,23.722061659079653,0.005534744483455436,35.68594204325646,0.0011002477117794851,29.095431213722758
STK10,35.68594204325646,0.0016209275223648388,23.722061659079653,0.004214178750841679,29.095431213722758
LRP1,23.53295495022006,0.005534744483455436,35.96878960319749,0.0011002477117794851,29.093846520286558
CISH,35.96878960319749,0.0016209275223648388,23.53295495022006,0.00422243054534467,29.093846520286558
HRK,36.25474367187441,0.0016209275223648388,23.345880542330317,0.0042795293221968836,29.092935823948498
CTPS1,88.20322386801541,3.093003200604204e-05,9.575873555104177,0.04570047232668004,29.062396991863256
EPHA6,88.20322386801541,3.093003200604204e-05,9.575873555104177,0.04570047232668004,29.062396991863256
POM121L2,9.575873555104177,0.05167241515082691,88.20322386801541,1.3173541965709453e-05,29.062396991863256
PBXIP1,24.49940842451797,0.005534744483455436,34.31675258080153,0.0011037527123993987,28.99551926212372
COQ6,24.301872668713624,0.005534744483455436,34.584727540369165,0.0011002477117794851,28.99092349284867
EDIL3,24.301872668713624,0.005534744483455436,34.584727540369165,0.0011002477117794851,28.99092349284867
PNLIP,24.301872668713624,0.005534744483455436,34.584727540369165,0.0011002477117794851,28.99092349284867
AK5,24.301872668713624,0.005534744483455436,34.584727540369165,0.0011002477117794851,28.99092349284867
MCM6,24.106490262222916,0.005534744483455436,34.855591702953106,0.0011002477117794851,28.986996773920147
PDCD6,34.855591702953106,0.0016209275223648388,24.106490262222916,0.004214178750841679,28.986996773920147
MAOA,34.855591702953106,0.0016209275223648388,24.106490262222916,0.004214178750841679,28.986996773920147
NOLC1,34.855591702953106,0.0016209275223648388,24.106490262222916,0.004214178750841679,28.986996773920147
NDUFA9,35.12938694213557,0.0016209275223648388,23.913230103586077,0.004214178750841679,28.98373877444385
ACOX1,35.40615590806419,0.0016209275223648388,23.722061659079653,0.004214178750841679,28.981149279524548
NDFIP2,23.345880542330317,0.005584360126083513,35.96878960319749,0.0011002477117794851,28.977975521565707
MYO3A,16.37326693426548,0.017726959562131286,51.21050975846752,0.00026778118426274377,28.95657690603632
NANOG,34.31675258080153,0.0016209275223648388,24.301872668713624,0.004214178750841679,28.878389006701678
STON2,34.584727540369165,0.0016209275223648388,24.106490262222916,0.004214178750841679,28.874147566180064
ALK,34.584727540369165,0.0016209275223648388,24.106490262222916,0.004214178750841679,28.874147566180064
NCF2,34.855591702953106,0.0016209275223648388,23.913230103586077,0.004214178750841679,28.870569526584738
CROT,34.855591702953106,0.0016209275223648388,23.913230103586077,0.004214178750841679,28.870569526584738
TMC8,34.855591702953106,0.0016209275223648388,23.913230103586077,0.004214178750841679,28.870569526584738
SYT4,34.855591702953106,0.0016209275223648388,23.913230103586077,0.004214178750841679,28.870569526584738
IKBKE,23.913230103586077,0.005534744483455436,34.855591702953106,0.0011002477117794851,28.870569526584738
FCRL4,23.913230103586077,0.005534744483455436,34.855591702953106,0.0011002477117794851,28.870569526584738
VPS4A,23.913230103586077,0.005534744483455436,34.855591702953106,0.0011002477117794851,28.870569526584738
DTX3,23.913230103586077,0.005534744483455436,34.855591702953106,0.0011002477117794851,28.870569526584738
EXO1,23.913230103586077,0.005534744483455436,34.855591702953106,0.0011002477117794851,28.870569526584738
CEACAM18,34.855591702953106,0.0016209275223648388,23.913230103586077,0.004214178750841679,28.870569526584738
SIGLEC11,34.855591702953106,0.0016209275223648388,23.913230103586077,0.004214178750841679,28.870569526584738
FBXL19,34.855591702953106,0.0016209275223648388,23.913230103586077,0.004214178750841679,28.870569526584738
SSSCA1,34.855591702953106,0.0016209275223648388,23.913230103586077,0.004214178750841679,28.870569526584738
GZMH,23.913230103586077,0.005534744483455436,34.855591702953106,0.0011002477117794851,28.870569526584738
PTGER4,23.913230103586077,0.005534744483455436,34.855591702953106,0.0011002477117794851,28.870569526584738
GJC1,23.913230103586077,0.005534744483455436,34.855591702953106,0.0011002477117794851,28.870569526584738
CD276,34.855591702953106,0.0016209275223648388,23.913230103586077,0.004214178750841679,28.870569526584738
ANPEP,34.855591702953106,0.0016209275223648388,23.913230103586077,0.004214178750841679,28.870569526584738
TYROBP,23.913230103586077,0.005534744483455436,34.855591702953106,0.0011002477117794851,28.870569526584738
PIP5KL1,23.913230103586077,0.005534744483455436,34.855591702953106,0.0011002477117794851,28.870569526584738
SOX4,23.913230103586077,0.005534744483455436,34.855591702953106,0.0011002477117794851,28.870569526584738
TTR,23.913230103586077,0.005534744483455436,34.855591702953106,0.0011002477117794851,28.870569526584738
PLXNA4,23.913230103586077,0.005534744483455436,34.855591702953106,0.0011002477117794851,28.870569526584738
TMLHE,23.722061659079653,0.005534744483455436,35.12938694213557,0.0011002477117794851,28.867654617010498
DHRS3,35.40615590806419,0.0016209275223648388,23.53295495022006,0.00422243054534467,28.865402681150016
FCGR3B,23.53295495022006,0.005534744483455436,35.40615590806419,0.0011002477117794851,28.865402681150016
SLC45A3,23.53295495022006,0.005534744483455436,35.40615590806419,0.0011002477117794851,28.865402681150016
AFG3L2,9.492037390606903,0.05167241515082691,87.54718146778751,1.3173541965709453e-05,28.82709003584106
CDHR3,9.492037390606903,0.05167241515082691,87.54718146778751,1.3173541965709453e-05,28.82709003584106
RDH14,4.9075402631656395,0.13334665058504755,168.60480612595586,9.111620462943031e-08,28.76516773158754
CADM1,34.31675258080153,0.0016209275223648388,24.106490262222916,0.004214178750841679,28.762066370833047
TLR8,23.913230103586077,0.005534744483455436,34.584727540369165,0.0011002477117794851,28.758173581482506
C1ORF61,23.913230103586077,0.005534744483455436,34.584727540369165,0.0011002477117794851,28.758173581482506
KDM3B,23.913230103586077,0.005534744483455436,34.584727540369165,0.0011002477117794851,28.758173581482506
JUP,23.722061659079653,0.005534744483455436,34.855591702953106,0.0011002477117794851,28.75493862871487
PDHB,23.53295495022006,0.005534744483455436,35.12938694213557,0.0011002477117794851,28.752361300215416
INO80,16.235114897869295,0.017726959562131286,50.813313561508096,0.00026988822898898535,28.722116635313352
SLFN14,23.913230103586077,0.005534744483455436,34.31675258080153,0.0011037527123993987,28.64654256402574
RHEB,34.31675258080153,0.0016209275223648388,23.913230103586077,0.004214178750841679,28.64654256402574
SDC4,34.584727540369165,0.0016209275223648388,23.722061659079653,0.004214178750841679,28.642992845984296
SLC22A1,23.722061659079653,0.005534744483455436,34.584727540369165,0.0011002477117794851,28.642992845984296
MYT1,23.722061659079653,0.005534744483455436,34.584727540369165,0.0011002477117794851,28.642992845984296
ESAM,34.584727540369165,0.0016209275223648388,23.722061659079653,0.004214178750841679,28.642992845984296
NRK,34.584727540369165,0.0016209275223648388,23.722061659079653,0.004214178750841679,28.642992845984296
ATP8B4,34.584727540369165,0.0016209275223648388,23.722061659079653,0.004214178750841679,28.642992845984296
HTR1E,34.584727540369165,0.0016209275223648388,23.722061659079653,0.004214178750841679,28.642992845984296
ERBIN,34.584727540369165,0.0016209275223648388,23.722061659079653,0.004214178750841679,28.642992845984296
SLF1,34.584727540369165,0.0016209275223648388,23.722061659079653,0.004214178750841679,28.642992845984296
S1PR5,23.722061659079653,0.005534744483455436,34.584727540369165,0.0011002477117794851,28.642992845984296
KIT,23.722061659079653,0.005534744483455436,34.584727540369165,0.0011002477117794851,28.642992845984296
CTNNB1,23.722061659079653,0.005534744483455436,34.584727540369165,0.0011002477117794851,28.642992845984296
UBE2F,34.584727540369165,0.0016209275223648388,23.722061659079653,0.004214178750841679,28.642992845984296
TMEM163,34.584727540369165,0.0016209275223648388,23.722061659079653,0.004214178750841679,28.642992845984296
KPNA7,23.722061659079653,0.005534744483455436,34.584727540369165,0.0011002477117794851,28.642992845984296
ABI3BP,34.584727540369165,0.0016209275223648388,23.722061659079653,0.004214178750841679,28.642992845984296
HPS4,23.722061659079653,0.005534744483455436,34.584727540369165,0.0011002477117794851,28.642992845984296
CSGALNACT1,23.722061659079653,0.005534744483455436,34.584727540369165,0.0011002477117794851,28.642992845984296
CELF1,23.722061659079653,0.005534744483455436,34.584727540369165,0.0011002477117794851,28.642992845984296
SBNO2,23.722061659079653,0.005534744483455436,34.584727540369165,0.0011002477117794851,28.642992845984296
PYGB,34.584727540369165,0.0016209275223648388,23.722061659079653,0.004214178750841679,28.642992845984296
BHLHE40,23.722061659079653,0.005534744483455436,34.584727540369165,0.0011002477117794851,28.642992845984296
CD79B,34.584727540369165,0.0016209275223648388,23.722061659079653,0.004214178750841679,28.642992845984296
TACR1,34.855591702953106,0.0016209275223648388,23.53295495022006,0.00422243054534467,28.64009548358489
IL17RB,23.345880542330317,0.005584360126083513,35.12938694213557,0.0011002477117794851,28.637850322194147
GRHL1,9.575873555104177,0.05167241515082691,85.62061356445105,1.3173541965709453e-05,28.63375925727568
RAD21,4.818000406334383,0.13334665058504755,169.81448712841754,9.111620462943031e-08,28.603605856363295
TLK2,9.660676159098324,0.05167241515082691,84.36987878021648,1.3173541965709453e-05,28.549432156840755
TMEM229B,9.166075194788256,0.05167241515082691,88.86636309063813,1.3173541965709453e-05,28.540423374157307
CDHR4,33.789306552843094,0.0016716592266615318,24.106490262222916,0.004214178750841679,28.54017500617992
APOE,9.575873555104177,0.05167241515082691,84.99194620357753,1.3173541965709453e-05,28.528444227606855
LGALS3,16.235114897869295,0.017726959562131286,50.03179670011319,0.00026988822898898535,28.500385400432314
KLF10,16.09851259160685,0.017726959562131286,50.42043020443891,0.00026988822898898535,28.490242724841675
ANKRD27,16.09851259160685,0.017726959562131286,50.42043020443891,0.00026988822898898535,28.490242724841675
BID,16.09851259160685,0.017726959562131286,50.42043020443891,0.00026988822898898535,28.490242724841675
HLA-DMA,23.913230103586077,0.005534744483455436,33.789306552843094,0.0011507839774940367,28.425542433500645
SBDS,9.575873555104177,0.05167241515082691,84.36987878021648,1.3173541965709453e-05,28.423850742973237
SRF,23.722061659079653,0.005534744483455436,34.051625709049425,0.0011233975444048304,28.421378655194975
ICAM4,34.31675258080153,0.0016209275223648388,23.53295495022006,0.00422243054534467,28.41785693049091
NBN,34.31675258080153,0.0016209275223648388,23.53295495022006,0.00422243054534467,28.41785693049091
TNC,34.31675258080153,0.0016209275223648388,23.53295495022006,0.00422243054534467,28.41785693049091
TAS2R60,34.31675258080153,0.0016209275223648388,23.53295495022006,0.00422243054534467,28.41785693049091
GAST,34.31675258080153,0.0016209275223648388,23.53295495022006,0.00422243054534467,28.41785693049091
LMTK2,23.53295495022006,0.005534744483455436,34.31675258080153,0.0011037527123993987,28.41785693049091
BATF,23.53295495022006,0.005534744483455436,34.31675258080153,0.0011037527123993987,28.41785693049091
MYLIP,23.53295495022006,0.005534744483455436,34.31675258080153,0.0011037527123993987,28.41785693049091
ATG5,34.31675258080153,0.0016209275223648388,23.53295495022006,0.00422243054534467,28.41785693049091
MARCO,23.53295495022006,0.005534744483455436,34.31675258080153,0.0011037527123993987,28.41785693049091
HINT3,9.327207470258058,0.05167241515082691,86.25597658553218,1.3173541965709453e-05,28.364192023799653
PSG5,86.25597658553218,3.093003200604204e-05,9.327207470258058,0.04570047232668004,28.364192023799653
NR4A3,86.25597658553218,3.093003200604204e-05,9.327207470258058,0.04570047232668004,28.364192023799653
SARM1,9.327207470258058,0.05167241515082691,86.25597658553218,1.3173541965709453e-05,28.364192023799653
CREG1,9.327207470258058,0.05167241515082691,86.25597658553218,1.3173541965709453e-05,28.364192023799653
IFNG,4.9075402631656395,0.13334665058504755,163.89120319509445,9.176082057799839e-08,28.360230578374836
APBB1IP,9.246185916526517,0.05167241515082691,86.89813277454742,1.3173541965709453e-05,28.345657364620628
CTSG,34.051625709049425,0.0016369540374853817,23.53295495022006,0.00422243054534467,28.30786770127371
RNF186,23.345880542330317,0.005584360126083513,34.31675258080153,0.0011037527123993987,28.304678170791803
NME9,50.03179670011319,0.000453250196222031,15.963437171193506,0.014592366533525901,28.26091723890404
ECSCR,15.963437171193506,0.017726959562131286,50.03179670011319,0.00026988822898898535,28.26091723890404
SNAI1,50.03179670011319,0.000453250196222031,15.963437171193506,0.014592366533525901,28.26091723890404
KCNK3,50.03179670011319,0.000453250196222031,15.963437171193506,0.014592366533525901,28.26091723890404
GSTP1,50.03179670011319,0.000453250196222031,15.963437171193506,0.014592366533525901,28.26091723890404
MRC1,50.03179670011319,0.000453250196222031,15.963437171193506,0.014592366533525901,28.26091723890404
CFD,15.963437171193506,0.017726959562131286,50.03179670011319,0.00026988822898898535,28.26091723890404
EPOR,33.789306552843094,0.0016716592266615318,23.53295495022006,0.00422243054534467,28.19862104620068
HEPACAM,23.345880542330317,0.005584360126083513,34.051625709049425,0.0011233975444048304,28.195126991656053
CMKLR1,34.051625709049425,0.0016369540374853817,23.345880542330317,0.0042795293221968836,28.195126991656053
MTNR1B,34.051625709049425,0.0016369540374853817,23.345880542330317,0.0042795293221968836,28.195126991656053
HOXB8,34.051625709049425,0.0016369540374853817,23.345880542330317,0.0042795293221968836,28.195126991656053
AFF1,9.40915337194927,0.05167241515082691,84.36987878021648,1.3173541965709453e-05,28.175328381685723
PDS5A,16.09851259160685,0.017726959562131286,49.26703313987476,0.00026988822898898535,28.16249195922452
EFNA3,15.963437171193506,0.017726959562131286,49.64735123586094,0.00026988822898898535,28.152129087687886
MB,15.829866216943264,0.017726959562131286,50.03179670011319,0.00026988822898898535,28.142435011137458
SIGLEC8,85.62061356445105,3.093003200604204e-05,9.246185916526517,0.04570047232668004,28.13652628353377
UBA7,9.246185916526517,0.05167241515082691,85.62061356445105,1.3173541965709453e-05,28.13652628353377
SIRT2,85.62061356445105,3.093003200604204e-05,9.246185916526517,0.04570047232668004,28.13652628353377
SDCCAG8,9.246185916526517,0.05167241515082691,85.62061356445105,1.3173541965709453e-05,28.13652628353377
GNB4,9.246185916526517,0.05167241515082691,85.62061356445105,1.3173541965709453e-05,28.13652628353377
KCNH1,9.246185916526517,0.05167241515082691,85.62061356445105,1.3173541965709453e-05,28.13652628353377
PIK3C2A,50.42043020443891,0.000453250196222031,15.697777723674061,0.014592366533525901,28.13340907322296
ACO2,15.697777723674061,0.017726959562131286,50.42043020443891,0.00026988822898898535,28.13340907322296
