entrez_id,rwr_up,rwr_down,rwr_net,in_consensus,consensus_lfc
79570,8.874818344982644e-08,0.0261672269961935,-1.12418569932366e-05,True,-0.0261672269961935
9312,1.4118676994306885e-06,0.0244877377729878,-1.1243684769889186e-05,True,-0.0244877377729878
338324,2.0662019999206354e-06,0.0317767384012126,-1.125794905175331e-05,True,-0.0317767384012126
22826,1.4229101438966198e-06,0.028982623058396,-1.1268346582111546e-05,True,-0.028982623058396
642987,6.75058669208702e-08,0.0264141209179198,-1.1286257610028243e-05,True,-0.0264141209179198
5873,6.470742167647254e-05,0.0,-1.1300079170455582e-05,True,0.0895197938054574
9653,1.9970703314631137e-05,0.03692582682619,-1.1333676958645419e-05,True,-0.03692582682619
144715,1.2139210201800834e-06,0.025367607865168,-1.135585286307318e-05,True,-0.025367607865168
345895,7.25345240415978e-06,0.0213425913907693,-1.1363918147952985e-05,True,-0.0213425913907693
23176,8.673221596236195e-06,0.0325451875348563,-1.137135323815005e-05,True,-0.0325451875348563
283629,1.5638753042918257e-07,0.0267817779110192,-1.137796979629613e-05,True,-0.0267817779110192
54808,3.8528117787279485e-08,0.0212372453149189,-1.1391651827825388e-05,True,-0.0212372453149189
100033411,1.8667617139768675e-09,0.0,-1.1397340722932611e-05,False,0.0
284525,8.533812366930003e-08,0.0271651267629865,-1.1426756457291098e-05,True,-0.0271651267629865
50944,8.757558102274064e-06,0.0361107612721202,-1.1443255483640595e-05,True,-0.0361107612721202
8646,1.8728990448312478e-05,0.0,-1.1448664881547211e-05,True,0.0037390202531308
9091,1.4629315736125435e-05,0.0,-1.1462760377285367e-05,True,0.0288125163339473
3914,2.0525669540902488e-05,0.0627613824830856,-1.146503152381682e-05,True,-0.0627613824830856
284486,1.2272358553013074e-06,0.0139418975708354,-1.1467647233481417e-05,True,-0.0139418975708354
7712,5.0431776673197586e-08,0.0267175116156755,-1.146859590401644e-05,True,-0.0267175116156755
6517,1.4259482783382743e-05,0.0188957160854796,-1.1474685097630996e-05,True,-0.0188957160854796
51179,3.7935755678496714e-06,0.0190025998599129,-1.1476687829084862e-05,True,-0.0190025998599129
3175,5.573469662918936e-06,0.0186246967499982,-1.1486026381928693e-05,True,-0.0186246967499982
9071,9.205836126070835e-06,0.0,-1.1494834270258095e-05,True,0.0034719939368183
169522,1.6613790157312104e-06,0.0244886126426128,-1.1497701135307206e-05,True,-0.0244886126426128
440561,8.408949293644749e-07,0.0,-1.15036733817645e-05,False,0.0
5024,9.479246049576352e-06,0.0119417434318703,-1.1528829538013285e-05,True,-0.0119417434318703
199953,9.628845719457686e-07,0.0260837249911491,-1.1528982101423022e-05,True,-0.0260837249911491
22987,5.035008379225711e-06,0.0363804895390292,-1.1534972465531731e-05,True,-0.0363804895390292
203286,4.342871442297768e-06,0.0288348299085758,-1.1547310623034953e-05,True,-0.0288348299085758
2334,3.8539169997088026e-08,0.0120235717020126,-1.1553510619704967e-05,True,-0.0120235717020126
