drug,final_score,trace_score,genetic_support,pathway_concordance,sig_reproducibility,n_cell_lines,baseline_score,final_rank
diethylcarbamazine,0.34326923076923077,-0.0500156122848227,0.0,0.0,0.0,7,0.1117790262172284,1434
VX-745,0.3429864253393665,-0.0500473003927866,0.0,0.0,0.0,19,0.107940074906367,1435
tebipenem,0.34270361990950227,-0.0500496079100506,0.0,0.0,0.0,7,0.0814232209737828,1436
deoxycholic-acid,0.342420814479638,-0.0500594549797722,0.0,0.0,0.0,7,0.0772097378277154,1437
NSC-4644,0.34213800904977376,-0.0500831518850221,0.0,0.0,0.0,7,0.0,1438
fipronil,0.3418552036199095,-0.0501610509091769,0.0,0.0,0.0,7,0.0,1439
QL-X-138,0.34157239819004526,-0.0501944499420081,0.0,0.0,0.0,15,0.0885955056179775,1440
clofarabine,0.341289592760181,-0.0504312314346419,0.0,0.0,0.0,7,0.0,1441
temazepam,0.34100678733031675,-0.0504736432658771,0.0,0.0,0.0,7,0.086685393258427,1442
bexarotene,0.3407239819004525,-0.0504836086776479,0.0,0.0,0.0,7,0.0,1443
butoconazole,0.34044117647058825,-0.0505364817691032,0.0,0.0,0.0,7,0.0957677902621723,1444
ABT-239,0.340158371040724,-0.0506636387780746,0.0,0.0,0.0,7,0.0774719101123595,1445
KIN001-269,0.33987556561085974,-0.0507844552833947,0.0,0.0,0.0,19,0.1418913857677903,1446
physostigmine,0.3395927601809955,-0.0509015599993041,0.0,0.0,0.0,7,0.1029775280898877,1447
tibolone,0.33930995475113124,-0.0513480230627538,0.0,0.0,0.0,7,0.1240636704119849,1448
tiapride,0.339027149321267,-0.0513727701380564,0.0,0.0,0.0,7,0.1332584269662921,1449
AZD-6482,0.33874434389140273,-0.051504500651326,0.0,0.0,0.0,13,0.0914606741573033,1450
safingol,0.3384615384615385,-0.051529469158133,0.0,0.0,0.0,7,0.0861235955056179,1451
CX-516,0.33817873303167423,-0.0515309094068749,0.0,0.0,0.0,7,0.0835955056179775,1452
SB-683698,0.33789592760181,-0.0516193814728239,0.0,0.0,0.0,7,0.0664794007490636,1453
triamcinolone-acetonide,0.3376131221719457,-0.0517883006855962,0.0,0.0,0.0,7,0.1059925093632958,1454
dabigatran-etexilate,0.33733031674208147,-0.051857319135089,0.0,0.0,0.0,7,0.0882022471910112,1455
lorazepam,0.3370475113122172,-0.0518594701007364,0.0,0.0,0.0,7,0.0998501872659176,1456
raclopride,0.33676470588235297,-0.0520369513632539,0.0,0.0,0.0,7,0.1186704119850187,1457
dapivirine,0.3364819004524887,-0.0520643833614994,0.0,0.0,0.0,7,0.0,1458
dinaciclib,0.33619909502262446,-0.0522349157998246,0.0,0.0,0.0,23,0.0,1459
irinotecan,0.3359162895927602,-0.0522493948003347,0.0,0.0,0.0,7,0.1191760299625467,1460
triamterene,0.33563348416289596,-0.0523103217201106,0.0,0.0,0.0,7,0.0954494382022471,1461
selamectin,0.3353506787330317,-0.0524747360356238,0.0,0.0,0.0,7,0.1304494382022472,1462
piroxicam,0.33506787330316745,-0.0524815882417125,0.0,0.0,0.0,7,0.1519662921348314,1463
digoxin,0.3347850678733032,-0.052681176551589,0.0,0.0,0.0,7,0.1184831460674157,1464
zardaverine,0.33450226244343895,-0.0527888569797423,0.0,0.0,0.0,7,0.0890074906367041,1465
enzastaurin,0.3342194570135747,-0.0528562543035174,0.0,0.0,0.0,15,0.1191011235955056,1466
metenkephalin,0.33393665158371044,-0.0528665190990763,0.0,0.0,0.0,7,0.099438202247191,1467
azelastine,0.3336538461538462,-0.0528936821985635,0.0,0.0,0.0,7,0.1109925093632959,1468
cladribine,0.33337104072398194,-0.052971332648986,0.0,0.0,0.0,7,0.0,1469
naphazoline,0.3330882352941177,-0.053048771128592,0.0,0.0,0.0,7,0.0743820224719101,1470
MLN-2480,0.33280542986425343,-0.0530697384397152,0.0,0.0,0.0,7,0.1010486891385767,1471
eugenol,0.3325226244343892,-0.0530700141750127,0.0,0.0,0.0,7,0.0797940074906367,1472
CT-7758,0.33223981900452493,-0.0531149233122164,0.0,0.0,0.0,7,0.0,1473
mestinon,0.3319570135746607,-0.0531983899943444,0.0,0.0,0.0,7,0.0,1474
mibampator,0.3316742081447964,-0.0533876232788551,0.0,0.0,0.0,7,0.093501872659176,1475
AICA-ribonucleotide,0.33139140271493217,-0.0534287284608821,0.0,0.0,0.0,7,0.1323970037453183,1476
RG-108,0.3311085972850679,-0.0534440557936502,0.0,0.0,0.0,19,0.1211985018726591,1477
anisodamine,0.33082579185520367,-0.0534611869009973,0.0,0.0,0.0,7,0.0,1478
SB-239063,0.3305429864253394,-0.0537381851427172,0.0,0.0,0.0,19,0.0980711610486891,1479
cyanocobalamin,0.33026018099547516,-0.0537596653278753,0.0,0.0,0.0,7,0.0,1480
regadenoson,0.3299773755656109,-0.053881360953088,0.0,0.0,0.0,7,0.0724906367041199,1481
XL-147,0.32969457013574666,-0.0538901779795816,0.0,0.0,0.0,7,0.0,1482
protirelin,0.3294117647058824,-0.0540956873072885,0.0,0.0,0.0,7,0.1255805243445693,1483
KIN001-244,0.32912895927601815,-0.0541977872445472,0.0,0.0,0.0,22,0.1184644194756554,1484
piclamilast,0.3288461538461539,-0.0543227221788058,0.0,0.0,0.0,7,0.1137078651685393,1485
carbimazole,0.3285633484162896,-0.0543297959561191,0.0,0.0,0.0,7,0.0711048689138577,1486
mitomycin-c,0.32828054298642534,-0.054422399207776,0.0,0.0,0.0,7,0.0,1487
safinamide,0.3279977375565611,-0.0544446527437277,0.0,0.0,0.0,7,0.0973595505617977,1488
GSK-256066,0.32771493212669683,-0.0544458679894797,0.0,0.0,0.0,7,0.0,1489
zalcitabine,0.3274321266968326,-0.0545882305366915,0.0,0.0,0.0,7,0.0853932584269662,1490
balicatib,0.32714932126696833,-0.0548064695587698,0.0,0.0,0.0,7,0.0999625468164794,1491
rutin,0.3268665158371041,-0.0548186974538874,0.0,0.0,0.0,7,0.1095131086142321,1492
imatinib,0.3265837104072398,-0.054933369614786,0.0,0.0,0.0,17,0.0931647940074906,1493
rimexolone,0.32630090497737557,-0.0550069265511654,0.0,0.0,0.0,7,0.0631647940074906,1494
ziprasidone,0.3260180995475113,-0.0550109782851801,0.0,0.0,0.0,7,0.0952808988764044,1495
palonosetron,0.32573529411764707,-0.0551051134217435,0.0,0.0,0.0,7,0.108632958801498,1496
desvenlafaxine,0.3254524886877828,-0.0551625279989827,0.0,0.0,0.0,7,0.0991198501872659,1497
eflornithine,0.32516968325791856,-0.0552780495311934,0.0,0.0,0.0,7,0.0905430711610487,1498
linsitinib,0.3248868778280543,-0.0554493859401,0.0,0.0,0.0,15,0.0777340823970037,1499
fenobam,0.32460407239819,-0.0554538626025985,0.0,0.0,0.0,7,0.0925093632958801,1500
epirubicin,0.32432126696832575,-0.05553129747044,0.0,0.0,0.0,7,0.0,1501
sulbutiamine,0.3240384615384615,-0.0556305455548561,0.0,0.0,0.0,7,0.0928277153558052,1502
clindamycin,0.32375565610859725,-0.0556371175127739,0.0,0.0,0.0,7,0.0806367041198501,1503
ZD-7288,0.323472850678733,-0.055674544964835,0.0,0.0,0.0,7,0.0873970037453183,1504
triptolide,0.32319004524886874,-0.0557379824666705,0.0,0.0,0.0,7,0.0,1505
AGP-103,0.3229072398190045,-0.0558405132325637,0.0,0.0,0.0,7,0.0968913857677902,1506
flumazenil,0.32262443438914024,-0.0558587814352193,0.0,0.0,0.0,7,0.089438202247191,1507
seocalcitol,0.322341628959276,-0.0560422531153963,0.0,0.0,0.0,7,0.0819850187265918,1508
flutamide,0.32205882352941173,-0.0560794420126122,0.0,0.0,0.0,7,0.0941760299625468,1509
cevimeline,0.3217760180995475,-0.0561519790636747,0.0,0.0,0.0,7,0.1231835205992509,1510
phenazone,0.3214932126696832,-0.0561655222777814,0.0,0.0,0.0,7,0.1178651685393258,1511
rimantadine,0.321210407239819,-0.0564022678490047,0.0,0.0,0.0,7,0.1099999999999999,1512
resorcinol,0.3209276018099547,-0.0564456021547329,0.0,0.0,0.0,7,0.1143258426966292,1513
ALW-II-38-3,0.32064479638009047,-0.0564536586547985,0.0,0.0,0.0,19,0.0959176029962546,1514
levocetirizine,0.3203619909502262,-0.0564939460041037,0.0,0.0,0.0,7,0.1341573033707865,1515
dantrolene,0.32007918552036196,-0.0565791952580921,0.0,0.0,0.0,7,0.1103183520599251,1516
oxymetazoline,0.3197963800904977,-0.0567955496047485,0.0,0.0,0.0,7,0.0975280898876404,1517
risperidone,0.31951357466063346,-0.05679615564654,0.0,0.0,0.0,7,0.1179400749063669,1518
linagliptin,0.3192307692307692,-0.056796754694672,0.0,0.0,0.0,7,0.1100936329588015,1519
CPI-1189,0.31894796380090495,-0.0568469009767532,0.0,0.0,0.0,7,0.1008239700374531,1520
levonorgestrel,0.3186651583710407,-0.0569338198507485,0.0,0.0,0.0,7,0.1008614232209737,1521
voglibose,0.31838235294117645,-0.0570411658057972,0.0,0.0,0.0,7,0.1192134831460674,1522
methimazole,0.3180995475113122,-0.0571213350852973,0.0,0.0,0.0,7,0.0835580524344569,1523
rupatadine,0.31781674208144794,-0.0571844349662543,0.0,0.0,0.0,7,0.0822846441947565,1524
ondansetron,0.3175339366515837,-0.057340622964491,0.0,0.0,0.0,7,0.1570786516853932,1525
nimodipine,0.31725113122171944,-0.057356269643856,0.0,0.0,0.0,7,0.0852808988764045,1526
AMD-11070,0.3169683257918552,-0.0573995648932645,0.0,0.0,0.0,7,0.0877340823970037,1527
etanidazole,0.31668552036199094,-0.0574147016589867,0.0,0.0,0.0,7,0.1014044943820224,1528
omeprazole,0.3164027149321267,-0.0574291566661508,0.0,0.0,0.0,7,0.0986142322097378,1529
fentiazac,0.31611990950226243,-0.0575264998321101,0.0,0.0,0.0,7,0.1517977528089887,1530
fludarabine-phosphate,0.3158371040723982,-0.0575299893485883,0.0,0.0,0.0,7,0.0948314606741572,1531
forskolin,0.3155542986425339,-0.0576148490322872,0.0,0.0,0.0,7,0.0758052434456929,1532
alprostadil,0.3152714932126697,-0.0577103306398399,0.0,0.0,0.0,7,0.1120786516853932,1533
barasertib-HQPA,0.3149886877828054,-0.0577433963626881,0.0,0.0,0.0,13,0.0914232209737827,1534
AZD-1480,0.31470588235294117,-0.0580301881025324,0.0,0.0,0.0,21,0.1149999999999999,1535
amonafide,0.3144230769230769,-0.058075966112973,0.0,0.0,0.0,7,0.1093258426966291,1536
IOX2,0.31414027149321266,-0.0580853165765402,0.0,0.0,0.0,19,0.1373970037453183,1537
goserelin-acetate,0.3138574660633484,-0.0581006811866999,0.0,0.0,0.0,7,0.0917977528089887,1538
GW-843682X,0.31357466063348416,-0.0581126522661939,0.0,0.0,0.0,15,0.0772846441947565,1539
lupanine,0.3132918552036199,-0.0582300726691268,0.0,0.0,0.0,7,0.0,1540
tiagabine,0.31300904977375565,-0.058237100932458,0.0,0.0,0.0,7,0.1161797752808988,1541
regorafenib,0.3127262443438914,-0.0584517889256645,0.0,0.0,0.0,21,0.1226404494382021,1542
phorbol-myristate-acetate,0.31244343891402715,-0.0585012618520509,0.0,0.0,0.0,7,0.135,1543
josamycin,0.3121606334841629,-0.0585737998147564,0.0,0.0,0.0,7,0.0,1544
tiludronate,0.31187782805429864,-0.0585969194776812,0.0,0.0,0.0,7,0.1076591760299625,1545
medrysone,0.3115950226244344,-0.0586614054369186,0.0,0.0,0.0,7,0.0,1546
agomelatine,0.31131221719457014,-0.0587150100781419,0.0,0.0,0.0,7,0.1153183520599251,1547
buspirone,0.3110294117647059,-0.0587700265262825,0.0,0.0,0.0,7,0.0,1548
trientine,0.31074660633484164,-0.0589032128630961,0.0,0.0,0.0,7,0.1049625468164794,1549
thioctic-acid,0.3104638009049774,-0.059146435745849,0.0,0.0,0.0,7,0.106067415730337,1550
E-2012,0.31018099547511313,-0.0592108831322402,0.0,0.0,0.0,7,0.0,1551
triclabendazole,0.3098981900452489,-0.0593195576284319,0.0,0.0,0.0,7,0.1297003745318351,1552
naftifine,0.3096153846153846,-0.0594113137682506,0.0,0.0,0.0,7,0.12812734082397,1553
azathioprine,0.3093325791855204,-0.0594801636730114,0.0,0.0,0.0,7,0.0991573033707864,1554
trimipramine,0.3090497737556561,-0.0595052650521598,0.0,0.0,0.0,7,0.1238951310861423,1555
A-769662,0.30876696832579187,-0.0599364403663718,0.0,0.0,0.0,19,0.1332771535580524,1556
merimepodib,0.3084841628959276,-0.0599624737233949,0.0,0.0,0.0,7,0.1089513108614232,1557
azelaic-acid,0.30820135746606336,-0.0600684445677335,0.0,0.0,0.0,7,0.122565543071161,1558
SB-216763,0.3079185520361991,-0.0600939700829261,0.0,0.0,0.0,22,0.104812734082397,1559
ZM-447439,0.30763574660633486,-0.0601208489458738,0.0,0.0,0.0,19,0.0879026217228464,1560
colforsin-daproate,0.3073529411764706,-0.0603713717867041,0.0,0.0,0.0,7,0.1288389513108614,1561
amtolmetin-guacil,0.30707013574660635,-0.0604105557828687,0.0,0.0,0.0,7,0.1008988764044943,1562
MD-920,0.3067873303167421,-0.0608815947150758,0.0,0.0,0.0,7,0.0,1563
CHIR-99021,0.30650452488687785,-0.0609784701339684,0.0,0.0,0.0,16,0.1689138576779026,1564
bindarit,0.3062217194570136,-0.0610484644853267,0.0,0.0,0.0,7,0.1000187265917603,1565
isoconazole,0.30593891402714934,-0.0610932021289613,0.0,0.0,0.0,7,0.0,1566
CGP-60474,0.3056561085972851,-0.0613685039644613,0.0,0.0,0.0,27,0.0,1567
latanoprost,0.30537330316742084,-0.0613980170399087,0.0,0.0,0.0,7,0.1136516853932584,1568
otamixaban,0.3050904977375566,-0.0614143763716805,0.0,0.0,0.0,7,0.1048501872659176,1569
AZD-2014,0.30480769230769234,-0.0614481132846506,0.0,0.0,0.0,7,0.077565543071161,1570
nateglinide,0.3045248868778281,-0.0615188944749405,0.0,0.0,0.0,7,0.0800374531835206,1571
batimastat,0.30424208144796383,-0.0615517396924431,0.0,0.0,0.0,7,0.0,1572
pazopanib,0.3039592760180996,-0.0616035311184307,0.0,0.0,0.0,24,0.0826591760299625,1573
everolimus,0.3036764705882353,-0.0617172949651881,0.0,0.0,0.0,24,0.082565543071161,1574
danazol,0.3033936651583711,-0.0618663443772771,0.0,0.0,0.0,7,0.1079213483146067,1575
bosentan,0.3031108597285068,-0.0618728429447731,0.0,0.0,0.0,7,0.0953745318352059,1576
tirasemtiv,0.30282805429864257,-0.0619437679456819,0.0,0.0,0.0,7,0.1154681647940074,1577
dehydroepiandrosterone,0.3025452488687783,-0.0619707663794638,0.0,0.0,0.0,7,0.1076966292134831,1578
cholic-acid,0.30226244343891406,-0.0620023470835908,0.0,0.0,0.0,7,0.1159737827715355,1579
tadalafil,0.3019796380090498,-0.0621010686766304,0.0,0.0,0.0,7,0.1128277153558052,1580
talazoparib,0.30169683257918556,-0.0621567816383538,0.0,0.0,0.0,7,0.0,1581
PA-824,0.3014140271493213,-0.0623499337065791,0.0,0.0,0.0,7,0.0,1582
oxaprozin,0.30113122171945705,-0.0623573117170754,0.0,0.0,0.0,7,0.0825468164794007,1583
milnacipran,0.3008484162895928,-0.0624314458001539,0.0,0.0,0.0,7,0.0,1584
aminoglutethimide,0.30056561085972855,-0.0624343027277144,0.0,0.0,0.0,7,0.1124531835205993,1585
levcromakalim,0.3002828054298643,-0.0624495773035318,0.0,0.0,0.0,7,0.1308052434456929,1586
vidarabine,0.30000000000000004,-0.0624522479685885,0.0,0.0,0.0,7,0.1124906367041198,1587
OSI-027,0.2997171945701358,-0.0626502796849568,0.0,0.0,0.0,16,0.0810861423220974,1588
AZD-1208,0.29943438914027154,-0.0627234536005612,0.0,0.0,0.0,7,0.0849812734082397,1589
ritodrine,0.2991515837104073,-0.0628688337084596,0.0,0.0,0.0,7,0.1724719101123595,1590
imiloxan,0.29886877828054303,-0.0629415429461463,0.0,0.0,0.0,7,0.1129213483146067,1591
GW-842166,0.2985859728506788,-0.0630713300392605,0.0,0.0,0.0,7,0.1063483146067416,1592
ALX-5407,0.2983031674208145,-0.0631218175828909,0.0,0.0,0.0,7,0.1231835205992509,1593
KIN001-242,0.2980203619909502,-0.0631569544859097,0.0,0.0,0.0,19,0.142378277153558,1594
bifonazole,0.29773755656108597,-0.0633118543935287,0.0,0.0,0.0,7,0.0,1595
norethindrone,0.2974547511312217,-0.0633319561899427,0.0,0.0,0.0,7,0.089569288389513,1596
rotigotine,0.29717194570135747,-0.063527271253162,0.0,0.0,0.0,7,0.1030711610486891,1597
dihydroergotamine,0.2968891402714932,-0.0635493950541463,0.0,0.0,0.0,7,0.133689138576779,1598
liranaftate,0.29660633484162896,-0.0636002736835608,0.0,0.0,0.0,7,0.0813670411985018,1599
fluorouracil,0.2963235294117647,-0.0636613644383727,0.0,0.0,0.0,7,0.102752808988764,1600
dolasetron,0.29604072398190046,-0.0637148264101455,0.0,0.0,0.0,7,0.1291760299625468,1601
ischemin,0.2957579185520362,-0.0638098559356318,0.0,0.0,0.0,19,0.1452808988764045,1602
nilotinib,0.29547511312217195,-0.0638685846758173,0.0,0.0,0.0,16,0.1210861423220973,1603
baicalin,0.2951923076923077,-0.0639263374298571,0.0,0.0,0.0,7,0.1444194756554307,1604
ICI-192605,0.29490950226244345,-0.0639694231147348,0.0,0.0,0.0,7,0.1083707865168539,1605
celastrol,0.2946266968325792,-0.0640171380109702,0.0,0.0,0.0,15,0.1207677902621723,1606
bambuterol,0.29434389140271494,-0.0642142198948937,0.0,0.0,0.0,7,0.1325093632958801,1607
AZ-20,0.2940610859728507,-0.0642158826101258,0.0,0.0,0.0,19,0.1121348314606741,1608
tramiprosate,0.29377828054298644,-0.0642872561562166,0.0,0.0,0.0,7,0.1295692883895131,1609
carbachol,0.2934954751131222,-0.0643025003951606,0.0,0.0,0.0,7,0.1023220973782771,1610
terbinafine,0.29321266968325793,-0.0643663391759532,0.0,0.0,0.0,7,0.1054494382022472,1611
NU-7026,0.2929298642533937,-0.064759919537195,0.0,0.0,0.0,19,0.1022284644194756,1612
meclizine,0.2926470588235294,-0.0652162059898939,0.0,0.0,0.0,7,0.1152808988764045,1613
BX-912,0.2923642533936651,-0.0653254822241824,0.0,0.0,0.0,13,0.1143445692883895,1614
ibutamoren,0.29208144796380087,-0.0653537319031935,0.0,0.0,0.0,7,0.1067790262172284,1615
BMS-387032,0.2917986425339366,-0.0655326163811533,0.0,0.0,0.0,15,0.0,1616
relcovaptan,0.29151583710407236,-0.0656781110203021,0.0,0.0,0.0,7,0.0,1617
abiraterone-acetate,0.2912330316742081,-0.0657827755957783,0.0,0.0,0.0,7,0.1045131086142321,1618
CGS-20625,0.29095022624434386,-0.0658513208365556,0.0,0.0,0.0,7,0.0995880149812734,1619
barasertib,0.2906674208144796,-0.0658941100891695,0.0,0.0,0.0,7,0.1129588014981273,1620
atrasentan,0.29038461538461535,-0.0659590732015451,0.0,0.0,0.0,7,0.13,1621
blonanserin,0.2901018099547511,-0.0659601996879955,0.0,0.0,0.0,7,0.0893071161048689,1622
omecamtiv-mecarbil,0.28981900452488685,-0.0660200699621282,0.0,0.0,0.0,7,0.0957865168539325,1623
OTS-167,0.2895361990950226,-0.0661094461994047,0.0,0.0,0.0,24,0.121067415730337,1624
topiroxostat,0.28925339366515834,-0.0661123225664267,0.0,0.0,0.0,7,0.1445692883895131,1625
dazoxiben,0.2889705882352941,-0.06612564887422,0.0,0.0,0.0,7,0.1387265917602996,1626
chlorphenamine,0.28868778280542984,-0.0662325723912596,0.0,0.0,0.0,7,0.0806554307116104,1627
roxithromycin,0.2884049773755656,-0.0663780407454007,0.0,0.0,0.0,7,0.1217041198501872,1628
tiabendazole,0.28812217194570133,-0.0665112251761227,0.0,0.0,0.0,7,0.0943258426966292,1629
hypericin,0.2878393665158371,-0.0667115283896553,0.0,0.0,0.0,7,0.1015543071161048,1630
methylprednisolone,0.28755656108597283,-0.0667390844648377,0.0,0.0,0.0,7,0.0,1631
dexamethasone-acetate,0.2872737556561086,-0.0672245164081958,0.0,0.0,0.0,7,0.0,1632
pentoxifylline,0.2869909502262443,-0.0673073598651078,0.0,0.0,0.0,7,0.1349250936329587,1633
pinaverium,0.28670814479638007,-0.0674082655668031,0.0,0.0,0.0,7,0.1042322097378277,1634
atomoxetine,0.2864253393665158,-0.0678250356832734,0.0,0.0,0.0,7,0.1078838951310861,1635
nitrendipine,0.28614253393665157,-0.0679302301918279,0.0,0.0,0.0,7,0.132565543071161,1636
fenoterol,0.2858597285067873,-0.0681655966194341,0.0,0.0,0.0,7,0.079250936329588,1637
diclofenac,0.28557692307692306,-0.0686615134080987,0.0,0.0,0.0,7,0.1419850187265917,1638
noscapine,0.2852941176470588,-0.0686808911663257,0.0,0.0,0.0,7,0.1249250936329588,1639
canagliflozin,0.28501131221719456,-0.0687597995077576,0.0,0.0,0.0,7,0.1079213483146067,1640
norgestrel,0.2847285067873303,-0.0689579084596157,0.0,0.0,0.0,7,0.0680711610486891,1641
clarithromycin,0.28444570135746605,-0.0689974680855366,0.0,0.0,0.0,7,0.1395131086142322,1642
JQ1-(-),0.2841628959276018,-0.069276792021453,0.0,0.0,0.0,19,0.1000374531835206,1643
manumycin-a,0.28388009049773755,-0.0694646743105544,0.0,0.0,0.0,7,0.1045880149812734,1644
clinafloxacin,0.2835972850678733,-0.0695295705871667,0.0,0.0,0.0,7,0.1147565543071161,1645
cytisine,0.28331447963800904,-0.0695741163268545,0.0,0.0,0.0,7,0.1258239700374532,1646
bicalutamide,0.2830316742081448,-0.0695860096750946,0.0,0.0,0.0,7,0.1209550561797753,1647
epigallocatechin-gallate-(-),0.28274886877828054,-0.0697355057740769,0.0,0.0,0.0,19,0.136629213483146,1648
acyclovir,0.2824660633484163,-0.0702917549977353,0.0,0.0,0.0,7,0.0885580524344569,1649
cromoglicic-acid,0.28218325791855203,-0.070321303993485,0.0,0.0,0.0,7,0.1551123595505618,1650
HC-030031,0.2819004524886878,-0.0703742497913312,0.0,0.0,0.0,7,0.0985205992509363,1651
temsirolimus,0.28161764705882353,-0.0707963556216858,0.0,0.0,0.0,7,0.100880149812734,1652
reserpine,0.2813348416289593,-0.0708702482026435,0.0,0.0,0.0,7,0.0864794007490637,1653
urapidil,0.281052036199095,-0.0711444338532514,0.0,0.0,0.0,7,0.1066666666666666,1654
Z160,0.28076923076923077,-0.0716077116715236,0.0,0.0,0.0,7,0.1115917602996254,1655
tranylcypromine,0.2804864253393665,-0.0716382016395235,0.0,0.0,0.0,19,0.1124906367041198,1656
ZD-7114,0.28020361990950227,-0.0716974329304479,0.0,0.0,0.0,7,0.1137078651685393,1657
ZK-200775,0.279920814479638,-0.0717663318945718,0.0,0.0,0.0,7,0.087565543071161,1658
droperidol,0.27963800904977376,-0.0722194578541302,0.0,0.0,0.0,7,0.0857303370786516,1659
basimglurant,0.2793552036199095,-0.0723146465555267,0.0,0.0,0.0,7,0.0980711610486891,1660
maxacalcitol,0.27907239819004526,-0.0723823208882051,0.0,0.0,0.0,7,0.0,1661
edoxudine,0.278789592760181,-0.0724440051745596,0.0,0.0,0.0,7,0.09938202247191,1662
senicapoc,0.27850678733031675,-0.0724591127001117,0.0,0.0,0.0,7,0.1357677902621722,1663
pranlukast,0.2782239819004525,-0.0726088726459305,0.0,0.0,0.0,7,0.0948501872659176,1664
CTB,0.27794117647058825,-0.0726439160978158,0.0,0.0,0.0,19,0.1183333333333333,1665
mepazine,0.277658371040724,-0.0729267807572841,0.0,0.0,0.0,7,0.129250936329588,1666
ingenol-mebutate,0.27737556561085974,-0.0730132992380567,0.0,0.0,0.0,7,0.1381460674157303,1667
sirolimus,0.2770927601809955,-0.0731265317557672,0.0,0.0,0.0,30,0.1000187265917603,1668
adapalene,0.27680995475113124,-0.0732961354374952,0.0,0.0,0.0,7,0.1373970037453183,1669
phensuximide,0.276527149321267,-0.073525824950793,0.0,0.0,0.0,7,0.1002434456928838,1670
TAK-875,0.27624434389140273,-0.0736481927508838,0.0,0.0,0.0,7,0.1154494382022471,1671
2-iminobiotin,0.2759615384615385,-0.0738556888900229,0.0,0.0,0.0,7,0.1616104868913858,1672
losmapimod,0.27567873303167423,-0.0740854723091242,0.0,0.0,0.0,8,0.0760861423220974,1673
artesunate,0.27539592760181,-0.0741627752988541,0.0,0.0,0.0,7,0.0822284644194756,1674
anacardic-acid,0.2751131221719457,-0.0741711336250263,0.0,0.0,0.0,19,0.1258239700374532,1675
AT-7519,0.27483031674208147,-0.0742804724880283,0.0,0.0,0.0,17,0.1391947565543071,1676
PRX-08066,0.2745475113122172,-0.0743097955817961,0.0,0.0,0.0,7,0.0829026217228464,1677
GW-5074,0.27426470588235297,-0.0752020770085605,0.0,0.0,0.0,19,0.1362734082397004,1678
deforolimus,0.2739819004524887,-0.0753197632893836,0.0,0.0,0.0,7,0.086685393258427,1679
GSK-3-inhibitor-II,0.27369909502262446,-0.0754487909969033,0.0,0.0,0.0,22,0.1087640449438202,1680
hydroflumethiazide,0.2734162895927602,-0.0755597997020519,0.0,0.0,0.0,7,0.1159550561797752,1681
doxepin,0.27313348416289596,-0.0756863533667459,0.0,0.0,0.0,7,0.0,1682
BTS-54505,0.2728506787330317,-0.0757654671360946,0.0,0.0,0.0,7,0.1274719101123595,1683
linopirdine,0.27256787330316745,-0.0760040333478737,0.0,0.0,0.0,7,0.1394756554307116,1684
garcinol,0.2722850678733032,-0.0762022891769693,0.0,0.0,0.0,19,0.1021535580524344,1685
CYT387,0.27200226244343895,-0.0762564238961541,0.0,0.0,0.0,16,0.1259925093632958,1686
resveratrol,0.2717194570135747,-0.0764301153659705,0.0,0.0,0.0,21,0.1084456928838951,1687
etoricoxib,0.27143665158371044,-0.0765041034935639,0.0,0.0,0.0,7,0.0743820224719101,1688
masitinib,0.2711538461538462,-0.0765335724276308,0.0,0.0,0.0,24,0.1280711610486891,1689
sorafenib,0.27087104072398194,-0.0766067231764434,0.0,0.0,0.0,17,0.1113108614232209,1690
erythromycin-ethylsuccinate,0.2705882352941177,-0.0767933435266582,0.0,0.0,0.0,7,0.1135393258426966,1691
glasdegib,0.27030542986425343,-0.0773618186737497,0.0,0.0,0.0,7,0.1115355805243445,1692
leflunomide,0.2700226244343892,-0.0775222441971931,0.0,0.0,0.0,7,0.1015168539325842,1693
SAR-245409,0.26973981900452493,-0.0777516612822752,0.0,0.0,0.0,22,0.1130149812734082,1694
benzthiazide,0.2694570135746607,-0.0779326479111391,0.0,0.0,0.0,7,0.0991573033707865,1695
JNK-9L,0.2691742081447964,-0.0780664517935886,0.0,0.0,0.0,15,0.1240449438202246,1696
genistein,0.26889140271493217,-0.0781123882058418,0.0,0.0,0.0,7,0.0803558052434457,1697
flutrimazole,0.2686085972850679,-0.0781696160925482,0.0,0.0,0.0,7,0.0947565543071161,1698
vinpocetine,0.26832579185520367,-0.0781950879484812,0.0,0.0,0.0,7,0.0986516853932584,1699
citalopram,0.2680429864253394,-0.0785043626478895,0.0,0.0,0.0,7,0.1254307116104869,1700
alpelisib,0.26776018099547516,-0.0785351511886657,0.0,0.0,0.0,14,0.1507303370786516,1701
ALW-II-49-7,0.26747737556561085,-0.078951913181367,0.0,0.0,0.0,22,0.0737453183520599,1702
pirenoxine,0.2671945701357466,-0.0793378711306205,0.0,0.0,0.0,7,0.1391760299625468,1703
triclosan,0.26691176470588235,-0.0798549756802609,0.0,0.0,0.0,7,0.1307303370786516,1704
trapidil,0.2666289592760181,-0.0800618931205715,0.0,0.0,0.0,7,0.1219475655430711,1705
rebastinib,0.26634615384615384,-0.0804411555926523,0.0,0.0,0.0,22,0.0,1706
doxycycline,0.2660633484162896,-0.0807704010810032,0.0,0.0,0.0,7,0.1311048689138576,1707
GSK-J1,0.26578054298642534,-0.0809582862653186,0.0,0.0,0.0,19,0.1121722846441947,1708
