drug,baseline,net_trace,weighted_trace,vae_score,genetic_support,sig_reproducibility,n_cell_lines,combined_score,combined_rank,genetic_support_expanded,combined_score_expanded,combined_rank_expanded
BX-795,0.0,-0.0068807260642242,-0.0357520141990997,-0.039804664,0.0,0.0,19,0.5077721184682136,838,0.0,-0.0034403630321121,602
cisapride,0.0654494382022472,-0.0068950660674278,0.0027722236577253,-0.07427943,0.0,0.0,7,0.5453122052442935,640,0.0,-0.0034475330337139,603
alaproclate,-0.059063670411985,-0.0069502836625217,-0.0093147172780907,-0.026430186,0.0,0.0,7,0.5623844557630636,563,0.0,-0.00347514183126085,604
dapagliflozin,0.1342696629213483,-0.0069736688277816,-0.0019870036109512,0.09123916,0.0,0.0,7,0.6288813431428032,269,0.0,-0.0034868344138908,605
ticlopidine,0.0816104868913857,-0.0069771670869183,0.0017504224553369,-0.07540831,0.0,0.0,7,0.5421052631578948,664,0.0,-0.00348858354345915,606
sulbactam,0.0,-0.0069862600445565,-0.0191903004300302,0.04664252,0.0,0.0,7,0.5913412563667232,429,0.0,-0.00349313002227825,607
lofexidine,0.0,-0.0070875799408132,-0.0216292443510618,0.008371811,0.0,0.0,7,0.5697415581965667,531,0.0,-0.0035437899704066,608
flavoxate,0.1238014981273408,-0.0071461916758729,-0.020855654133615,0.06692024,0.0,0.0,7,0.5953027730616864,415,0.0,-0.00357309583793645,609
lidocaine,0.0,-0.0072005739084194,-0.0418678977830781,-0.04765833,0.0,0.0,7,0.4896623278626674,933,0.0,-0.0036002869542097,610
CPI-613,0.0950374531835206,-0.0072090383270062,-0.0186571560869428,-0.023157176,0.0,0.0,7,0.5485191473306923,630,0.0,-0.0036045191635031,611
PS-178990,0.0721535580524344,-0.0072792413291222,-0.0205530349136653,-0.04566511,0.0,0.0,7,0.5293718166383701,731,0.0,-0.0036396206645611,612
fludroxycortide,0.0,-0.0074637716707759,-0.0022893318508704,-0.02004023,0.0,0.0,7,0.5763440860215053,500,0.0,-0.00373188583538795,613
fluvoxamine,0.0773970037453183,-0.0074680415789676,-0.0165590038925546,-0.02762766,0.0,0.0,7,0.5488964346349745,628,0.0,-0.0037340207894838,614
drospirenone,0.0825468164794007,-0.0074799308080754,0.0039488983021382,-0.014640899,0.0,0.0,7,0.5884172797585361,444,0.0,-0.0037399654040377,615
L-ergothioneine,0.0,-0.007497274379726,-0.0132425795907131,-0.31307387,0.0,0.0,7,0.4964534993397471,896,0.0,-0.003748637189863,616
glibenclamide,0.0,-0.0075158355125082,-0.0122702868092487,-0.061406586,0.0,0.0,7,0.5318241841162045,717,0.0,-0.0037579177562541,617
idalopirdine,0.0,-0.0076106695033037,-0.0387238792455775,0.050029643,0.0,0.0,7,0.5575740426334653,582,0.0,-0.00380533475165185,618
lenvatinib,0.066441947565543,-0.0078473423594234,0.0010399631330102,-0.037597544,0.0,0.0,7,0.5655913978494623,548,0.0,-0.0039236711797117,619
phenylacetylglutamine,0.0,-0.0079011538089619,-0.0350603238510176,-0.0061081224,0.0,0.0,7,0.535502735332956,701,0.0,-0.00395057690448095,620
ramelteon,0.0649999999999999,-0.0079442641209824,-0.0304157955671361,-0.537411,0.0,0.0,7,0.4556121486511979,1088,0.0,-0.0039721320604912,621
phenylbutazone,0.0,-0.0079859694644406,-0.0188980008565514,-0.47284755,0.0,0.0,7,0.4794755706470477,972,0.0,-0.0039929847322203,622
apixaban,0.0895318352059925,-0.0080849246675202,-0.0095120795238844,0.0987863,0.0,0.0,7,0.621335597057159,303,0.0,-0.0040424623337601,623
ftorafur,0.0,-0.008214423403909,-0.0468217647662588,-0.063305765,0.0,0.0,7,0.4667421241275231,1041,0.0,-0.0041072117019545,624
amlexanox,0.0,-0.0082937974773247,0.0069790693333897,-0.0006056167,0.0,0.0,7,0.6024712318430484,375,0.0,-0.00414689873866235,625
picotamide,0.0,-0.0082979067099748,0.0157075915774451,0.10914806,0.0,0.0,7,0.650858328617242,189,0.0,-0.0041489533549874,626
epinastine,0.1134831460674157,-0.0083865181633067,-0.0235802428798014,-0.023628863,0.0,0.0,7,0.5400301829843426,681,0.0,-0.00419325908165335,627
mirtazapine,0.0,-0.0083925897392444,-0.0452826892338657,0.0016829771,0.0,0.0,7,0.520977174118091,785,0.0,-0.0041962948696222,628
SB-271046,0.0,-0.0084358295577141,-0.023838838273078,0.010682048,0.0,0.0,7,0.566723259762309,543,0.0,-0.00421791477885705,629
telotristat,0.0796629213483146,-0.0084980200958075,-0.0152540213642803,-0.039263092,0.0,0.0,7,0.5406904357668364,671,0.0,-0.00424901004790375,630
nicotinamide,0.0915917602996254,-0.0085050500471131,-0.0106224895698863,-0.057381336,0.0,0.0,7,0.5361629881154499,699,0.0,-0.00425252502355655,631
inositol,0.0,-0.0085096361827491,-0.023459198618748,0.08143822,0.0,0.0,7,0.5936993020184871,423,0.0,-0.00425481809137455,632
triptorelin,0.080505617977528,-0.0085590112309882,-0.0294879170953969,-0.08426048,0.0,0.0,7,0.488058856819468,938,0.0,-0.0042795056154941,633
biperiden,0.0839325842696629,-0.0086342080834311,-0.0103833494470551,-0.07232822,0.0,0.0,7,0.5270137709866063,747,0.0,-0.00431710404171555,634
PX-12,0.0905056179775281,-0.0086708854640385,-0.0402989185955858,-0.10891073,0.0,0.0,7,0.4580645161290322,1078,0.0,-0.00433544273201925,635
balapiravir,0.1009550561797752,-0.0087122786392164,-0.0421601017257303,0.11607917,0.0,0.0,7,0.5684210526315789,537,0.0,-0.0043561393196082,636
sufentanil,0.0920224719101123,-0.0087361678627601,0.0099809033895254,-0.04813746,0.0,0.0,7,0.565025466893039,551,0.0,-0.00436808393138005,637
oxiperomide,0.0,-0.0088972756109067,-0.0730029925469316,-0.058425207,0.0,0.0,7,0.4325033012639124,1206,0.0,-0.00444863780545335,638
alvimopan,0.0,-0.0089749168157673,-0.040141073382694,0.045900147,0.0,0.0,7,0.5509715148085267,617,0.0,-0.00448745840788365,639
closantel,0.0644756554307116,-0.0090033953958841,-0.0035626530561512,0.10869381,0.0,0.0,7,0.6301075268817204,261,0.0,-0.00450169769794205,640
nefiracetam,0.0893445692883895,-0.009026043815368,-0.0135474603737272,-0.01242501,0.0,0.0,7,0.5644595359366157,554,0.0,-0.004513021907684,641
methiopril,0.106629213483146,-0.0090518634897902,-0.0135790236522945,-0.022992535,0.0,0.0,7,0.5541784568949254,601,0.0,-0.0045259317448951,642
defactinib,0.0,-0.0091414840394334,-0.0299854472077521,0.15801886,0.0,0.0,7,0.6000188643652141,395,0.0,-0.0045707420197167,643
pinacidil,-0.0700187265917602,-0.0092351222058763,-0.0084806023573355,0.14705624,0.0,0.0,7,0.6333144689681193,250,0.0,-0.00461756110293815,644
timolol,0.0876029962546816,-0.009359222250815,-0.0362318731229017,-0.58775103,0.0,0.0,7,0.4386342199584984,1167,0.0,-0.0046796111254075,645
taladegib,0.0776404494382022,-0.0093662759856265,-0.0133228994524041,0.13645542,0.0,0.0,7,0.623033389926429,298,0.0,-0.00468313799281325,646
pibenzimol,0.1012359550561797,-0.0093912023304121,-0.0211320386786477,-0.63865525,0.0,0.0,7,0.4591963780418788,1074,0.0,-0.00469560116520605,647
ipratropium,0.0663295880149812,-0.0093957086946571,-0.031441156535271,-0.018775089,0.0,0.0,7,0.5292774948122996,732,0.0,-0.00469785434732855,648
PF-04691502,-0.0863857677902621,-0.0094458310751791,0.0035453711434076,-0.11993331,0.0,0.0,7,0.5241841162044897,768,0.0,-0.00472291553758955,649
BAY-87-2243,0.0,-0.0094655126356275,-0.0208176381741121,0.1572177,0.0,0.0,7,0.6136955291454442,330,0.0,-0.00473275631781375,650
MBX-2982,0.0857865168539326,-0.0094850618301392,-0.013362713923419,-0.034781072,0.0,0.0,7,0.5447462742878703,643,0.0,-0.0047425309150696,651
XBD-173,0.0521161048689138,-0.0095137206746022,-0.017294155110972,0.07697083,0.0,0.0,7,0.5996415770609319,397,0.0,-0.0047568603373011,652
tasisulam,0.1317415730337078,-0.009601604391721,-0.0026407630478,-0.0836429,0.0,0.0,7,0.5276740237691001,742,0.0,-0.0048008021958605,653
MK-5108,0.0574344569288389,-0.0097176900005811,-0.0140296841871722,0.0058192667,0.0,0.0,7,0.5754951895868704,504,0.0,-0.00485884500029055,654
clozapine,0.0,-0.0097604802777054,-0.0144030777607858,0.08146523,0.0,0.0,7,0.6052065647990945,361,0.0,-0.0048802401388527,655
beclomethasone-dipropionate,0.0,-0.009777289317696,-0.0180677154917624,-0.39825457,0.0,0.0,7,0.481739294472741,964,0.0,-0.004888644658848,656
orteronel,0.0905617977528089,-0.0098992502679613,-0.001569691188516,-0.06532614,0.0,0.0,7,0.5386153555932843,689,0.0,-0.00494962513398065,657
GSK-2334470,0.083501872659176,-0.0099355734900025,-0.0330984493506651,-0.11455458,0.0,0.0,19,0.4696661007357102,1022,0.0,-0.00496778674500125,658
ATN-161,0.0728651685393258,-0.0102283710727585,-0.0054288237064159,-0.056629367,0.0,0.0,7,0.539935861158272,682,0.0,-0.00511418553637925,659
phenformin,0.072565543071161,-0.0102549067165204,-0.0334704634159819,-0.34541556,0.0,0.0,7,0.4573099415204678,1083,0.0,-0.0051274533582602,660
idoxuridin,0.0,-0.0102894612349677,-0.0153069389321559,0.024396721,0.0,0.0,7,0.5838898321071496,464,0.0,-0.00514473061748385,661
PHA-665752,0.0,-0.0102965667272561,0.0079356499149993,0.20813884,0.0,0.0,13,0.6565176381814751,175,0.0,-0.00514828336362805,662
API-001,0.0811235955056179,-0.0103572957837113,-0.0131890808862055,-0.022222744,0.0,0.0,7,0.5539898132427844,602,0.0,-0.00517864789185565,663
cabozantinib,0.0733333333333333,-0.0103707176014338,-0.0213471408340155,-0.1719,0.0,0.0,24,0.4836257309941519,956,0.0,-0.0051853588007169,664
metoclopramide,0.065,-0.0104102059500592,-0.0460194007307125,-0.024434624,0.0,0.0,7,0.4918317298622902,919,0.0,-0.0052051029750296,665
methazolamide,0.0919475655430711,-0.010418485425252,-0.0259137268041302,-0.044316035,0.0,0.0,7,0.5178645538577628,796,0.0,-0.005209242712626,666
vincamine,0.0778089887640449,-0.0104835314337803,-0.0110759872406208,0.053951953,0.0,0.0,7,0.6021882663648368,379,0.0,-0.00524176571689015,667
doxapram,0.095749063670412,-0.0105275080957367,0.0280761041411223,-0.020808008,0.0,0.0,7,0.5947368421052631,419,0.0,-0.00526375404786835,668
indoximod,0.1065917602996254,-0.0105288421059441,-0.0385593483733417,-0.053766727,0.0,0.0,7,0.486361063950198,945,0.0,-0.00526442105297205,669
GSK-1904529A,-0.0953932584269663,-0.0105356235786837,-0.0302472693044678,0.08409814,0.0,0.0,15,0.578324844368987,491,0.0,-0.00526781178934185,670
retigabine,0.0854494382022471,-0.0105477289583257,-0.0208557004170567,-0.07606218,0.0,0.0,7,0.5029617053386154,864,0.0,-0.00527386447916285,671
ataluren,0.0,-0.0106504336408305,-0.023162824993896,-0.06501895,0.0,0.0,7,0.5064516129032258,843,0.0,-0.00532521682041525,672
erteberel,0.0751123595505618,-0.0108859400870604,-0.0502832929100746,-0.05056211,0.0,0.0,7,0.4657989058668176,1042,0.0,-0.0054429700435302,673
bms-906024,0.0,-0.0109254502933312,-0.0299854333642151,-0.15018855,0.0,0.0,2,0.4702320316921335,1016,0.0,-0.0054627251466656,674
tagatose,0.0842883895131086,-0.0109861329715429,-0.0224025783027477,-0.089858204,0.0,0.0,7,0.4933408790794189,910,0.0,-0.00549306648577145,675
pramipexole,0.1117790262172284,-0.0111097581266228,-0.0174586630392374,0.008268524,0.0,0.0,7,0.5698358800226372,530,0.0,-0.0055548790633114,676
eplerenone,0.0952434456928838,-0.011127765160908,-0.0249060065975967,-0.05467025,0.0,0.0,7,0.5110733823806829,823,0.0,-0.005563882580454,677
apocynin,0.0,-0.0111424891274879,-0.030682194003262,0.052533455,0.0,0.0,7,0.5677607998490851,540,0.0,-0.00557124456374395,678
amlodipine,0.0765168539325843,-0.0112630066638228,-0.0614363422108329,-0.42916268,0.0,0.0,7,0.4024146387474061,1348,0.0,-0.0056315033319114,679
berberine,0.0697565543071161,-0.0113151911533069,-0.0297055254503272,-0.096169725,0.0,0.0,7,0.4775891341256366,983,0.0,-0.00565759557665345,680
reboxetine,0.0808426966292134,-0.0113413528038264,-0.014616407514341,-0.11003189,0.0,0.0,7,0.4983399358611583,890,0.0,-0.0056706764019132,681
fosfomycin,0.0,-0.0113998375123119,0.0184423625462122,0.049202997,0.0,0.0,7,0.6299188832295793,263,0.0,-0.00569991875615595,682
navitoclax,0.0,-0.0114311030045824,-0.0305444053671838,0.1257448,0.0,0.0,7,0.5885116015846067,443,0.0,-0.0057155515022912,683
etomoxir,0.0652059925093632,-0.0115049201727035,-0.0296672460535958,-0.5076179,0.0,0.0,7,0.4537257121297868,1099,0.0,-0.00575246008635175,684
CI-966,0.0,-0.0115057545585289,-0.0428445058114207,-0.036841657,0.0,0.0,7,0.4886247877758913,936,0.0,-0.00575287727926445,685
clobetasol,0.0,-0.0116159557859122,0.0019724968106258,-0.4054126,0.0,0.0,7,0.5066402565553669,842,0.0,-0.0058079778929561,686
A-443654,0.0638951310861423,-0.0116378010313776,-0.0330163967194331,-0.16999647,0.0,0.0,15,0.4624976419543481,1058,0.0,-0.0058189005156888,687
exifone,0.0,-0.0116600976381428,-0.0493687879275453,-0.6705568,0.0,0.0,5,0.4016600641388417,1354,0.0,-0.0058300488190714,688
aprepitant,0.0855992509363295,-0.011751899835034,-0.0251294221081239,-0.08403447,0.0,0.0,7,0.4906055461233729,927,0.0,-0.005875949917517,689
nicotine,0.1400561797752809,-0.0118048715884924,0.0236580906570495,0.01731516,0.0,0.0,7,0.6183172986229013,317,0.0,-0.0059024357942462,690
BCI-540,0.0939325842696629,-0.0118128897184669,-0.0367024856958394,-0.38204932,0.0,0.0,7,0.4472175061309187,1133,0.0,-0.00590644485923345,691
cariporide,0.0831647940074906,-0.0118232871579487,-7.157617473461208e-05,0.0054994584,0.0,0.0,7,0.5906810035842294,434,0.0,-0.00591164357897435,692
verapamil,0.0,-0.011904156403967,-0.0181225274433806,-0.6079003,0.0,0.0,7,0.4635351820411243,1053,0.0,-0.0059520782019835,693
nefazodone,0.0,-0.0120577052130432,-0.0226397191771842,0.124655604,0.0,0.0,7,0.6006791171477079,390,0.0,-0.0060288526065216,694
dorzolamide,0.0957303370786516,-0.0120740653945878,-0.0594280221663343,0.020703586,0.0,0.0,7,0.5017355215996981,875,0.0,-0.0060370326972939,695
zaleplon,0.066067415730337,-0.0121626688146961,-0.0344956295177105,-0.09092367,0.0,0.0,7,0.4697604225617807,1021,0.0,-0.00608133440734805,696
temozolomide,0.0791198501872659,-0.0122599473461887,-0.007641373528436,-0.0473549,0.0,0.0,7,0.5405017921146953,674,0.0,-0.00612997367309435,697
mycophenolate-mofetil,0.0,-0.0124127983490857,-0.0236205366945533,0.09157146,0.0,0.0,7,0.58907753254103,441,0.0,-0.00620639917454285,698
diflunisal,0.0,-0.0124553511578855,-0.0419867000906701,-0.41535297,0.0,0.0,7,0.4342954159592529,1192,0.0,-0.00622767557894275,699
dapsone,0.1197940074906367,-0.0124617130612366,-0.0385791669450797,-0.12637414,0.0,0.0,7,0.4528768156951518,1104,0.0,-0.0062308565306183,700
piribedil,0.0866666666666666,-0.0124679315386473,-0.0420344323899027,0.09260533,0.0,0.0,7,0.5541784568949255,600,0.0,-0.00623396576932365,701
PF-04136309,-0.0788202247191011,-0.012510211902206,-0.031082172634723,-0.039166562,0.0,0.0,7,0.5079607621203547,837,0.0,-0.006255105951103,702
ARRY-334543,0.0,-0.0125259641456913,-0.0187234423444175,0.0661238,0.0,0.0,7,0.5892661761931711,438,0.0,-0.00626298207284565,703
PCA-4248,0.0,-0.012576384425871,-0.035662963890981,-0.42131683,0.0,0.0,7,0.4457083569137898,1141,0.0,-0.0062881922129355,704
zebularine,0.0,-0.0126392570240739,-0.0153034957661882,-0.087417126,0.0,0.0,5,0.5023014525561215,870,0.0,-0.00631962851203695,705
dimesna,0.0703745318352059,-0.0126430610840506,-0.0467100020930818,-0.65319073,0.0,0.0,7,0.4046783625730994,1341,0.0,-0.0063215305420253,706
penciclovir,0.0884456928838951,-0.0126545777161233,-0.0049166827947199,0.04992849,0.0,0.0,7,0.6047349556687417,363,0.0,-0.00632728885806165,707
fluorometholone,0.0,-0.0127309727946374,-0.0074648419334143,-0.0748513,0.0,0.0,7,0.5217317487266554,783,0.0,-0.0063654863973187,708
pyrazinoylguanidine,0.0,-0.0127952398556393,-0.0195620285027663,-0.033118892,0.0,0.0,7,0.5301263912469345,727,0.0,-0.00639761992781965,709
progesterone,0.0,-0.0128008291913617,-0.0137763510575652,0.089269675,0.0,0.0,7,0.6026598754951896,374,0.0,-0.00640041459568085,710
pazufloxacin,0.081441947565543,-0.0128008649131461,-0.0179164484954672,-0.09345908,0.0,0.0,7,0.4944727409922655,901,0.0,-0.00640043245657305,711
donepezil,0.0617041198501872,-0.01282919713446,-0.01903292825178,0.026881363,0.0,0.0,7,0.5746462931522354,508,0.0,-0.00641459856723,712
mubritinib,0.0,-0.0128325437409585,-0.0099831099886806,0.18254037,0.0,0.0,7,0.6291643086210149,267,0.0,-0.00641627187047925,713
cobicistat,-0.0910674157303371,-0.0128454479085297,-0.0140919250670568,0.09526207,0.0,0.0,7,0.6030371627994718,369,0.0,-0.00642272395426485,714
CTS-1027,0.0,-0.0128479990864065,-0.0061322171120555,0.1497172,0.0,0.0,7,0.6298245614035087,264,0.0,-0.00642399954320325,715
buflomedil,0.0863295880149813,-0.0129299346221907,0.0027279689863209,-0.010964962,0.0,0.0,7,0.5806828900207508,479,0.0,-0.00646496731109535,716
mefloquine,0.0,-0.0129613207933515,-0.0187326745573867,0.095466994,0.0,0.0,7,0.5951141294095453,417,0.0,-0.00648066039667575,717
LY-294002,0.0949250936329588,-0.013051201552605,-0.0020455799386862,0.08886716,0.0,0.0,5,0.617751367666478,319,0.0,-0.0065256007763025,718
lasalocid,0.0875468164794007,-0.0130793696520994,0.0047844227689731,0.10348609,0.0,0.0,7,0.6308621014902848,256,0.0,-0.0065396848260497,719
semaxanib,0.0947565543071161,-0.0130927295206753,0.0249763525432728,0.06376249,0.0,0.0,7,0.6335031126202603,248,0.0,-0.00654636476033765,720
APD-668,0.1084456928838951,-0.013158848647894,-0.051134187485749,-0.74377114,0.0,0.0,7,0.393171099792492,1391,0.0,-0.006579424323947,721
CG-930,0.0,-0.0131640016349022,-0.0436506461271568,-0.38783446,0.0,0.0,19,0.430050933786078,1216,0.0,-0.0065820008174511,722
betulinic-acid,0.0583520599250936,-0.0131676083801316,-0.0288870372094296,0.0063539078,0.0,0.0,7,0.5457838143746463,637,0.0,-0.0065838041900658,723
fluphenazine,0.0756367041198501,-0.0131743710092464,-0.0236117876129737,-0.04058412,0.0,0.0,7,0.5181475193359744,794,0.0,-0.0065871855046232,724
estriol,0.0,-0.0131980920473811,-0.0410339171674648,-0.40438205,0.0,0.0,7,0.4341067723071118,1194,0.0,-0.00659904602369055,725
PF-04457845,0.0,-0.0132337180606165,-0.0331006632046501,0.11330768,0.0,0.0,7,0.5772873042822109,494,0.0,-0.00661685903030825,726
idelalisib,0.0,-0.0132470674781016,-0.0312315049307339,-0.18017754,0.0,0.0,24,0.4608941709111488,1065,0.0,-0.0066235337390508,727
tioconazole,-0.0691385767790262,-0.0132546885620035,-0.0192307009212763,0.11151727,0.0,0.0,7,0.598981324278438,400,0.0,-0.00662734428100175,728
enoxacin,0.0762734082397003,-0.0132608354252323,-0.0372078727026679,-0.02140119,0.0,0.0,7,0.5072061875117903,841,0.0,-0.00663041771261615,729
lodoxamide,0.0805430711610487,-0.0133000334431626,-0.0478864892167766,0.01903339,0.0,0.0,7,0.5156008300320694,809,0.0,-0.0066500167215813,730
PSI-6130,0.0,-0.0133032666187206,-0.0141517806398095,0.115942754,0.0,0.0,7,0.6087907941897756,348,0.0,-0.0066516333093603,731
moxifloxacin,0.0,-0.0133349040457574,0.0102862219684965,-0.06669372,0.0,0.0,7,0.5430484814186002,656,0.0,-0.0066674520228787,732
SB-756050,0.0,-0.0133474309183224,0.0245145435278239,-0.011007502,0.0,0.0,7,0.5952084512356159,416,0.0,-0.0066737154591612,733
BAY-K8644,0.0895318352059925,-0.01335594446549,-0.0356092838872738,-0.0034198267,0.0,0.0,7,0.5263535182041124,754,0.0,-0.006677972232745,734
VGX-1027,0.0978464419475655,-0.0133885537512438,-0.026970752817763,-0.645588,0.0,0.0,7,0.4418411620448972,1156,0.0,-0.0066942768756219,735
BMS-707035,-0.0778089887640449,-0.013434672448509,-0.0302230263120632,0.11177008,0.0,0.0,7,0.5806828900207508,478,0.0,-0.0067173362242545,736
lurasidone,-0.0828089887640449,-0.0134795673104465,-0.0257178725252378,-0.061647758,0.0,0.0,7,0.4989058668175815,887,0.0,-0.00673978365522325,737
NMS-1286937,0.0,-0.0134804436639652,-0.0299235513478977,0.20678507,0.0,0.0,7,0.595397094887757,414,0.0,-0.0067402218319826,738
2-methoxyestradiol,0.0,-0.0135285362854099,-0.0205371357994891,0.080412604,0.0,0.0,7,0.5870024523674778,451,0.0,-0.00676426814270495,739
indinavir,0.0,-0.013575741144023,-0.0301185155741079,-0.42409053,0.0,0.0,7,0.4530654593472929,1103,0.0,-0.0067878705720115,740
rilmenidine,0.0,-0.0135762097401357,-0.0190516535463846,0.012625211,0.0,0.0,7,0.5636106395019808,557,0.0,-0.00678810487006785,741
VX-661,0.0,-0.0136108321779685,-0.016827332107133,-0.02314311,0.0,0.0,7,0.5393699302018486,687,0.0,-0.00680541608898425,742
alagebrium,0.0817415730337078,-0.0137820198643192,-0.012264483484372,0.03076224,0.0,0.0,7,0.5847387285417845,462,0.0,-0.0068910099321596,743
ellagic-acid,0.0,-0.0138100205315377,-0.0224140741098581,-0.4314374,0.0,0.0,7,0.4651386530843236,1045,0.0,-0.00690501026576885,744
altrenogest,0.1059176029962546,-0.0139173643730911,-0.0341675917926387,0.255149,0.0,0.0,7,0.5887945670628184,442,0.0,-0.00695868218654555,745
carvedilol,0.0,-0.0140172648573977,-0.0253719830881099,-0.58735436,0.0,0.0,7,0.4495755517826825,1121,0.0,-0.00700863242869885,746
AS-601245,0.134625468164794,-0.0140237511161283,-0.0444792414248402,0.11077691,0.0,0.0,13,0.55153744576495,614,0.0,-0.00701187555806415,747
acetazolamide,0.0,-0.0140438749895388,-0.0113875399405998,-0.0090154065,0.0,0.0,7,0.5613469156762875,565,0.0,-0.0070219374947694,748
pimozide,0.0,-0.0140633796191302,0.0040804923371802,0.013023939,0.0,0.0,7,0.5960573476702509,413,0.0,-0.0070316898095651,749
