drug,baseline,net_trace,weighted_trace,vae_score,genetic_support,sig_reproducibility,n_cell_lines,combined_score,combined_rank
marimastat,0.0,-0.0354701494083089,-0.0670482711524319,-0.40112478,0.0,0.0,7,0.34902848519147334,1571
fomepizole,0.1051498127340823,-0.0482961905883177,-0.0601737838554033,-0.11574462,0.0,0.0,7,0.34902848519147334,1572
mianserin,0.1245505617977528,-0.0403188265025279,-0.0510660424378833,-0.60051364,0.0,0.0,7,0.34902848519147334,1573
licochalcone-a,0.0842134831460674,-0.0319449677798553,-0.0644812396120445,-0.5595753,0.0,0.0,7,0.3485568760611205,1574
rucaparib,0.1682022471910113,-0.1155921883320152,-0.1137135357395433,-0.009268168,0.0,0.0,19,0.3485568760611205,1575
bifonazole,0.0,-0.0633118543935287,-0.0589312040396727,-0.07754149,0.0,0.0,7,0.3481795887568383,1576
talmapimod,0.0840074906367041,-0.0347317254542047,-0.0748478692821073,-0.22414649,0.0,0.0,7,0.3479909451046972,1577
citalopram,0.1254307116104869,-0.0785043626478895,-0.054697000090907,-0.07074896,0.0,0.0,7,0.3477079796264856,1578
nimodipine,0.0852808988764045,-0.057356269643856,-0.06175208712868,-0.08183581,0.0,0.0,7,0.34733069232220337,1579
ibuprofen,0.1015168539325842,-0.0345162031527211,-0.0619896550939197,-0.5529886,0.0,0.0,7,0.34714204867006226,1580
noscapine,0.1249250936329588,-0.0686808911663257,-0.0903194809914954,-0.029547533,0.0,0.0,7,0.34714204867006226,1581
bendamustine,0.0690823970037453,-0.0291786556904248,-0.0691779863425988,-0.5814284,0.0,0.0,7,0.34676476136578005,1582
adoprazine,0.091629213483146,-0.0293122765986765,-0.0615832751596972,-0.7497317,0.0,0.0,7,0.34657611771363894,1583
ICI-192605,0.1083707865168539,-0.0639694231147348,-0.0613067110773786,-0.07416734,0.0,0.0,7,0.34619883040935673,1584
AGP-103,0.0968913857677902,-0.0558405132325637,-0.0595986236408014,-0.09503219,0.0,0.0,7,0.3456328994529334,1585
ibutamoren,0.1067790262172284,-0.0653537319031935,-0.0644777854975486,-0.065416105,0.0,0.0,7,0.3453499339747218,1586
droperidol,0.0857303370786516,-0.0722194578541302,-0.0613765694412489,-0.065947145,0.0,0.0,7,0.34450103754008676,1587
rimexolone,0.0631647940074906,-0.0550069265511654,-0.0480933554396269,-0.47420135,0.0,0.0,7,0.34412375023580455,1588
tiabendazole,0.0943258426966292,-0.0665112251761227,-0.0756016030046793,-0.048454154,0.0,0.0,7,0.34393510658366344,1589
norethisterone,0.0885393258426966,-0.0901446495156764,-0.1150043242514397,-0.018318065,0.0,0.0,7,0.34384078475759294,1590
chlorphenamine,0.0806554307116104,-0.0662325723912596,-0.0681935743370053,-0.0593502,0.0,0.0,7,0.3435578192793812,1591
UNC-0321,0.0,-0.0431538735207627,-0.0814174878168392,-0.09063719,0.0,0.0,5,0.3433691756272401,1592
pazopanib,0.0826591760299625,-0.0616035311184307,-0.087195684057141,-0.045738928,0.0,0.0,24,0.3432748538011696,1593
FR-180204,0.1010112359550561,-0.0439519634764605,-0.0648555147809153,-0.21475439,0.0,0.0,22,0.3430862101490285,1594
equol,0.0680898876404494,-0.0440805078005494,-0.0716273002378543,-0.10590975,0.0,0.0,7,0.3429918883229579,1595
levcromakalim,0.1308052434456929,-0.0624495773035318,-0.0566513786503836,-0.09320549,0.0,0.0,7,0.3428975664968874,1596
linagliptin,0.1100936329588015,-0.056796754694672,-0.042012811323696,-0.60838073,0.0,0.0,7,0.3428975664968874,1597
urapidil,0.1066666666666666,-0.0711444338532514,-0.0691034719261581,-0.055573694,0.0,0.0,7,0.3425202791926052,1598
tranilast,0.0,-0.0410870210686444,-0.0544557351249793,-0.6097239,0.0,0.0,7,0.3409168081494057,1599
anisodamine,0.0,-0.0534611869009973,-0.0498970645296601,-0.4968025,0.0,0.0,7,0.3409168081494057,1600
glimepiride,0.1277715355805243,-0.0457479394281261,-0.0461913014569315,-0.6765966,0.0,0.0,7,0.3408224863233352,1601
lucitanib,0.0,-0.0428826541997364,-0.0528681685159243,-0.61647713,0.0,0.0,7,0.3406338426711941,1602
naftifine,0.12812734082397,-0.0594113137682506,-0.0684586239443287,-0.07489031,0.0,0.0,7,0.3406338426711941,1603
ganaxolone,0.129250936329588,-0.034238578785878,-0.0705789071380322,-0.50788236,0.0,0.0,7,0.3406338426711941,1604
ramatroban,0.1019850187265917,-0.0390902708520787,-0.0582322058408038,-0.6086244,0.0,0.0,7,0.3402565553669119,1605
balicatib,0.0999625468164794,-0.0548064695587698,-0.0539706792014045,-0.3345212,0.0,0.0,7,0.3399735898887003,1606
procaine,0.1024344569288389,-0.0471648533631353,-0.0513163502587111,-0.5764275,0.0,0.0,7,0.33912469345406526,1607
genistein,0.0803558052434457,-0.0781123882058418,-0.0671282351130403,-0.05931747,0.0,0.0,7,0.33827579701943034,1608
levocetirizine,0.1341573033707865,-0.0564939460041037,-0.0515573979930737,-0.4165605,0.0,0.0,7,0.33827579701943034,1609
liranaftate,0.0813670411985018,-0.0636002736835608,-0.0449043631638209,-0.5134299,0.0,0.0,7,0.3373325787587248,1610
fenoterol,0.079250936329588,-0.0681655966194341,-0.0666408996766676,-0.07198137,0.0,0.0,7,0.33648368232408976,1611
reserpine,0.0864794007490637,-0.0708702482026435,-0.0547414921672574,-0.10235062,0.0,0.0,7,0.33638936049801926,1612
PF-04217903,0.1060299625468164,-0.0398603672781117,-0.0733523006786595,-0.34224072,0.0,0.0,24,0.33610639501980755,1613
tamibarotene,0.0982958801498127,-0.0488303288358691,-0.0603175520145576,-0.38297996,0.0,0.0,7,0.33601207319373705,1614
indobufen,0.0754681647940074,-0.0243819472158072,-0.0910396509448264,-0.6336031,0.0,0.0,7,0.3354461422373137,1615
zaldaride,0.1283707865168539,-0.0363592168917542,-0.0603564035733531,-0.69158137,0.0,0.0,7,0.3349745331069609,1616
bindarit,0.1000187265917603,-0.0610484644853267,-0.0435701034828933,-0.6203212,0.0,0.0,7,0.3344086021505376,1617
fadrozole,0.0845692883895131,-0.0371321585002861,-0.0685917446797431,-0.5609905,0.0,0.0,7,0.3342199584983965,1618
VX-745,0.107940074906367,-0.0500473003927866,-0.072480008236482,-0.10487387,0.0,0.0,19,0.33384267119411426,1619
travoprost,0.0,-0.0468917322958148,-0.0585485393593925,-0.51349384,0.0,0.0,7,0.33355970571590265,1620
sulforaphane,0.1130149812734082,-0.0451191345856889,-0.0819261386461149,-0.10575159,0.0,0.0,7,0.33327674023769105,1621
risperidone,0.1179400749063669,-0.05679615564654,-0.0735359417456923,-0.08432515,0.0,0.0,7,0.3328051311073382,1622
SAR-245408,0.1285205992509363,-0.1213595789103468,-0.1119540466500123,-0.027003346,0.0,0.0,13,0.3325221656291266,1623
UNC-669,0.1164044943820224,-0.0499841712958856,-0.0648663452851729,-0.28489357,0.0,0.0,19,0.3317675910205622,1624
SR-27897,0.0747752808988763,-0.040483612841957,-0.0710786355954573,-0.4738434,0.0,0.0,7,0.3314846255423505,1625
selamectin,0.1304494382022472,-0.0524747360356238,-0.0691183796775278,-0.122625865,0.0,0.0,7,0.33129598189020937,1626
butoconazole,0.0957677902621723,-0.0505364817691032,-0.0496284057070016,-0.64507467,0.0,0.0,7,0.33120166006413887,1627
AZD-6482,0.0914606741573033,-0.051504500651326,-0.0644585009822248,-0.30573893,0.0,0.0,13,0.33091869458592715,1628
regadenoson,0.0724906367041199,-0.053881360953088,-0.093230988318473,-0.075602874,0.0,0.0,7,0.3299754763252216,1629
resorcinol,0.1143258426966292,-0.0564456021547329,-0.0847532444981314,-0.07694577,0.0,0.0,7,0.3297868326730805,1630
tedizolid,0.1370599250936329,-0.0866915035064552,-0.0828571259149857,-0.0480466,0.0,0.0,7,0.3297868326730805,1631
CGP-60474,0.0,-0.0613685039644613,-0.0693433115140029,-0.09144405,0.0,0.0,27,0.32846632710809276,1632
losmapimod,0.0760861423220974,-0.0740854723091242,-0.0874945941994509,-0.052928258,0.0,0.0,8,0.32827768345595165,1633
acyclovir,0.0885580524344569,-0.0702917549977353,-0.0652349494335411,-0.08739537,0.0,0.0,7,0.32808903980381054,1634
bosentan,0.0953745318352059,-0.0618728429447731,-0.0852472139042035,-0.069510244,0.0,0.0,7,0.32799471797774005,1635
vinpocetine,0.0986516853932584,-0.0781950879484812,-0.097766060450764,-0.044933587,0.0,0.0,7,0.32799471797774005,1636
isosorbide-mononitrate,0.1703183520599251,-0.1290724668028734,-0.1119784682052174,-0.032490563,0.0,0.0,7,0.32799471797774005,1637
AZD-2014,0.077565543071161,-0.0614481132846506,-0.0595944923852206,-0.2158168,0.0,0.0,7,0.32790039615166944,1638
lenalidomide,0.0,-0.0319371062899441,-0.0828375591002061,-0.60458344,0.0,0.0,8,0.3274287870213167,1639
diethylcarbamazine,0.1117790262172284,-0.0500156122848227,-0.0958485076427275,-0.085907005,0.0,0.0,7,0.3272401433691756,1640
tipranavir,0.097565543071161,-0.0436669492311248,-0.0634720118867391,-0.59085685,0.0,0.0,7,0.3271458215431051,1641
CX-516,0.0835955056179775,-0.0515309094068749,-0.05487667062751,-0.59368986,0.0,0.0,7,0.326957177890964,1642
oseltamivir-carboxylate,0.0955805243445692,-0.0877484960987766,-0.0688667372834725,-0.06935026,0.0,0.0,7,0.3268628560648934,1643
telbivudine,0.0750561797752809,-0.0335834022809024,-0.0729044581330602,-0.645884,0.0,0.0,7,0.3267685342388229,1644
buspirone,0.0,-0.0587700265262825,-0.0735781708703748,-0.09117447,0.0,0.0,7,0.3265798905866818,1645
IOX2,0.1373970037453183,-0.0580853165765402,-0.0669963582525406,-0.13346073,0.0,0.0,19,0.32582531597811737,1646
potassium-canrenoate,0.0917041198501872,-0.0492232127911533,-0.0628951543736407,-0.50463784,0.0,0.0,7,0.32554235049990565,1647
palmitoylethanolamide,0.0930149812734082,-0.0834515745956829,-0.0726274458905729,-0.06562243,0.0,0.0,7,0.32535370684776455,1648
venlafaxine,0.1033520599250936,-0.0872688368882662,-0.0846481489319523,-0.05170326,0.0,0.0,7,0.32535370684776455,1649
granisetron,0.0762921348314606,-0.0493136080885216,-0.0603142517791895,-0.5429761,0.0,0.0,7,0.32525938502169405,1650
colforsin-daproate,0.1288389513108614,-0.0603713717867041,-0.0496416880809471,-0.60223377,0.0,0.0,7,0.32516506319562344,1651
etoricoxib,0.0743820224719101,-0.0765041034935639,-0.0614289804166135,-0.09825079,0.0,0.0,7,0.32507074136955294,1652
batimastat,0.0,-0.0615517396924431,-0.0557380473966312,-0.4535684,0.0,0.0,7,0.32507074136955294,1653
clofarabine,0.0,-0.0504312314346419,-0.0712410067642655,-0.27932137,0.0,0.0,7,0.3239388794567063,1654
methylprednisolone,0.0,-0.0667390844648377,-0.0625258162726838,-0.12583345,0.0,0.0,7,0.3236559139784946,1655
clioquinol,0.0,-0.0368591235867129,-0.0725170006274389,-0.64699537,0.0,0.0,7,0.3219581211092247,1656
OTS-167,0.121067415730337,-0.0661094461994047,-0.061608384409526,-0.1782315,0.0,0.0,24,0.3217694774570836,1657
tiagabine,0.1161797752808988,-0.058237100932458,-0.086179673363735,-0.08677919,0.0,0.0,7,0.320637615544237,1658
azelaic-acid,0.122565543071161,-0.0600684445677335,-0.0591796515039085,-0.48350802,0.0,0.0,7,0.31997736276174304,1659
REV-5901,0.1073970037453183,-0.0874970872042778,-0.0793694368960184,-0.06539325,0.0,0.0,7,0.31978871910960194,1660
entecavir,0.1269101123595505,-0.0457245895610165,-0.0645704182484575,-0.61511123,0.0,0.0,7,0.3193171099792492,1661
SB-239063,0.0980711610486891,-0.0537381851427172,-0.0906836726247751,-0.09861747,0.0,0.0,19,0.3193171099792492,1662
palonosetron,0.108632958801498,-0.0551051134217435,-0.0576936295100254,-0.5955951,0.0,0.0,7,0.318939822674967,1663
KIN001-269,0.1418913857677903,-0.0507844552833947,-0.0800349458044197,-0.212655,0.0,0.0,19,0.3188455008488964,1664
primidone,0.1174906367041198,-0.0828629529708858,-0.0419984814283161,-0.67023647,0.0,0.0,7,0.3187511790228259,1665
chloroxine,0.1104307116104869,-0.0392849156249291,-0.0889929342697106,-0.5069302,0.0,0.0,7,0.3181852480664026,1666
voreloxin,0.0919475655430711,-0.0441342093965147,-0.0928796422733043,-0.33731437,0.0,0.0,7,0.31733635163176765,1667
erythromycin-ethylsuccinate,0.1135393258426966,-0.0767933435266582,-0.0647331186696225,-0.11543454,0.0,0.0,7,0.31733635163176754,1668
apremilast,0.0931460674157302,-0.0826082465560053,-0.0716952703533384,-0.08443939,0.0,0.0,7,0.3157328805885682,1669
chlorthalidone,0.0986329588014982,-0.049228874032767,-0.0648941196819766,-0.60190326,0.0,0.0,7,0.31516694963214487,1670
hypericin,0.1015543071161048,-0.0667115283896553,-0.0585665992756142,-0.4616354,0.0,0.0,7,0.31516694963214487,1671
meclizine,0.1152808988764045,-0.0652162059898939,-0.0786325348485326,-0.0992171,0.0,0.0,7,0.31431805319750994,1672
ZM-447439,0.0879026217228464,-0.0601208489458738,-0.0723759373943365,-0.19539115,0.0,0.0,19,0.31422373137143933,1673
ALW-II-38-3,0.0959176029962546,-0.0564536586547985,-0.0792801780655287,-0.19474182,0.0,0.0,19,0.3138464440671571,1674
pritelivir,0.0994943820224719,-0.0435661056355629,-0.0790288818093103,-0.56787896,0.0,0.0,7,0.3138464440671571,1675
dexamethasone-acetate,0.0,-0.0672245164081958,-0.0824174714912934,-0.087823406,0.0,0.0,7,0.3138464440671571,1676
AZ-20,0.1121348314606741,-0.0642158826101258,-0.0717028018700652,-0.14040527,0.0,0.0,19,0.3135634785889455,1677
salvinorin-a,0.0870786516853932,-0.0450844443840078,-0.0676347056668252,-0.63215464,0.0,0.0,7,0.3134691567628749,1678
SB-705498,0.1494569288389513,-0.0817908218664507,-0.0663882536490679,-0.1144753,0.0,0.0,7,0.3128089039803811,1679
ginkgetin,0.0,-0.0368985680329619,-0.0909613944901915,-0.6229562,0.0,0.0,5,0.31262026032824,1680
atomoxetine,0.1078838951310861,-0.0678250356832734,-0.0609334383183592,-0.4372182,0.0,0.0,7,0.31243161667609887,1681
ziprasidone,0.0952808988764044,-0.0550109782851801,-0.0691642811375943,-0.5005099,0.0,0.0,7,0.3111111111111111,1682
KIN001-242,0.142378277153558,-0.0631569544859097,-0.0699388165074835,-0.27708587,0.0,0.0,19,0.31063950198075835,1683
pirenoxine,0.1391760299625468,-0.0793378711306205,-0.0800590301282373,-0.08503492,0.0,0.0,7,0.31063950198075835,1684
vismodegib,0.1655243445692883,-0.0894443338694543,-0.0850875052728588,-0.074371904,0.0,0.0,7,0.31063950198075835,1685
clotrimazole,0.1048314606741572,-0.0484693750076767,-0.0661111848705088,-0.6444461,0.0,0.0,7,0.3089417091114884,1686
Gossypetin,0.113689138576779,-0.0453844738354781,-0.0742768819915077,-0.620304,0.0,0.0,5,0.3080928126768534,1687
physostigmine,0.1029775280898877,-0.0509015599993041,-0.0642262620764258,-0.66892815,0.0,0.0,7,0.3080928126768534,1688
anacardic-acid,0.1258239700374532,-0.0741711336250263,-0.066367603302523,-0.25030398,0.0,0.0,19,0.3077155253725712,1689
cytisine,0.1258239700374532,-0.0695741163268545,-0.0833085682898033,-0.0964333,0.0,0.0,7,0.3074325598943596,1690
clenbuterol,0.1684082397003745,-0.1184026947005066,-0.1002731731631721,-0.06414522,0.0,0.0,7,0.30705527259007737,1691
roxithromycin,0.1217041198501872,-0.0663780407454007,-0.0761180602123901,-0.1670472,0.0,0.0,7,0.30639501980758344,1692
epigallocatechin-gallate-(-),0.136629213483146,-0.0697355057740769,-0.0691099796576529,-0.28014287,0.0,0.0,19,0.30630069798151294,1693
omecamtiv-mecarbil,0.0957865168539325,-0.0660200699621282,-0.0648325462808322,-0.48516616,0.0,0.0,7,0.30620637615544233,1694
imiloxan,0.1129213483146067,-0.0629415429461463,-0.0616070846940816,-0.57781327,0.0,0.0,7,0.3060177325033013,1695
azathioprine,0.0991573033707864,-0.0594801636730114,-0.0598392194529585,-0.62993115,0.0,0.0,7,0.30582908885116017,1696
medrysone,0.0,-0.0586614054369186,-0.0665163921414712,-0.551737,0.0,0.0,7,0.30526315789473685,1697
ritodrine,0.1724719101123595,-0.0628688337084596,-0.0854392153163765,-0.14108682,0.0,0.0,7,0.30488587059045463,1698
tranylcypromine,0.1124906367041198,-0.0716382016395235,-0.0704943473237553,-0.2649674,0.0,0.0,19,0.3045085832861724,1699
oxaprozin,0.0825468164794007,-0.0623573117170754,-0.0592779155638807,-0.6335292,0.0,0.0,7,0.30403697415581965,1700
resveratrol,0.1084456928838951,-0.0764301153659705,-0.0677880077568534,-0.2805542,0.0,0.0,21,0.303754008677608,1701
SB-683698,0.0664794007490636,-0.0516193814728239,-0.0818517991865754,-0.51685363,0.0,0.0,7,0.3035653650254669,1702
propentofylline,0.1637640449438202,-0.084597332730398,-0.0739441380507266,-0.12124496,0.0,0.0,7,0.3025278249386908,1703
halcinonide,0.0669850187265917,-0.0862220237317822,-0.0758437542209515,-0.113436565,0.0,0.0,7,0.3025278249386908,1704
clarithromycin,0.1395131086142322,-0.0689974680855366,-0.0699744428417777,-0.4300318,0.0,0.0,7,0.3005470665912092,1705
firategrast,0.0740262172284644,-0.044247641909047,-0.0814955217267251,-0.70959365,0.0,0.0,7,0.29950952650443313,1706
JNK-9L,0.1240449438202246,-0.0780664517935886,-0.0964841854387395,-0.093010575,0.0,0.0,15,0.2987549518958687,1707
tomelukast,0.138689138576779,-0.0870381884755298,-0.0858303864761287,-0.09612804,0.0,0.0,7,0.29866063006979815,1708
GSK-3-inhibitor-II,0.1087640449438202,-0.0754487909969033,-0.0803348223066433,-0.1745805,0.0,0.0,22,0.29847198641765704,1709
2-iminobiotin,0.1616104868913858,-0.0738556888900229,-0.0596207690078461,-0.60554945,0.0,0.0,7,0.2983776645915865,1710
GW-5074,0.1362734082397004,-0.0752020770085605,-0.075606700159144,-0.28014982,0.0,0.0,19,0.29743444633088095,1711
latanoprost,0.1136516853932584,-0.0613980170399087,-0.0820391575131337,-0.45223594,0.0,0.0,7,0.29705715902659874,1712
AZD-1208,0.0849812734082397,-0.0627234536005612,-0.0712110009439784,-0.5443675,0.0,0.0,7,0.29686851537445763,1713
garcinol,0.1021535580524344,-0.0762022891769693,-0.0827126690662547,-0.16191539,0.0,0.0,19,0.2964912280701754,1714
CPI-1189,0.1008239700374531,-0.0568469009767532,-0.0755127806116952,-0.5935071,0.0,0.0,7,0.2959252971137521,1715
merimepodib,0.1089513108614232,-0.0599624737233949,-0.0871753478173839,-0.42530787,0.0,0.0,7,0.2959252971137521,1716
UNC-1215,0.1530149812734082,-0.0974015128242419,-0.0837358829741905,-0.10554165,0.0,0.0,19,0.29564233163554043,1717
radezolid,0.1017790262172284,-0.0998892337482529,-0.1109389883790273,-0.08443927,0.0,0.0,7,0.2952650443312582,1718
trimipramine,0.1238951310861423,-0.0595052650521598,-0.0796647871053684,-0.52858853,0.0,0.0,7,0.29469911337483495,1719
enalapril,0.1354494382022471,-0.0911341133405199,-0.0886790830938262,-0.1004931,0.0,0.0,7,0.29469911337483495,1720
CX-5461,0.0788202247191011,-0.0845517747764018,-0.0948877986246552,-0.100234814,0.0,0.0,21,0.29451046972269385,1721
protirelin,0.1255805243445693,-0.0540956873072885,-0.0831409586995176,-0.5895428,0.0,0.0,7,0.29366157328805886,1722
alpelisib,0.1507303370786516,-0.0785351511886657,-0.0819050170861196,-0.20715384,0.0,0.0,14,0.2935672514619883,1723
oxymetazoline,0.0975280898876404,-0.0567955496047485,-0.0779821927709696,-0.6111669,0.0,0.0,7,0.29290699867949443,1724
quinidine,0.1183333333333333,-0.1043496775561608,-0.0979355085894944,-0.0927796,0.0,0.0,7,0.29243538954914167,1725
GSK-J1,0.1121722846441947,-0.0809582862653186,-0.0848976581807161,-0.18519576,0.0,0.0,19,0.29120920581022447,1726
bambuterol,0.1325093632958801,-0.0642142198948937,-0.0680116671212488,-0.6273811,0.0,0.0,7,0.29045463120166004,1727
olaparib,0.1019288389513108,-0.1076918582116986,-0.0975527676723694,-0.11108224,0.0,0.0,21,0.2878136200716846,1728
abiraterone-acetate,0.1045131086142321,-0.0657827755957783,-0.0655754357300586,-0.6939274,0.0,0.0,7,0.2878136200716846,1729
ABT-737,0.1267602996254682,-0.0988100730592887,-0.082105539389219,-0.24786875,0.0,0.0,21,0.2873420109413318,1730
ZD-7114,0.1137078651685393,-0.0716974329304479,-0.0736121595060272,-0.5529591,0.0,0.0,7,0.28705904546312017,1731
tiludronate,0.1076591760299625,-0.0585969194776812,-0.0880515527265998,-0.57614285,0.0,0.0,7,0.28630447085455574,1732
cromoglicic-acid,0.1551123595505618,-0.070321303993485,-0.0789233151786714,-0.5441304,0.0,0.0,7,0.28545557441992075,1733
roscovitine,0.1515355805243445,-0.1056336629148391,-0.1023374140936255,-0.11929651,0.0,0.0,16,0.28526693076777965,1734
atrasentan,0.13,-0.0659590732015451,-0.0677145081971819,-0.69355124,0.0,0.0,7,0.28517260894170915,1735
artesunate,0.0822284644194756,-0.0741627752988541,-0.0924337150482517,-0.38690177,0.0,0.0,7,0.28507828711563854,1736
MC1568,0.150749063670412,-0.0889617815603118,-0.0970733215784779,-0.17439868,0.0,0.0,19,0.28488964346349743,1737
thioctic-acid,0.106067415730337,-0.059146435745849,-0.0789547580297792,-0.64562637,0.0,0.0,7,0.28488964346349743,1738
ondansetron,0.1570786516853932,-0.057340622964491,-0.0822550565260847,-0.65470743,0.0,0.0,7,0.2837577815506508,1739
guanaben-acetate,0.1595131086142321,-0.1158367272584489,-0.1163374243013935,-0.11709718,0.0,0.0,7,0.2836634597245803,1740
aminoglutethimide,0.1124531835205993,-0.0624343027277144,-0.0894673309759331,-0.5521382,0.0,0.0,7,0.2833804942463686,1741
nitrendipine,0.132565543071161,-0.0679302301918279,-0.080452541495345,-0.5840614,0.0,0.0,7,0.282248632333522,1742
PIK-93,0.1388014981273408,-0.1010537848376384,-0.0868881289537617,-0.29841024,0.0,0.0,13,0.28224863233352193,1743
