entrez_id,consensus_lfc,heldout_expr,in_consensus
57633,0.5709163913091726,1.0688153842229127,True
54491,-0.5378599989943719,1.6034111895075465,True
317649,-0.3167821301959886,1.683118563508864,True
7869,-0.6189449621054025,1.9515121132702116,True
3963,2.679469251606357,-0.15926316941530333,True
23765,-0.4276915158201317,1.9055607595061752,True
4900,-0.5889430666709773,1.391867486032544,True
23245,0.7346886695600962,0.9362759935187981,True
90634,-0.3449094120702134,1.594639828717923,True
9518,1.0993810318299282,1.6125711206570728,True
55841,-0.3321450698145926,2.0777941132553797,True
488,0.3184267958129119,2.3949121117546177,True
26052,-0.4778521144527846,1.1796475610854964,True
29101,-0.2678094306137762,2.0065400690745774,True
55061,0.8427157225054759,0.9633444058882721,True
80150,-0.7124314988605747,1.545978913663355,True
8809,-0.6033270297874119,1.5993735342932034,True
8991,-0.6995509922041067,2.2683304570983083,True
90952,-0.4430914871441032,2.065011484941274,True
21,-1.2806360403554171,2.5435548177949654,True
2530,0.3533948075717263,1.629539597761969,True
11161,-0.3583722633314582,1.6449076205606508,True
6307,-0.615112595329951,1.738433639743724,True
220213,-0.5831488017372876,1.4847231054829964,True
4205,-0.3310090815215026,2.0723558070753354,True
9117,-0.2511033498726371,1.8681605114972522,True
29094,-0.5674978817996728,1.6212385818994823,True
7216,0.6837424005822477,1.4227614251698695,True
55022,-0.4772147767243551,1.687081076548611,True
51390,0.258924716469792,1.5537228392472793,True
51176,0.599732903585751,1.227463967624735,True
220929,-0.3031729803235273,1.510795299183271,True
164091,0.3032060892017709,1.466781236780584,True
6480,0.5060002927496315,2.1182587707408267,True
125061,-0.3512705998646704,1.5066019252065583,True
3170,-0.8178053772052598,1.3535879604982861,True
2549,-0.5135794021140816,1.6133779299221773,True
3705,-0.2840804735951638,1.867747266642287,True
5585,-0.2920312209587281,2.075063741542401,True
3459,-0.4499773880761569,2.2464265962611094,True
23604,-0.5625889491287598,1.809847718331234,True
80206,1.1841084870224536,1.0280279227373454,True
3241,-0.342932530688444,1.8658103052125554,True
6275,-0.6454764296720702,2.244213546456382,True
57553,0.5507221195335907,1.7112453654036397,True
56971,-0.6877989282928786,1.2552919770484683,True
4329,-0.3688721046698832,1.6601989528822094,True
3295,-0.3610168475094732,2.2275840202871304,True
64116,-0.4613048181101562,2.138722836810077,True
51181,-0.383462056008705,1.6492665426614086,True
