gene_id,gene_symbol,log2FC,pvalue,n_datasets,padj
79777,ACBD4,-0.001975052,0.8939629220600604,1,1.0
79778,MICALL2,0.07948436,0.020764913890297162,1,0.14765707786170057
7978,MTERF1,0.004015267,0.6770853526206771,1,1.0
79780,CCDC82,-0.045065627,0.10534563795493358,1,0.4252160203743764
79782,LRRC31,-0.014192286,0.07114202110224838,1,0.3350570675442301
79783,SUGCT,0.0064634173,0.5191950288938603,1,0.8948027632201168
79784,MYH14,0.1468297,0.004407520665254098,1,0.04731416104895093
79785,RERGL,0.00078296725,0.5428631751333535,1,0.9227341584456416
79786,KLHL36,-0.01768031,0.4802955080965605,1,0.8481340736530515
79788,ZNF665,-0.014129968,0.13107868492044367,1,0.4824999364223505
79789,CLMN,0.08463003,0.0001372062906457928,1,0.0029653686294741468
79791,FBXO31,-0.010038614,0.507125855936936,1,0.8801542324470332
79792,GSDMD,-0.05256735,0.11729909233477467,1,0.45212165870827953
79796,ALG9,0.00048562512,0.9754614832623634,1,1.0
79797,ZNF408,0.029191297,0.08937566523832878,1,0.3853847715707082
79798,ARMC5,-0.03470327,0.0008159111089496912,1,0.012539712956188982
79799,UGT2A3,0.0,,1,1.0
7980,TFPI2,-0.022431847,0.01494623901048022,1,0.11680388257017621
79800,CARF,-0.011224274,0.2663392817473129,1,0.6591637315128221
79801,SHCBP1,0.0019282375,0.06846603408415507,1,0.3266502058665475
79802,HHIPL2,0.00083713426,0.32818288711188726,1,0.6591637315128221
79803,HPS6,-0.008404958,0.46257950231421985,1,0.8273987495689956
79804,HAND2-AS1,0.0,,1,1.0
79805,VASH2,0.016983896,0.2704368486826013,1,0.6591637315128221
79807,GSTCD,-0.0060120467,0.4430094962993638,1,0.8038263820451621
79809,TTC21B,-0.04357728,0.021002765314557272,1,0.14884340943067897
79810,PTCD2,0.008371116,0.44480093054762704,1,0.8061725845586026
79811,SLTM,-0.18490775,0.0006000849310384081,1,0.009763424734986906
79812,MMRN2,0.0035524177,0.18159561725860174,1,0.5667697794170883
79813,EHMT1,-0.06586287,0.021839922465334546,1,0.1528046301488337
79814,AGMAT,-0.0007109218,0.055055169666017464,1,0.283721016231477
79815,NIPAL2,-0.010624953,0.42339376919294514,1,0.7800663142495324
79816,TLE6,-0.042743485,0.0007241295731933667,1,0.011399708928299291
79817,MOB3B,-0.04387609,1.4858656145940197e-05,1,0.00047391793863635134
79818,ZNF552,0.017050434,0.10391237234580485,1,0.4219154698881255
7982,ST7,-0.12202156,0.0003020289715448218,1,0.005614890604988957
79820,CATSPERB,-0.009216597,0.001382799949897106,1,0.019159525680185335
79822,ARHGAP28,0.0074742027,0.6243028659203693,1,1.0
79823,CAMKMT,-0.052514322,0.0013783031562963912,1,0.01911363260008336
79825,EFCC1,0.00043323427,0.7938358208058294,1,1.0
79827,CLMP,-0.020157292,0.0010266020803117025,1,0.015084989461288674
79828,METTL8,-0.010802888,0.014788629076272741,1,0.11578804530992072
79829,NAA40,-0.00080402754,0.9619458905528189,1,1.0
79830,ZMYM1,-0.00782506,0.46136988821283087,1,0.8261443136238117
79831,KDM8,0.0061618784,0.5485706926696666,1,0.9291832473169909
79832,QSER1,-0.021086248,0.005027579269106756,1,0.052122685257771445
79833,GEMIN6,-0.01756978,0.19249993730623205,1,0.584575612252838
79834,PEAK1,0.31329563,1.4547024255929498e-07,1,1.0465710079410453e-05
79836,LONRF3,-0.048776433,0.024718745266540054,1,0.16632733275750108
79837,PIP4K2C,0.071345694,0.0076715417974431216,1,0.07171932525319463
79838,TMC5,-0.0008651018,0.9903540600554931,1,1.0
79839,CCDC102B,-0.00057989964,0.7908480111204692,1,1.0
7984,ARHGEF5,-0.034577236,0.027003149877621008,1,0.1770903213565129
79840,NHEJ1,-0.010477981,0.47050704820916245,1,0.8362259787434808
79841,AGBL2,-0.003251177,0.2576881273492234,1,0.6591637315128221
79842,ZBTB3,-0.0048081516,0.18764995934432727,1,0.5772700862740547
79843,FAM124B,-0.00030927776,0.27613990842821035,1,0.6591637315128221
79844,ZDHHC11,-0.0069660135,0.11684573048553795,1,0.4512128372331665
79845,RNF122,-0.0010599655,0.05030505635657373,1,0.2679131939780181
79846,CFAP69,0.0036226716,0.7782221534053597,1,1.0
79848,CSPP1,-0.011982407,0.5126226698155356,1,0.8870267820242664
79852,EPHX3,0.024939757,0.0074863451592172255,1,0.07039285728103639
79853,TM4SF20,-2.6907888e-05,0.32818297556982445,1,0.6591637315128221
79854,LINC00115,0.010628185,0.2887949109326279,1,0.6591637315128221
79856,SNX22,0.17375684,6.813142170055719e-06,1,0.0002487905862941667
79857,FLJ13224,-0.004313139,0.03831402502313304,1,0.22459926254176074
79858,NEK11,0.017205182,0.043206796814319194,1,0.24296234638748918
79861,TUBAL3,0.00019886658,0.3685702216921962,1,0.7109494825802684
79862,ZNF669,-0.0020018741,0.8599889243191726,1,1.0
79863,RBFA,-0.015739672,0.48190011862417936,1,0.8500064060831611
79865,TREML2,0.0,,1,1.0
79866,BORA,-0.001954748,0.38322272897370957,1,0.7288333312858004
79867,TCTN2,0.0029876372,0.602773770418271,1,0.9920673424440811
79868,ALG13,-0.14577201,0.00043026112408667836,1,0.007480233326849054
79869,CPSF7,0.008017018,0.8645182865597394,1,1.0
79870,BAALC,-0.00040776507,0.014881139390634159,1,0.1163636429404895
79871,RPAP2,-0.013469376,0.40314858489055094,1,0.7539991390057036
79872,CBLL1,-0.026972257,0.09373412995074269,1,0.3967671314130773
79873,NUDT18,0.002660606,0.8808134233569916,1,1.0
79874,RABEP2,-0.04475625,0.010411318070906145,1,0.0897281889192844
79875,THSD4,0.049023632,0.16089518521946755,1,0.5403469237810592
79876,UBA5,-0.075530455,0.0008044821378858549,1,0.01239995479494973
79877,DCAKD,-0.022294639,0.02930695924270908,1,0.1875283069776077
79879,CCDC134,0.024388239,0.11954051316343975,1,0.4569886981885791
7988,ZNF212,-0.017664405,0.03707180758511752,1,0.219612682214663
79882,ZC3H14,0.027212115,0.4366667416397968,1,0.7962681771648928
79883,PODNL1,-0.00052839966,0.08256542572962186,1,0.3678082355945041
79884,MAP9,-0.026190562,0.3427933741281426,1,0.6781952528211038
79885,HDAC11,0.04513467,0.02384418182624963,1,0.16226594283569795
79886,CAAP1,-0.07161638,0.0003051877346151532,1,0.0056577657263082014
79887,PLBD1,-0.013256663,0.12241635756555878,1,0.46397389945444406
79888,LPCAT1,-0.90821874,3.612051376518708e-12,1,1.2728805120739069e-09
79890,RIN3,-0.0121099735,0.18691859615296225,1,0.575860540590856
79891,ZNF671,0.0010567303,0.7229657703923863,1,1.0
79892,MCMBP,0.011971444,0.7297222121909244,1,1.0
79893,GGNBP2,-0.10064757,0.0839021429368588,1,0.3714979967630682
79894,ZNF672,-0.03804592,0.10729569337650967,1,0.4294663353415909
79895,ATP8B4,7.2971685e-05,0.960726499242572,1,1.0
79896,THNSL1,-0.009114818,0.0017344894889531133,1,0.022957987681436573
79897,RPP21,-0.10147868,0.0018030835066267976,1,0.023638053767040562
79898,ZNF613,-0.0005204771,0.8858415450693801,1,1.0
79899,PRR5L,0.074956596,0.001290977191567904,1,0.018152543342311263
799,CALCR,-0.0011415944,0.2829887176556818,1,0.6591637315128221
79901,CYBRD1,-0.07156384,0.19783225320419529,1,0.59265537292585
79902,NUP85,0.06363941,0.08456706948021453,1,0.3730938703491716
79903,NAA60,0.025464863,0.39073092580647195,1,0.7384222958824698
79905,TMC7,0.021086734,0.28501847869615493,1,0.6591637315128221
79906,MORN1,-0.013015425,0.004254006351804318,1,0.046038534294115974
79908,BTNL8,0.0003446155,0.6986396336850997,1,1.0
7991,TUSC3,-0.08463459,0.006738125156193373,1,0.06515757208469555
79912,PYROXD1,-0.002695538,0.9109551312646614,1,1.0
79913,ACTR5,0.009263184,0.5095839655668561,1,0.8832001518240615
79915,ATAD5,-0.0019107957,0.3249807364764783,1,0.6591637315128221
79917,MAGIX,-0.053139754,0.0016277438314737237,1,0.021850478782553345
79918,SETD6,0.0055060685,0.6231215603343767,1,1.0
79921,TCEAL4,-0.2224646,0.0003078211536935496,1,0.005698626760218892
79922,MRM1,-0.0068282746,0.021833405429038114,1,0.15279930361858113
79923,NANOG,-0.00016489303,0.29987885494756894,1,0.6591637315128221
79924,ADM2,-0.010759997,0.09035193866512857,1,0.3879034484218017
79925,SPEF2,-0.014276186,0.23509813425323256,1,0.6496768080567643
79927,FAM110D,-0.00026549742,0.05816271908801606,1,0.29420103357305655
79929,MAP6D1,-0.002642983,0.13422404679686917,1,0.48946795449685326
7993,UBXN8,-0.047281608,4.252657002403302e-07,1,2.5181420742409203e-05
79930,DOK3,0.0018152844,0.4284109355126031,1,0.7860006847910511
79931,TNIP3,-0.052190766,0.03604570608839028,1,0.21572788302403573
79932,KIAA0319L,-0.020849645,0.4661519818650336,1,0.8311086675830204
79933,SYNPO2L,0.0008754919,0.7712268934596145,1,1.0
79937,CNTNAP3,-0.004407979,0.31212346067086405,1,0.6591637315128221
79939,SLC35E1,-0.008309707,0.7765482557186951,1,1.0
7994,KAT6A,-0.05869507,0.05704634788249207,1,0.29002778410835833
79940,LINC00472,0.004191529,0.841990170596244,1,1.0
79943,ZNF696,0.004330674,0.31569356255944436,1,0.6591637315128221
79944,L2HGDH,-0.009484839,0.030225488731841544,1,0.1914745763268632
79946,C10orf95,-0.0142360255,0.24672517732240518,1,0.6591637315128221
79947,DHDDS,0.0062212907,0.7205211337931705,1,1.0
79948,PLPPR3,0.0,,1,1.0
79949,PLEKHS1,0.0031740754,0.2159184280747366,1,0.619637339605368
79953,SYNDIG1,0.0,,1,1.0
79954,NOL10,-0.032516763,0.07642363837785401,1,0.3500823310530915
79955,PDZD7,0.0026374934,0.15359737198491022,1,0.5278902990386319
79956,ERMP1,0.059207007,0.0020357431931622132,1,0.026023656674080537
79957,PAQR6,-0.0025315064,0.24673393059083282,1,0.6591637315128221
79958,DENND1C,-0.0034723352,0.003167344733119602,1,0.036654122237011234
79959,CEP76,-0.017173056,0.177346546135962,1,0.5603965095762691
79960,JADE1,0.08141162,0.004057548826546742,1,0.04438281879464848
79961,DENND2D,-0.06882566,0.0003702375112934648,1,0.006630639953774258
79962,DNAJC22,-0.00023392211,0.10653692430362777,1,0.4279423879250276
79966,SCD5,0.29311165,8.564806004369935e-08,1,6.760339740337268e-06
79968,WDR76,0.0027409494,0.4524655081797626,1,0.8155171883688109
79969,ATAT1,-0.015298786,0.01706727079518744,1,0.12831790622772754
79971,WLS,-0.007985219,0.8610548954339026,1,1.0
79973,ZNF442,-0.00714919,0.04603307697365539,1,0.2528172056742906
79974,CPED1,0.037780013,0.00841577358947693,1,0.07660864558385207
79977,GRHL2,-0.0075412537,0.6847997626318773,1,1.0
79979,TRMT2B,-0.015612885,0.12164273835728023,1,0.46217423258225465
79980,DSN1,-0.032599792,0.003334806086698256,1,0.03817054129876725
79981,FRMD1,0.0,,1,1.0
79982,DNAJB14,-0.11342698,0.02435214412208697,1,0.16468145216704172
79983,POF1B,-0.0012284613,0.42926819166666685,1,0.7870994906942194
79987,SVEP1,0.00045643488,0.18056171274813926,1,0.5653804609433589
79990,PLEKHH3,-0.01582408,0.41881467814949025,1,0.7740830493660176
79993,ELOVL7,0.03277254,0.04857982476778192,1,0.2619381658773327
79998,ANKRD53,-0.00042753574,0.2743979631191127,1,0.6591637315128221
800,CALD1,0.021331156,0.1327708079852015,1,0.4861134724025927
8000,PSCA,0.0021357937,0.32603249428460135,1,0.6591637315128221
80000,GREB1L,-6.0515733e-05,0.3281830050558069,1,0.6591637315128221
80004,ESRP2,0.016984507,0.5449681130778494,1,0.9251273678300349
80005,DOCK5,0.115019545,0.004284675346100781,1,0.04630123662335935
80006,TRAPPC13,-0.011642866,0.36349305764875683,1,0.7043800116125039
80007,C10orf88,-0.0030856244,0.750848823126196,1,1.0
80008,TMEM156,-0.00015270842,0.6249682816375381,1,1.0
8001,GLRA3,0.0,,1,1.0
80010,RMI1,-0.0026482157,0.7573891188933033,1,1.0
80012,PHC3,-0.05897234,0.10319835792703869,1,0.42023333786814676
80014,WWC2,0.28401372,5.271678505372299e-07,1,2.995807257061034e-05
80018,NAA25,-0.027368553,0.20707781507812795,1,0.6068150453467298
80019,UBTD1,-0.0662325,0.053480399597394875,1,0.2786578989032203
80020,FOXRED2,-0.015789406,2.9590243751334044e-05,1,0.0008416522117299092
80021,TMEM62,-0.00012824684,0.9936600919967,1,1.0
80022,MYO15B,-0.0052477773,0.4174068558063262,1,0.772144027364584
80023,NRSN2,0.008367922,0.6716226322091137,1,1.0
80024,SLC8B1,-0.009799663,0.17901104249059063,1,0.5627255431008094
80025,PANK2,0.005798012,0.8667692550745719,1,1.0
80028,FBXL18,0.001460094,0.8645678756741352,1,1.0
80031,SEMA6D,0.19953893,0.0016870071984912726,1,0.022471421191209554
80032,ZNF556,-5.163048e-05,0.1622529742814841,1,0.5404268510797143
80034,CSRNP3,0.0009340048,0.9105955361637236,1,1.0
80036,TRPM3,0.0047011413,0.366766523501992,1,0.7085082253431839
80039,FAM106A,8.26325e-05,0.8395515654269379,1,1.0
80045,GPR157,-0.058930915,0.008306437094998812,1,0.07593448842055733
80055,PGAP1,-0.00753956,0.44171673253212884,1,0.8021708815944318
80059,LRRTM4,0.0002193641,0.47426093292101146,1,0.840758802886927
80063,ATF7IP2,0.007122629,0.6278430363451232,1,1.0
80067,DCAF17,-0.004231835,0.6625074549728723,1,1.0
80069,LINC00574,-0.00035589797,0.06121383042199708,1,0.30397992127270407
80070,ADAMTS20,0.0,,1,1.0
80071,CCDC15,-0.0020927729,0.26557219991702696,1,0.6591637315128221
80072,HEXA-AS1,0.00041432993,0.8267905756710152,1,1.0
80086,TUBA4B,0.00062298484,0.7332866718283326,1,1.0
80095,ZNF606,0.007195631,0.5771155470827314,1,0.962931291392837
80097,MZT2B,-0.2058253,0.0035966307248770212,1,0.04050952682656707
801,CALM1,-0.2638917,0.0004694259302278341,1,0.008027919247413607
80108,ZFP2,-0.005757839,0.49699940765676565,1,0.86817921619144
80110,ZNF614,0.003902489,0.718363221220379,1,1.0
80111,C3orf36,-7.805631e-05,0.17647227539163102,1,0.5590090269962722
80114,BICC1,0.0011167967,0.45243201277412903,1,0.815493727766373
80115,BAIAP2L2,0.00026471587,0.928564730262456,1,1.0
80117,ARL14,0.0051282393,0.4474555602358955,1,0.8093079219745916
80119,PIF1,0.0015068417,0.3281828576259116,1,0.6591637315128221
80122,MAP3K19,0.00057164975,0.7768147672273005,1,1.0
80124,VCPIP1,0.0013584755,0.9395301950566242,1,1.0
80125,CCDC33,-0.00017537737,0.06182347211597186,1,0.30601957087600534
80127,BBOF1,-0.019873494,0.07935698795245735,1,0.35871214226174064
80128,TRIM46,-0.0015262275,0.008430036184150775,1,0.07670340932002011
80129,CCDC170,-0.0021077737,0.16068833891568446,1,0.5399303612529762
8013,NR4A3,-0.0054698437,0.8658114215721487,1,1.0
80131,LRRC8E,-0.023548491,0.18876112743037532,1,0.5791399071889187
80133,MROH9,-0.00015354036,0.13421676469241345,1,0.48946795449685326
80135,RPF1,-0.012507848,0.5750581519896152,1,0.9605852036737474
80139,ZNF703,-0.006331283,0.14183473416809303,1,0.5049169452268578
80142,PTGES2,-0.09742624,0.0017804212591315837,1,0.02339487047017944
80143,SIKE1,-0.022433847,0.3851135652335703,1,0.7313640594780745
80144,FRAS1,0.070684895,0.014842430542592823,1,0.11610655665191806
80145,THOC7,-0.055091143,0.2184159484635183,1,0.6243228423338998
80146,UXS1,0.009792924,0.8067439761772972,1,1.0
80149,ZC3H12A,-0.18208851,0.008201099100726535,1,0.07534339999770016
80150,ASRGL1,-0.23058785,9.707952587522256e-05,1,0.0022527994171778775
80152,CENPT,0.07462847,0.036318225978127366,1,0.21660482583974644
80153,EDC3,-0.014203209,0.35069363750832094,1,0.688109186965199
80155,NAA15,-0.040152095,0.021864551554393503,1,0.15291074411750932
80157,CWH43,-0.00020640032,0.1431781228589505,1,0.5076388808200988
80161,ASMTL-AS1,0.0058718277,0.5121473092221935,1,0.8863599544640762
80164,PRR36,0.010011294,0.5149695995082754,1,0.8896381606481003
80167,ABHD18,0.016772732,0.4871741357153163,1,0.8565016008088129
80168,MOGAT2,-2.6907888e-05,0.32818297556982445,1,0.6591637315128221
80169,CTC1,0.005115578,0.7603427225135662,1,1.0
80173,IFT74,-0.023623083,0.28754578854201485,1,0.6591637315128221
80174,DBF4B,0.0160335,0.14549837457208903,1,0.512157270891528
80176,SPSB1,0.035786457,0.3756263078003885,1,0.7200604247301435
80177,MYCT1,0.0011460038,0.4441963830374003,1,0.8054069330132435
80179,MYO19,-0.046523854,0.020411175091236414,1,0.14600204837580838
80184,CEP290,0.030454077,0.050137461501414675,1,0.26740688466135676
80185,TTI2,-0.025709622,0.013541690332359892,1,0.10868560933687459
8019,BRD3,0.046811357,0.11756184976854099,1,0.45272766497104305
80194,TMEM134,-0.13270125,0.00022795582102767852,1,0.004470538660006494
80195,TMEM254,-0.031138722,0.23467260548997448,1,0.649097760263443
80196,RNF34,-0.0364151,0.050142349975536876,1,0.26740688466135676
80198,MUS81,-0.00910629,0.4511737959866785,1,0.8139627015510489
80199,FUZ,-0.029536217,0.008413155311749966,1,0.07659356599661532
80201,HKDC1,-0.071966715,0.00029956908565745424,1,0.0055795793077481224
80204,FBXO11,-0.046017908,0.11291132670184671,1,0.44245640037337514
80205,CHD9,0.014423251,0.7936236261823256,1,1.0
80206,FHOD3,0.0023853062,0.4528979182689068,1,0.8160797185563464
80207,OPA3,-0.044997785,0.0003054414754533987,1,0.005660464418508754
80208,SPG11,0.017729595,0.5274225352972899,1,0.9048703292937843
80209,PROSER1,-0.02673988,0.13044094688880942,1,0.48099721697002307
8021,NUP214,-0.008458257,0.651963534030183,1,1.0
80210,ARMC9,-0.28614515,4.964061475355805e-06,1,0.00019154357739968792
80212,CCDC92,-0.08776186,0.0020796994151099585,1,0.026420708377442547
80213,TM2D3,-0.0031482875,0.9146478785831735,1,1.0
80216,ALPK1,-0.0973908,0.004612237155209835,1,0.04886627531132389
80217,CFAP43,0.0029975735,0.7212165540758502,1,1.0
80218,NAA50,-0.11486888,0.005536714538464161,1,0.05620841545855484
80219,COQ10B,-0.09376067,0.001728004056051508,1,0.022891167503668364
8022,LHX3,0.0,,1,1.0
80221,ACSF2,0.036093146,0.27914966529767804,1,0.6591637315128221
80222,TARS2,-0.030093156,0.3281072612352225,1,0.6591637315128221
80223,RAB11FIP1,1.0149844,7.757708427501449e-11,1,1.7908388828494793e-08
80224,NUBPL,-0.0034094376,0.8009750872795768,1,1.0
80227,PAAF1,-0.0014625416,0.9104533773540554,1,1.0
80228,ORAI2,0.010330463,0.4338035460229648,1,0.7926805555204992
80230,RUFY1,-0.037695684,0.09416075077264086,1,0.3978962441255724
80232,WDR26,-0.03712544,0.2549326645631368,1,0.6591637315128221
80233,FAAP100,-0.02486848,0.0584929397936999,1,0.29519642044546274
80235,PIGZ,0.0055114254,0.7211833539067958,1,1.0
80237,ELL3,-0.0011095684,0.8040941958315375,1,1.0
80243,PREX2,-0.030943466,7.45880379459643e-05,1,0.0018132907564384884
80254,CEP63,-0.029057868,0.16696684234438441,1,0.5450073282207005
80255,SLC35F5,-0.050692767,0.022775794645029466,1,0.15726632886417866
80258,EFHC2,-0.0030110106,0.0014849805206498055,1,0.02027894695226197
80263,TRIM45,0.0037052599,0.5604885032090701,1,0.9435503894095576
80264,ZNF430,0.02798491,0.13613943554805974,1,0.49353256524732914
80267,EDEM3,-0.008738592,0.8043422102962775,1,1.0
8027,STAM,-0.056340665,0.024818233318391773,1,0.1668557941873508
80270,HSD3B7,0.010028046,0.6038109571916982,1,0.9930760005918806
80271,ITPKC,-0.06913823,0.26297358728844034,1,0.6591637315128221
80273,GRPEL1,-0.070822485,0.01871949155472056,1,0.13712819595300357
80274,SCUBE1,0.09826793,7.456606751713631e-05,1,0.0018132907564384884
80279,CDK5RAP3,-0.024601268,0.3432901716366963,1,0.6788264827616356
8028,MLLT10,-0.0011988878,0.970211684402874,1,1.0
8029,CUBN,-0.00021393504,0.8971255431190066,1,1.0
80298,MTERF2,0.08250882,0.03564809745357092,1,0.21397993498622966
8030,CCDC6,0.16232292,0.0034156912944254283,1,0.03892294835750894
80301,PLEKHO2,0.0068718046,0.5131488350362432,1,0.8875938267038629
80303,EFHD1,0.006250168,0.11897927930737635,1,0.4556305122180154
80305,TRABD,-0.0645479,0.04820620600670365,1,0.2606531262017408
80306,MED28,-0.15432286,9.433844197667513e-06,1,0.0003278055059295969
80308,FLAD1,-0.05261776,0.018994106353492034,1,0.13861711886784686
80309,SPHKAP,0.0,,1,1.0
8031,NCOA4,-0.100834906,0.038492869610608924,1,0.22523817150385614
80310,PDGFD,-0.0009254166,0.016753230659607408,1,0.12654218476787302
80311,KLHL15,-0.034764186,0.0014124811334591863,1,0.019489400975564192
80312,TET1,-0.004663087,0.2725965254111615,1,0.6591637315128221
80313,LRRC27,-0.016939085,0.2360249637888866,1,0.6511986477542613
80314,EPC1,-0.03944826,0.1171705068089355,1,0.45189352321973114
80315,CPEB4,0.02181895,0.5570412235320528,1,0.9395742449655792
80317,ZKSCAN3,-0.008764954,0.5877256321226083,1,0.975237914906104
80318,GKAP1,-0.009319542,0.29863975674028054,1,0.6591637315128221
80319,CXXC4,-0.01888725,0.00018350723079640007,1,0.003760891489252894
80320,SP6,-0.00055090024,0.15829354481706437,1,0.5375288186378976
80321,CEP70,-0.22802004,1.6986108985738707e-05,1,0.0005280279827643256
80323,CCDC68,0.033688925,0.11192454742931027,1,0.44001850164701
80324,PUS1,-0.02340538,0.0016343503772382091,1,0.021912951640404958
80325,ABTB1,0.066364,0.0009423095489935107,1,0.014051192117757195
80326,WNT10A,0.02340048,0.10729379503112528,1,0.4294663353415909
80328,ULBP2,0.0056163063,0.23847683251719942,1,0.6551490822812969
80329,ULBP1,-0.0006100708,0.022727948588084045,1,0.15705850598283638
80331,DNAJC5,-0.05795726,0.0017233198505622674,1,0.022840512487681826
80332,ADAM33,-7.041317e-05,0.32818309351376485,1,0.6591637315128221
80333,KCNIP4,-0.001171381,0.13372514067782404,1,0.4882248855718007
80335,WDR82,-0.075402535,0.0059334008894341445,1,0.05919427704325619
80336,PABPC1L,0.018983386,0.3713756651327216,1,0.7146471288689736
80339,PNPLA3,-0.0041621407,0.04061258185677902,1,0.23340180004354275
8034,SLC25A16,-0.08830012,0.004714351260247462,1,0.04971009705661702
80341,BPIFB2,-0.00026617086,0.16754267908088172,1,0.5457660455380418
80342,TRAF3IP3,0.0018642661,0.325998848426848,1,0.6591637315128221
80343,SEL1L2,0.0,,1,1.0
80344,DCAF11,-0.13202232,1.5736989978338291e-06,1,7.39128065317421e-05
80345,ZSCAN16,-0.0038941186,0.5406986351057664,1,0.9203513795356483
80346,REEP4,-0.012825243,0.6073920188528881,1,0.9971652258485353
80347,COASY,-0.057721402,0.04358052253776565,1,0.24423169518182974
80351,TNKS2,-0.03962803,0.216334627620407,1,0.6203676438358755
80352,RNF39,-0.009282261,0.5304402045163389,1,0.9084819416376048
8036,SHOC2,-0.06015704,0.01253545189748666,1,0.10288009686929436
8038,ADAM12,-0.00056269125,0.1613187896739241,1,0.5404268510797143
80380,PDCD1LG2,-0.00086921954,0.23931726855571744,1,0.6566199022397923
80381,CD276,-0.022194855,0.13837922061830332,1,0.4979845660715633
8045,RASSF7,0.065509945,0.13960142178734,1,0.5002950111751517
8048,CSRP3,0.0,,1,1.0
805,CALM2,0.021954656,0.80582600332551,1,1.0
8050,PDHX,-0.06763667,0.008226931371108555,1,0.0755023355908997
8061,FOSL1,0.021261804,0.3560439639251033,1,0.6949924704935744
8065,CUL5,-0.061179,0.07165599452270482,1,0.33660022849861837
80700,UBXN6,-0.0500559,0.17900178858108884,1,0.5627255431008094
80704,SLC19A3,0.011480201,0.36570941724947104,1,0.7072226988720604
80705,TSGA10,-0.0319233,0.006745276553824252,1,0.06521005134841312
80709,AKNA,-0.034942243,0.00034677210550084625,1,0.006273880969172739
80712,ESX1,0.0,,1,1.0
80714,PBX4,-0.0040931944,0.5960664101522057,1,0.984747025223868
80723,SLC35G2,0.00041591737,0.8116228616750191,1,1.0
80724,ACAD10,0.008952372,0.5214077694659742,1,0.8976838577532831
80725,SRCIN1,-0.003968031,0.000254081152429647,1,0.0048772068309958895
80727,TTYH3,-0.009803474,0.3788874692260451,1,0.723646989714398
80728,ARHGAP39,-0.0035851235,0.40331009188474165,1,0.7542283231613853
8073,PTP4A2,-0.35597154,1.541822836027984e-07,1,1.0924720134069458e-05
80731,THSD7B,-1.6396536e-05,0.3281828576259116,1,0.6591637315128221
80736,SLC44A4,-0.15068792,9.083131891362162e-06,1,0.0003172801710929234
80737,VWA7,-0.004113035,0.00018684646032349458,1,0.0038165749661666468
8074,FGF23,0.0,,1,1.0
80740,LY6G6C,0.0005467967,0.756720962352902,1,1.0
80741,LY6G5C,-0.01041852,0.00014985457992411737,1,0.0031792004406810217
80742,PRR3,-0.03670034,0.0016844631887306357,1,0.022445042207944667
80745,THUMPD2,-0.048303604,0.0577866246802595,1,0.29283802257477903
80746,TSEN2,-0.0047688186,0.5554488414184572,1,0.937821849231477
80755,AARSD1,-0.051846497,0.00020282607817634192,1,0.004067860619017936
80757,TMEM121,0.00033642325,0.5513473254062317,1,0.9328348846448653
80758,PRR7,-0.017845975,0.0017657939268506217,1,0.023272061994051792
80759,KHDC1,-0.0036460282,0.7425144920540854,1,1.0
8076,MFAP5,0.0029735174,0.2918096158628116,1,0.6591637315128221
80760,ITIH5,-0.00027095643,0.11068538768679896,1,0.43741868631251
80762,NDFIP1,-0.15477607,0.023362045899336787,1,0.15998280821281
80763,SPX,-0.0051166476,0.03860924439626354,1,0.22566545150500664
80764,THAP7,-0.056597747,0.04008490631642528,1,0.2315101524315038
80765,STARD5,-0.0059458856,0.16761725964428653,1,0.5458750272987228
80772,CPTP,-0.026277985,0.33336614437033296,1,0.6657125136638599
80774,LIMD2,0.0024266765,0.7439485195740638,1,1.0
80775,TMEM177,-0.014458437,0.008795377443253805,1,0.07916833751532772
80776,B9D2,-0.045920946,0.00016471907935961254,1,0.00344952850864009
80777,CYB5B,-0.12783065,3.0723479834551525e-05,1,0.0008676877237529619
80778,ZNF34,-0.013272299,0.34130607311726313,1,0.676126116837178
8078,USP5,-0.0069981515,0.6703986508797257,1,1.0
80781,COL18A1,0.04501097,0.008972058708354201,1,0.0803590530421441
80789,INTS5,-0.03410095,0.008378341970373768,1,0.07639889068061685
8079,MLF2,-0.22048455,0.0007096162292918462,1,0.011217795897828745
80790,CMIP,0.05498293,0.2253936171664741,1,0.6357998387922649
808,CALM3,-0.14076811,0.013070021667776162,1,0.1058063290978887
80816,ASXL3,-1.6396536e-05,0.3281828576259116,1,0.6591637315128221
80817,CEP44,0.013435006,0.3659542922951772,1,0.7075483527620048
80818,ZNF436,0.0024920478,0.6782783788888438,1,1.0
8082,SSPN,0.015607011,0.19299633614301948,1,0.5852226889345932
80820,EEPD1,-0.0027485355,8.797978070756163e-05,1,0.0020816653877336966
80821,DDHD1,-0.029298112,0.06457492050098097,1,0.3145304981495992
80824,DUSP16,-0.12521921,0.004737113795669509,1,0.04989315294298471
80829,ZFP91,-0.087960586,0.001135090808428542,1,0.01637994241073853
80830,APOL6,0.078846455,0.06387210104969622,1,0.31234814391501325
80831,APOL5,0.0,,1,1.0
80832,APOL4,-0.002150597,0.6224263899565807,1,1.0
80833,APOL3,0.0064020376,0.5086591696049703,1,0.8821617870667445
80834,TAS1R2,0.0,,1,1.0
80835,TAS1R1,-2.8866702e-05,0.32818309351376485,1,0.6591637315128221
8085,KMT2D,-0.016726226,0.29822562059128843,1,0.6591637315128221
80851,SH3BP5L,-0.004014205,0.6845273903023865,1,1.0
