,pearson,cmap,net_trace,reversal_rank,scrna_rank
grazoprevir,-0.012816744037943386,0.0,-0.0065226579566001,598,975.0
griseofulvin,-0.0685194555030539,0.11934210526315792,-0.0441740184785762,1346,1485.0
gsk126,-0.08414406174245403,0.15350877192982457,0.0075334775200097,372,1599.0
guanaben-acetate,-0.009680402169140036,0.0,-0.1158367272584489,1761,937.0
guanadrel,0.01992833846908928,0.0,0.0070088026984264,378,642.0
guanethidine,-0.0002532123764082366,0.0,-0.0328538539486345,1136,854.0
halcinonide,-0.031046596816648158,0.08539473684210527,-0.0862220237317822,1722,1129.0
halofantrine,-0.048769079030431116,0.10605263157894737,-0.0221060176530531,902,1294.0
haloperidol,0.02267207056442818,-0.07078947368421053,0.0126147865305709,314,610.0
hesperidin,0.0065447985346245635,-0.11872807017543863,-0.0215848594546244,889,775.0
hexachlorophene,-0.01734713419625312,0.0,0.007602198074269,371,1005.0
histamine,0.11324057925028728,-0.16201754385964912,0.0097349676961134,348,14.0
homochlorcyclizine,-0.04474400659507363,0.08978070175438599,0.0285002931146789,171,1252.0
homoharringtonine,0.03499429798315216,0.0,-0.0382174577695882,1225,505.0
honokiol,-0.04994244044890412,0.1063157894736842,0.0215898884942584,220,1303.0
hydrocortisone,0.033991908881480806,-0.060175438596491236,-0.0229687211725543,915,518.0
hydroflumethiazide,0.004435029374231037,-0.08916666666666664,-0.0755597997020519,1681,795.0
hydroxyurea,-0.011531647740582286,0.0,-0.0383118073865705,1228,956.0
hymecromone,0.010923178828711832,-0.18890350877192985,0.0159072438904904,282,738.0
hypericin,0.0383277423888451,-0.13785087719298245,-0.0667115283896553,1630,479.0
ibrutinib,0.11746777341978205,-0.15609649122807015,0.0326210612428271,151,11.0
ibudilast,0.06843857522808507,-0.1318421052631579,-0.0963598144955009,1742,228.0
ibuprofen,0.06025896048727854,-0.11618421052631578,-0.0345162031527211,1163,291.0
ibutamoren,-0.04652302376476823,0.11429824561403507,-0.0653537319031935,1615,1267.0
ibutilide,0.05147197358670259,-0.09833333333333327,-0.0209470856607048,877,371.0
idalopirdine,-8.951517669314036e-05,0.0,-0.0076106695033037,618,851.0
idasanutlin,-0.08794033394624055,0.1492982456140351,-0.0390498426756379,1245,1625.0
idebenone,0.06661942582440583,-0.14070175438596494,-0.0462411345484164,1390,240.0
idelalisib,-0.016289568781762118,0.0,-0.0132470674781016,727,998.0
idoxuridin,0.02898682323005546,-0.15969298245614033,-0.0102894612349677,661,556.0
ifenprodil,-0.05106807327302201,0.1281140350877193,0.0006300540126778,469,1317.0
ifosfamide,-0.06966870166626034,0.16333333333333336,0.0023422141433236,434,1500.0
iguratimod,0.0017626762859287986,0.07302631578947366,-0.02135513566386,885,829.0
ilomastat,-0.04949385743214982,0.12184210526315789,-0.0489331149338509,1422,1302.0
imatinib,0.04103444398913424,-0.09653508771929824,-0.054933369614786,1493,451.0
imexon,0.006437595463456974,-0.07530701754385963,-0.0408870902336231,1293,778.0
imiloxan,0.03766011678779594,-0.13592105263157894,-0.0629415429461463,1591,485.0
imipramine,0.008084534366493834,-0.0681578947368421,-0.0440873062571524,1344,760.0
imiquimod,0.04226847390431748,-0.09912280701754389,-0.0297261967131563,1066,441.0
indacaterol,0.014671985993594622,-0.11438596491228067,-0.0050417622998676,569,698.0
indapamide,-0.0961825507478097,0.13157894736842105,-0.0482204581062016,1411,1673.0
indibulin,-0.0008873587565521545,0.08894736842105261,0.0058896634327203,390,860.0
indinavir,0.07639334119774593,-0.11561403508771934,-0.013575741144023,740,163.0
indiplon,0.008083216490261627,0.0,-0.0405307042022552,1284,761.0
indirubin,0.048344981090737565,-0.10412280701754387,0.0085642907799979,365,395.0
indobufen,-0.028332247556380977,0.0,-0.0243819472158072,944,1103.0
indole-3-carbinol,0.009212081998998088,0.0,0.018538623198821,246,752.0
indometacin,0.0840821313861308,-0.11570175438596493,-0.0296988428297413,1065,121.0
indoprofen,0.020983128023698477,0.0,-0.0448472312064312,1362,627.0
indoramin,0.044585402592988176,-0.13035087719298244,0.0071857125668379,375,425.0
indoximod,-0.029993561379436973,0.0,-0.0105288421059441,669,1120.0
ingenol-mebutate,-0.09236313610063744,0.1312719298245614,-0.0730132992380567,1667,1651.0
iniparib,0.014087020320939933,0.0,-0.0480478453231921,1409,703.0
inosine,0.015133719457462025,0.0,0.0302735540719678,165,690.0
inositol,-0.07839833791236063,0.166578947368421,-0.0085096361827491,632,1564.0
ipratropium,0.04043996314220227,-0.08741228070175439,-0.0093957086946571,648,456.0
ipriflavone,-0.024831234030799027,0.0,-0.0360813080755551,1193,1071.0
irbesartan,-0.0297548629649323,0.0,-0.018945936803193,835,1119.0
irinotecan,-0.0012467451871032197,0.0,-0.0522493948003347,1460,863.0
irsogladine,0.04390407316512963,-0.10214912280701756,-0.0290289050165621,1046,431.0
isbufylline,0.022506977402536082,-0.07828947368421053,0.0224655504255866,210,612.0
ischemin,-0.08289963989340893,0.16473684210526313,-0.0638098559356318,1602,1593.0
isoconazole,-0.08095092605579857,0.12153508771929826,-0.0610932021289613,1566,1578.0
isofloxythepin,-0.058994969244550895,0.1712719298245614,0.0154658245387748,287,1398.0
isoniazid,-0.05818060706040939,0.10403508771929826,-0.0156679284112996,782,1389.0
isosorbide-mononitrate,-0.011456567649533182,0.0,-0.1290724668028734,1767,955.0
isradipine,-0.05777231086071837,0.10714912280701755,-0.0376310260590933,1214,1386.0
istaroxime,0.001376793628600273,-0.10657894736842105,-0.0389699618595064,1237,833.0
itopride,-0.012292707509074312,-0.10188596491228069,-0.0232147745361901,918,967.0
itraconazole,0.0001388624031683211,0.0,-0.0250219122037761,957,849.0
ivabradine,-0.08693004339533555,0.15526315789473683,-0.0155288423390718,779,1618.0
ivacaftor,-0.0065658957117227705,0.06938596491228068,-0.0199975315523894,855,910.0
ivermectin,-0.01961242401152564,0.0,0.0140911591550961,296,1023.0
ixabepilone,-0.04415576406773932,0.11504385964912284,0.0169591968928652,267,1244.0
ixazomib,0.001441377213642865,0.10907894736842105,0.015881188871772,283,831.0
ixazomib-citrate,0.011931500239675319,0.13030701754385965,0.0040712876859207,414,727.0
josamycin,-0.024125948641412792,0.0,-0.0585737998147564,1544,1065.0
kakonein,-0.018595724707315405,0.08008771929824562,0.0358713512051251,133,1017.0
ketanserin,-0.0703618995870601,0.0842982456140351,0.0081560223827148,367,1506.0
ketoconazole,0.0697979797395488,-0.14833333333333334,0.0189904458649691,242,217.0
ketoprofen,-0.04585257851820233,0.09837719298245617,-0.0423759701807069,1312,1261.0
ketorolac,0.07405062193373894,-0.13026315789473686,-0.0162194864256225,794,190.0
ketotifen,0.07603174936316728,-0.14688596491228073,-0.0182142867824575,817,165.0
labetalol,0.06655431133693286,-0.12043859649122805,-0.0161151200922343,792,241.0
lacidipine,0.0025118305756644116,0.13877192982456135,0.0354310305825429,137,819.0
lacitol,0.04959027499467372,-0.10157894736842106,-0.0149258298761285,769,384.0
lacosamide,-0.10537674070449968,0.16666666666666669,-0.0469479922899944,1397,1709.0
lafutidine,-0.03506811109733641,0.10789473684210527,0.0018239634334311,449,1164.0
lamivudine,-0.026250146424567775,0.08197368421052631,-0.021602204700018,890,1086.0
lamotrigine,-0.038417146978481455,0.0,-0.035433488293389,1178,1191.0
lapatinib,0.029040781006575787,0.0,0.0277414684750644,179,555.0
laropiprant,0.001922604518882763,0.0,0.0192011613345233,240,826.0
lasalocid,-0.06556555268229801,0.15640350877192982,-0.0130793696520994,719,1453.0
latanoprost,0.05425306301712516,-0.1142982456140351,-0.0613980170399087,1568,350.0
ledipasvir,0.024742611241489392,0.0632894736842105,0.0138860180585339,297,597.0
leflunomide,-0.006424049592511683,0.0,-0.0775222441971931,1693,909.0
lenalidomide,-0.08379945023337668,0.09622807017543861,-0.0319371062899441,1116,1597.0
lenvatinib,-0.041811728066441775,0.06355263157894737,-0.0078473423594234,619,1221.0
lerisetron,0.03090984663456593,-0.09346491228070178,-0.0457167428378664,1375,543.0
lersivirine,-0.09762814983319155,0.19464912280701752,-0.001181604549384,510,1679.0
lesinurad,0.021098651413025114,0.0,-0.0017557362034044,519,626.0
lestaurtinib,-0.07644139922926838,0.13061403508771932,0.001305208602737,460,1551.0
letermovir,0.014921617557547742,-0.11587719298245613,-0.0458685581948066,1382,694.0
letrozole,0.06911753968836774,-0.11881578947368421,-0.0354811286198487,1180,222.0
levalbuterol,0.1381269495365475,-0.13359649122807019,-0.0324169219621576,1124,3.0
levamisole,-0.02129822062095688,0.0800877192982456,-0.0435547577255784,1328,1037.0
levcromakalim,-0.0757691256451107,0.13969298245614034,-0.0624495773035318,1586,1547.0
levetiracetam,-0.06545790144207195,0.1439473684210526,-0.0052444681725551,573,1451.0
levobunolol,-0.006253570699122142,0.0,-0.022772177751621,911,907.0
levocabastine,-0.04044929034088855,0.10947368421052628,0.0116448675922927,326,1204.0
levocetirizine,-0.06591670624574841,0.14995614035087718,-0.0564939460041037,1515,1458.0
levofloxacin,-0.04719258135813252,0.12078947368421056,0.0337328295188599,140,1272.0
levomequitazine,-0.013892670735257334,0.0,-0.0477298440311372,1408,983.0
levonorgestrel,-0.051415147662362604,0.13903508771929823,-0.0569338198507485,1521,1320.0
levosimendan,0.016072112755398972,0.0,-0.0276472234100915,1009,680.0
levothyroxine,0.004379155294421659,0.0,-0.044532637386565,1355,797.0
licarbazepine,-0.09802631742787044,0.0,0.0507998184214197,80,1683.0
licochalcone-a,0.06416880651779776,-0.13921052631578948,-0.0319449677798553,1117,261.0
lidamidine,0.03248455965184745,-0.08043859649122806,-0.0286403400581939,1032,533.0
lidocaine,0.052359546729956935,-0.09583333333333331,-0.0072005739084194,610,360.0
lidoflazine,-0.04236292785203929,0.10385964912280704,0.0087820824133826,361,1227.0
linagliptin,0.02455522878182367,0.0,-0.056796754694672,1519,598.0
linezolid,0.0062294497784123,-0.09986842105263155,-0.0175551716111377,810,781.0
linifanib,-0.05181626842050406,0.0,-0.1118888226330732,1759,1322.0
linopirdine,0.0742516331896111,-0.17052631578947372,-0.0760040333478737,1684,186.0
linsidomine,-0.09640975126440304,0.20600877192982456,0.0219730691134118,214,1676.0
linsitinib,-0.0949454537982889,0.175,-0.0554493859401,1499,1665.0
liranaftate,-0.05439752400245292,0.0,-0.0636002736835608,1599,1352.0
lirimilast,0.03438855309589265,0.0,-0.0431649359701098,1323,513.0
lisinopril,-0.09439560280880764,0.17846491228070177,-0.005480476047523,575,1662.0
lisofylline,0.054501060804387956,-0.12385964912280698,-0.0247683215888669,951,347.0
lobenzarit,-0.025548753858065383,0.0,-0.024806256218729,954,1082.0
lodoxamide,0.07407844923808832,-0.13925438596491227,-0.0133000334431626,730,189.0
lofexidine,0.006463851180962463,-0.04780701754385964,-0.0070875799408132,608,777.0
lomeguatrib,0.08546003014715652,-0.16219298245614036,-0.0190350860093757,838,106.0
lomerizine,0.05960856136444208,-0.11833333333333335,-0.0051301740360342,571,298.0
lomitapide,0.08158190423092246,-0.15868421052631582,0.0177432964636679,257,131.0
lonafarnib,-0.1121301291223177,0.1300438596491228,-0.006067384753309,583,1734.0
lonidamine,0.02087048746401053,0.0,0.0522707453283154,73,631.0
loperamide,0.023522213878010557,0.0,-0.0323186418752246,1123,603.0
lopinavir,-0.04591674770464206,0.11758771929824559,-0.014350756258842,755,1262.0
loratadine,0.10102063320580973,-0.17991228070175438,-0.0276846128744046,1010,33.0
lorazepam,-0.0001869412649815036,0.0,-0.0518594701007364,1456,852.0
lorcaserin,0.08130088359158757,-0.16013157894736843,-0.0382441306261279,1226,134.0
lorglumide,-0.01785986071265248,0.0,0.0428671558386069,101,1010.0
losartan,0.011079089070122696,-0.07662280701754387,0.0004523830866032,474,735.0
losmapimod,-0.05457271374445904,0.09228070175438596,-0.0740854723091242,1673,1356.0
loxoprofen,0.007791411229568338,0.0,-0.0499240104995107,1432,762.0
lucitanib,-0.09876331189055573,0.13776315789473687,-0.0428826541997364,1318,1685.0
luliconazole,0.10298106266053948,-0.171578947368421,0.0209150506923765,226,32.0
lumacaftor,0.019925290528024768,0.0,-0.0413801802283855,1301,643.0
lupanine,-0.09777568634386492,0.15482456140350878,-0.0582300726691268,1540,1680.0
lurasidone,-0.07285111992777824,0.20701754385964907,-0.0134795673104465,737,1519.0
luteolin,0.06551010655478089,0.0,-0.0211713840609404,881,252.0
mCPP,0.05833191002171145,-0.10486842105263157,-0.0403286401771339,1279,314.0
macitentan,-0.11040021925154303,0.1815789473684211,0.0199209575890323,232,1730.0
malotilate,-0.104591865430399,0.19697368421052625,0.0054194100809584,396,1706.0
mannitol-D,0.04825817022428363,-0.13144736842105262,0.0076283015486425,370,396.0
manumycin-a,0.07576947481369609,-0.1106140350877193,-0.0694646743105544,1644,169.0
maprotiline,-0.06494830429778246,0.08429824561403507,-0.0330776058843388,1141,1444.0
maraviroc,-0.03738661692454588,0.0,-0.042612769967701,1315,1179.0
maribavir,0.05150928981936852,-0.10714912280701752,-0.0252197718876949,962,370.0
marimastat,0.08542145050647348,-0.13885964912280702,-0.0354701494083089,1179,107.0
masitinib,0.06207253438858517,-0.13864035087719295,-0.0765335724276308,1689,279.0
masoprocol,-0.05716125621880473,0.15587719298245617,-0.0422604030084435,1310,1381.0
maxacalcitol,-0.056211534172454294,0.12780701754385967,-0.0723823208882051,1661,1371.0
mazindol,0.06302697246043461,-0.131359649122807,-0.038445316955542,1230,275.0
mebendazole,-0.018229318939258284,0.08785087719298246,-0.0437476384915347,1333,1014.0
mecamylamine,-0.03299896078318933,0.10793859649122806,-0.1090610228824706,1758,1146.0
meclizine,-0.07382764206786216,0.12736842105263152,-0.0652162059898939,1613,1529.0
meclofenamic-acid,-0.08439896204111892,0.14254385964912278,0.0155310152581229,286,1600.0
medetomidine,0.07574096446981994,-0.14675438596491225,-0.0230982917558471,917,170.0
medroxyprogesterone-acetate,-0.05412494966327896,0.09912280701754386,-0.0361927821555285,1194,1348.0
medrysone,0.0464822009711334,-0.09074561403508771,-0.0586614054369186,1546,406.0
mefloquine,-0.02965611284256793,0.12403508771929822,-0.0129613207933515,717,1118.0
meglitinide,-0.05911280559242462,0.15947368421052632,-0.0041902374905093,556,1400.0
meisoindigo,-0.05917330572556661,0.0944298245614035,0.0207003793656349,228,1402.0
melatonin,-0.0015511541129231787,0.0,-0.0301616778116914,1077,864.0
meloxicam,-0.08627063975061833,0.17337719298245613,-0.0307513638739337,1093,1612.0
melperone,-0.02293427598267559,0.09258771929824561,-0.040796596323009,1291,1053.0
menadione,0.08309484945478224,-0.09004385964912281,-0.0246948238323984,950,125.0
mepacrine,-0.0540531850018366,0.12828947368421056,0.0221167884030149,213,1346.0
mepazine,-0.025219152745326483,-0.06219298245614034,-0.0729267807572841,1666,1078.0
mephentermine,-0.009714314923833239,0.09157894736842104,-0.0213887015655494,887,939.0
mepivacaine,-0.07438662143619665,0.18456140350877193,-0.0256717667256159,970,1536.0
meptazinol,-0.021140016645708977,0.082719298245614,-0.0005820768941244,498,1034.0
mepyramine,0.017941553826107053,-0.08570175438596492,-0.0219339116974122,899,667.0
merbarone,0.07202751991274765,-0.1558333333333333,-0.0312084609466034,1103,205.0
mercaptopurine,-0.06608213864000094,0.07337719298245615,0.0051026537112053,402,1462.0
mericitabine,0.06599838473161093,-0.13271929824561401,0.0004734671655116,473,247.0
merimepodib,0.008496049355254592,0.05184210526315791,-0.0599624737233949,1557,756.0
mestinon,0.010969334217411312,-0.10552631578947369,-0.0531983899943444,1474,736.0
mestranol,0.016564349881848104,-0.10157894736842107,-0.0389814482717345,1239,675.0
mesulergine,-0.03311597994075194,0.0950877192982456,-0.0403391769491652,1280,1147.0
metamizole,0.06499114246934475,-0.13517543859649125,-0.0411790134695984,1298,256.0
metatinib,-0.10099769345436499,0.15355263157894736,0.007205564033653,374,1698.0
metenkephalin,0.05772531929564797,-0.1031578947368421,-0.0528665190990763,1467,320.0
metergoline,0.08533820657965162,-0.16942982456140354,0.0068192748317552,381,108.0
metformin,-0.06229809939972116,0.1704824561403509,0.0131382915594691,308,1428.0
methazolamide,-0.009146901618017695,0.0,-0.010418485425252,666,934.0
methimazole,0.022327505628917898,0.0,-0.0571213350852973,1523,617.0
methiopril,0.05964369612637222,-0.13776315789473687,-0.0090518634897902,642,297.0
methocarbamol,-0.08749498720785523,0.15609649122807012,-0.0208061918405235,872,1624.0
methoxsalen,0.02297638844426892,-0.11328947368421055,0.0191581451377523,241,605.0
methyldopa,0.05059515617984493,-0.12385964912280703,-0.0390297253794845,1244,377.0
methylnaltrexone,0.03944850182886408,0.0,-0.0165147469083413,797,469.0
methylprednisolone,-0.026913657683073123,0.11478070175438598,-0.0667390844648377,1631,1096.0
methylstat,-0.0909137057262391,0.16122807017543864,-0.0007135935124015,504,1641.0
metixene,0.033740541478624944,0.0,0.0109453153283198,331,520.0
metoclopramide,0.03534186712188422,-0.1275438596491228,-0.0104102059500592,665,500.0
metolazone,0.08268762500097321,-0.14100877192982453,-0.0258833391319571,974,128.0
metoprolol,-0.03776766687574192,0.16885964912280704,-0.0235452056047786,925,1183.0
metronidazole,-0.04290193723573563,0.13666666666666666,0.0433696974277885,99,1231.0
mianserin,0.025283989381079962,-0.12596491228070178,-0.0403188265025279,1278,590.0
mibampator,-0.09039260513366848,0.12,-0.0533876232788551,1475,1637.0
mibefradil,0.112045088647029,-0.13517543859649128,-0.0010536666017746,509,16.0
miconazole,0.042867968934417196,-0.08960526315789472,-0.0439309567736352,1337,437.0
midodrine,-0.05396046146914774,0.1281140350877193,-0.0465708251643738,1394,1343.0
midostaurin,-0.08148329397574788,0.11263157894736847,0.0272884618100382,182,1584.0
mifobate,0.03525100031190829,-0.10846491228070176,-0.0366609957534262,1198,503.0
miglitol,0.035922820141251345,-0.12653508771929828,-0.0061268313028204,586,498.0
miglustat,-0.019045189028005716,0.0,-0.0492672127951987,1427,1020.0
milacemide,0.018903360800341544,-0.12096491228070178,0.010327577240026,337,658.0
milnacipran,0.02164236303923651,0.0,-0.0624314458001539,1584,624.0
milrinone,0.05079804044079086,-0.059342105263157946,0.0170461382107084,265,375.0
miltefosine,0.06819165465737953,-0.12320175438596495,-0.047129543878038,1400,231.0
minaprine,0.03698762118054753,0.0,-0.0145193662706539,759,491.0
minoxidil,0.06875012176817116,-0.15877192982456143,-0.0473570946259988,1406,226.0
mirodenafil,0.06953013387949669,-0.11241228070175435,0.004771266795265,404,220.0
mirtazapine,0.07216208115319295,-0.1484649122807018,-0.0083925897392444,628,202.0
mitiglinide,0.07623497826512388,-0.1524122807017544,0.0164236225032341,274,164.0
mitomycin-c,-0.035221501596783576,0.0,-0.054422399207776,1487,1165.0
mitoxantrone,-0.07201651377888543,0.1068859649122807,-0.019136582418983,841,1515.0
mizolastine,-0.03296312112181849,0.0,0.0525896975544685,72,1144.0
mocetinostat,-0.10539169910906217,0.0,0.0014482765180301,456,1710.0
moclobemide,0.08464443461795228,-0.16486842105263158,-0.0257919430735219,972,117.0
molindone,-0.04098787442648452,0.08504385964912281,0.0287216897028097,170,1209.0
molsidomine,-0.05535516811190402,0.14723684210526317,-0.0234114030592779,923,1362.0
moracizine,-0.021424433512812854,0.0,-0.0445291292325511,1354,1041.0
motesanib,0.07538888602254293,-0.14122807017543862,-0.0413879228606902,1302,174.0
moxidectin,-0.004102688369199442,-0.0748245614035088,-0.0294647407817763,1057,892.0
moxifloxacin,-0.009242586487463853,-0.08960526315789474,-0.0133349040457574,732,935.0
moxisylyte,0.045393612439060496,-0.10004385964912277,-0.0425117933755683,1313,420.0
moxonidine,0.035250433186560765,-0.12157894736842104,-0.0277831567700824,1016,504.0
mozavaptan,-0.04565224851645932,0.13368421052631577,0.0021965022169645,437,1258.0
mubritinib,-0.10812957549991131,0.16802631578947363,-0.0128325437409585,713,1723.0
mycophenolate-mofetil,-0.12489733428052033,0.18956140350877193,-0.0124127983490857,698,1750.0
mycophenolic-acid,-0.07384310586628721,0.0,0.0117915711245092,325,1530.0
nafamostat,0.06060369249940019,-0.0882017543859649,0.0058510068468668,391,289.0
naftidrofuryl,-0.11041834611753928,0.1857017543859649,0.0068212717887524,380,1732.0
naftifine,-0.06768641923481682,0.13942982456140351,-0.0594113137682506,1553,1477.0
naftopidil,-0.05215959118632802,0.11855263157894735,0.0224842500797922,209,1323.0
nalbuphine,-0.05984138274349542,0.18131578947368418,0.0355892931630838,135,1412.0
nandrolone,0.028713029966322755,0.0,-0.0344617429546308,1162,559.0
naphazoline,0.08821455842330317,-0.09780701754385968,-0.053048771128592,1470,91.0
naproxen,-0.012739535401699704,0.0,-0.0326718267922241,1132,973.0
naringenin,-0.05486333004542476,0.12000000000000002,-0.0342322144612755,1156,1359.0
narlaprevir,0.09100143558289901,-0.14144736842105263,-4.796503216002938e-06,485,70.0
nateglinide,-0.08358540875643306,0.1657456140350877,-0.0615188944749405,1571,1595.0
navitoclax,-0.0681948840108034,0.1291666666666667,-0.0114311030045824,683,1483.0
nebivolol,0.04162075090928359,-0.1437719298245614,-0.0263444166783335,983,447.0
nefazodone,-0.07407012902809379,0.15552631578947365,-0.0120577052130432,694,1533.0
nefiracetam,0.02016056005269198,-0.11763157894736843,-0.009026043815368,641,637.0
nefopam,0.008203829895627528,0.0,-0.0485485070682064,1418,759.0
nelarabine,-0.048311353470837745,0.11706140350877192,-0.0400447538253271,1272,1288.0
nemonapride,-0.03739417138471253,0.16087719298245617,-0.0208864698613651,875,1180.0
neostigmine,-0.11325028514182868,0.19688596491228066,0.0052571988363154,399,1737.0
nepafenac,-0.019902445149347508,0.08364035087719301,-0.0144235562992404,757,1026.0
neratinib,-0.026439776513297587,0.12289473684210522,0.0601618137453098,56,1088.0
nesbuvir,-0.08680641557932366,0.16815789473684212,0.0197245101761484,234,1616.0
netupitant,-0.03865509836590758,0.08228070175438595,0.0019305380863888,447,1194.0
nevirapine,0.0027147214479234204,0.0,-0.0317185392836296,1112,817.0
niacin,0.0021853471864460524,0.0,-0.0454025947963726,1370,822.0
nicaraven,-0.015508512109294893,0.08197368421052628,0.0133874947429089,304,992.0
nicardipine,0.00015055630478572838,0.0,-0.0369801598116646,1204,848.0
nicergoline,0.08487526880559346,-0.16184210526315787,-0.0440581981615094,1342,113.0
niclosamide,0.020618460991578734,0.0,-0.0222859841185126,905,633.0
nicotinamide,0.05997671394163112,-0.15109649122807017,-0.0085050500471131,631,293.0
nicotine,0.008501580540176037,0.0,-0.0118048715884924,690,755.0
niguldipine,0.038378456788969784,-0.098640350877193,-0.0358711564732631,1189,478.0
nikethamide,0.00944305381025451,0.0,-0.0395802256519217,1260,749.0
nilotinib,0.0028109629274225994,-0.05394736842105263,-0.0638685846758173,1603,815.0
nimesulide,-0.05970291742772929,0.13947368421052636,-0.027449518070642,1002,1409.0
nimodipine,-0.016586712968607392,0.0,-0.057356269643856,1526,1001.0
nintedanib,-0.04939688552717959,0.11513157894736836,0.0936743095766512,15,1301.0
nisoxetine,-0.007039106389283223,-0.06964912280701757,-0.0275255992019444,1004,917.0
nitrendipine,-0.012580847248531934,0.0,-0.0679302301918279,1636,971.0
nizofenone,-0.0760935458611335,0.13096491228070178,-0.0218879988364317,898,1549.0
norethindrone,0.05846948552954785,0.0,-0.0633319561899427,1596,312.0
norethisterone,0.05864333953369092,-0.11017543859649126,-0.0901446495156764,1735,310.0
norfloxacin,0.006589724657554591,0.0,-0.0056533753511941,577,774.0
norgestrel,-0.0492478668766507,0.10096491228070179,-0.0689579084596157,1641,1300.0
nortriptyline,0.00734958665377282,-0.14824561403508774,0.0106533139426075,333,770.0
noscapine,0.04038401486103475,-0.12100877192982454,-0.0686808911663257,1639,457.0
novobiocin,-0.09653000758343613,0.1565350877192982,-0.0454829944124607,1371,1677.0
nutlin-3,-0.0912683410712576,0.14421052631578943,-0.0232708838711064,919,1645.0
odanacatib,-0.008977446267655129,0.06039473684210531,-0.0943202458879937,1741,932.0
ofloxacin,-0.06518235397051739,0.10890350877192981,-0.0236922985620496,929,1447.0
oglemilast,-0.08909167689682645,0.16267543859649122,-0.0313959728242124,1106,1631.0
okadaic acid,0.03858569309358211,0.12381578947368418,-0.0185144795236444,820,477.0
olanzapine,-0.12963841314154265,0.19324561403508775,0.0119103088352083,324,1755.0
olaparib,-0.04283211004358979,0.0,-0.1076918582116986,1756,1229.0
olmesartan-medoxomil,-0.001568047403808089,0.0,-0.0251877963927752,960,865.0
olprinone,0.05332160390174874,-0.14557017543859646,-0.0038331022012262,550,354.0
omecamtiv-mecarbil,-0.13165044010175253,0.1418859649122807,-0.0660200699621282,1623,1758.0
omeprazole,0.007384195842259995,0.0,-0.0574291566661508,1529,769.0
ondansetron,0.05881488817571024,-0.1349122807017544,-0.057340622964491,1525,308.0
oprozomib,-0.003754565762399645,0.11956140350877195,0.0167497544238582,270,886.0
orantinib,-0.023944900194297424,0.09504385964912282,-0.0483424653055206,1414,1062.0
orlistat,0.0900623966705935,-0.1255701754385965,0.1159934148203403,4,77.0
ornidazole,-0.13103052646441068,0.18820175438596493,-0.0004862168674487,495,1757.0
orphenadrine,0.05969198711499725,-0.09236842105263157,-0.0245180948302961,947,295.0
orteronel,-0.07179610036176683,0.15789473684210523,-0.0098992502679613,657,1513.0
oseltamivir-carboxylate,-0.06503276896825569,0.10241228070175437,-0.0877484960987766,1731,1446.0
osimertinib,-0.07113554073447903,0.10688596491228064,0.0582240531468546,60,1509.0
ostarine,-0.034778511421062794,-0.08359649122807022,-0.0023757399068151,530,1160.0
otamixaban,0.07454650167409785,-0.15092105263157898,-0.0614143763716805,1569,180.0
otilonium,0.060986829402222394,-0.13464912280701755,-0.0350525213841145,1175,288.0
oxandrolone,-0.08873510944427347,0.21254385964912284,-0.0329917634025463,1140,1629.0
oxaprozin,-0.0577356588945753,0.08741228070175439,-0.0623573117170754,1583,1385.0
oxatomide,-0.02709946253933923,0.09969298245614033,0.0237112158786863,197,1097.0
oxfendazole,-0.05412116851434033,0.14065789473684215,-0.0286823496197944,1036,1347.0
oxiconazole,-0.042945540850858284,0.13280701754385968,-0.0306705566211311,1091,1232.0
oxiperomide,0.0530771723299266,-0.07614035087719301,-0.0088972756109067,638,358.0
oxybenzone,0.0372326392205924,0.0,-0.0384978810716413,1231,490.0
oxybuprocaine,-0.025596100137592795,0.11043859649122809,-0.0063627276822876,594,1084.0
oxybutynin,-0.003267716075566454,0.06868421052631574,0.016111320805537,277,878.0
oxymetazoline,0.06892577383085527,-0.12635964912280706,-0.0567955496047485,1517,224.0
oxypurinol,0.022346538008771847,-0.07728070175438595,-0.0414865084964298,1304,616.0
ozagrel,-0.07844027788662959,0.1517543859649123,-0.0450820386364966,1363,1565.0
paclitaxel,-0.041539497428483764,0.11521929824561403,0.0319459661823021,154,1213.0
palbociclib,-0.0512853765617764,0.0,0.001386789825137,458,1318.0
palmitoylethanolamide,-0.059180925760014116,0.15342105263157899,-0.0834515745956829,1717,1403.0
palomid-529,-0.015771788693251052,0.09276315789473685,0.0093379317428163,354,993.0
palonosetron,0.02954112902409348,0.0,-0.0551051134217435,1496,553.0
palovarotene,0.07392628925225024,-0.12508771929824564,-0.032868718762024,1138,192.0
pantoprazole,0.07778173644807489,-0.13864035087719295,-0.0269282809611257,990,155.0
papaverine,-0.06435428324821889,0.14644736842105263,-0.0198097696791077,853,1442.0
paracetamol,-0.05453185200640366,0.0,0.0364802702514391,130,1355.0
paricalcitol,-0.03071847501117107,0.0,-0.0262014937274588,981,1124.0
paroxetine,0.07145909056875815,-0.12793859649122807,0.0166304906023743,272,208.0
pasireotide,-0.035389498954319934,0.11986842105263151,-0.035809531771983,1186,1168.0
pazopanib,0.10773827662010421,0.0,-0.0616035311184307,1573,24.0
pazufloxacin,0.004400091861483538,-0.06736842105263158,-0.0128008649131461,711,796.0
pelitinib,0.038224445385150164,0.0,0.0130374624595811,310,480.0
