,pearson,cmap
veliparib,0.02566598076103058,-0.08776315789473682
vemurafenib,0.020944710898448585,0.0
venetoclax,-0.029243622372580557,0.1110964912280702
venlafaxine,0.03272318652893058,-0.12228070175438596
verapamil,0.027246272310087614,-0.07925438596491227
vernakalant,0.011528113587668075,-0.07723684210526319
verteporfin,0.02722540571519991,0.0
vicriviroc,-0.10865270996678891,0.1819298245614035
vidarabine,0.02870166534510267,-0.09614035087719296
vilazodone,0.04425515604437401,-0.11745614035087719
vinburnine,0.06383138697094752,-0.1372368421052632
vincamine,-0.05864253674580914,0.12298245614035092
vinpocetine,0.052779129426054935,-0.11894736842105262
vismodegib,-0.030785335008031118,0.0
voglibose,0.07452506580146613,-0.15535087719298246
volasertib,0.04035722115633492,0.0
voreloxin,0.057435342009397886,-0.1420614035087719
voriconazole,0.0559615181559895,-0.1207017543859649
vorinostat,-0.0242104959530529,-0.08021929824561402
vortioxetine,0.11369653811499206,-0.20013157894736844
voxtalisib,-0.11040117600282258,0.19798245614035084
vu0155056,-0.026740063138318903,0.10267543859649125
warfarin,-0.06648699215292925,0.16
withaferin-a,0.013278889000991228,0.0
xaliproden,-0.0757148782240728,0.15337719298245614
yohimbine,0.045687179728688056,-0.11118421052631576
zafirlukast,-0.004856797048748341,0.0
zalcitabine,0.089400494809892,-0.13552631578947372
zaldaride,0.029863273812207197,-0.08135964912280702
zaleplon,-0.07608043272804618,0.15162280701754385
zaprinast,0.07061155907441355,-0.12188596491228074
zardaverine,-0.0321467629095256,0.12635964912280706
zebularine,0.03892411199667763,-0.09482456140350873
zidovudine,-0.01854584997052402,0.0
zileuton,-0.000460396123204032,0.0
ziprasidone,-0.07847624514982172,0.08728070175438599
zofenopril-calcium,-0.013193094237838935,0.0
zolpidem,-0.08263689161934577,0.17732456140350877
zonisamide,-0.0037307017107558516,-0.10706140350877191
zosuquidar,0.08375078850812002,-0.16745614035087716
