gene_symbol,log2FC,pvalue,padj,dataset
LA16c-2F2.8,0.0,,1.0,GSE135893
POTEH,0.0,,1.0,GSE135893
POTEH-AS1,0.0,,1.0,GSE135893
LINC01297.1,0.0,,1.0,GSE135893
LA16c-4G1.3,0.0,,1.0,GSE135893
KB-67B5.17,0.0,,1.0,GSE135893
CCT8L2,0.0,,1.0,GSE135893
TPTEP1,-0.027412303,0.019578861,0.10457028870474218,GSE135893
KB-7G2.9,-0.00044980348,0.328183,0.6361638969490901,GSE135893
AC005301.8,-1.6396536e-05,0.32818285,0.6361638969490901,GSE135893
XKR3,0.0,,1.0,GSE135893
AC007064.24,-0.0007773389,0.290243,0.6361638969490901,GSE135893
IGKV1OR22-5,0.0,,1.0,GSE135893
IGKV2OR22-4,0.0,,1.0,GSE135893
IGKV2OR22-3,0.0,,1.0,GSE135893
IGKV3OR22-2,0.0,,1.0,GSE135893
IGKV1OR22-1,0.0,,1.0,GSE135893
GAB4,0.0,,1.0,GSE135893
CECR7,-0.00091995974,0.39991865,0.7372173566873804,GSE135893
AC006946.16,-0.0002199769,0.328183,0.6361638969490901,GSE135893
AC006946.17,-2.4722587e-05,0.328183,0.6361638969490901,GSE135893
IL17RA,-0.032417003,0.1045046,0.34585777409253965,GSE135893
CECR6,0.0,,1.0,GSE135893
AC006946.15,0.0,,1.0,GSE135893
CECR5,-0.04968747,0.00029502044,0.003910471509165152,GSE135893
CECR5-AS1,-0.008535431,0.00028670602,0.0038258506134521255,GSE135893
CECR1,-0.011958692,0.00094824,0.009858067959251928,GSE135893
CECR3,0.0,,1.0,GSE135893
CECR2,-0.07126803,0.0026139654,0.022258011353552147,GSE135893
SLC25A18,-0.00057900435,0.06595245,0.25044537941471484,GSE135893
AC004019.13,-0.0010207176,0.17528464,0.4820864114354809,GSE135893
ATP6V1E1,-0.106313124,0.017275648,0.09509650223277262,GSE135893
BCL2L13,-0.015439652,0.5920238,0.9917789278728356,GSE135893
BID,-0.005027663,0.5156984,0.8914930898869721,GSE135893
LINC00528,-2.88667e-05,0.32818308,0.6361638969490901,GSE135893
MICAL3,0.014083452,0.38871676,0.7216690748879073,GSE135893
FLJ41941,0.0,,1.0,GSE135893
XXbac-B476C20.9,0.0038556324,0.34451744,0.6606813096192728,GSE135893
PEX26,-0.006032735,0.72281384,1.0,GSE135893
TUBA8,-0.0002040679,0.17790718,0.4862101756984801,GSE135893
AC008079.10,-4.5399793e-06,0.97975016,1.0,GSE135893
USP18,-0.00726692,0.3977364,0.7341585556002114,GSE135893
AC008079.9,0.0,,1.0,GSE135893
AC011718.2,-0.0009139721,0.28162488,0.6361638969490901,GSE135893
AC011718.3,0.0,,1.0,GSE135893
XXbac-B33L19.6,-2.88667e-05,0.32818308,0.6361638969490901,GSE135893
FAM230A,0.0,,1.0,GSE135893
XXbac-B33L19.12,-0.001355688,0.328183,0.6361638969490901,GSE135893
GGTLC3,0.040134065,0.017230684,0.09492653116347491,GSE135893
TMEM191B,-0.030482993,0.056728944,0.22495292989074364,GSE135893
RIMBP3,-2.4722587e-05,0.328183,0.6361638969490901,GSE135893
AC008132.15,0.0,,1.0,GSE135893
AC008103.3,0.0,,1.0,GSE135893
DGCR6,-0.009602011,0.010859763,0.06690599066323676,GSE135893
PRODH,-0.08404985,0.00031580485,0.004122715457174775,GSE135893
AC007326.1,-5.6880817e-05,0.95551175,1.0,GSE135893
AC007326.10,0.0,,1.0,GSE135893
DGCR5,-0.0011284484,0.022967897,0.11775415908370668,GSE135893
DGCR9,0.0,,1.0,GSE135893
DGCR2,0.08673,0.033730216,0.1559972938762698,GSE135893
AC004471.9,-0.0013881098,0.032493237,0.15210157559853887,GSE135893
AC004471.10,-2.88667e-05,0.32818308,0.6361638969490901,GSE135893
DGCR14,-0.013249975,0.26460776,0.6275564000475136,GSE135893
TSSK2,-8.523832e-05,0.1987117,0.5201112245481756,GSE135893
GSC2,0.0,,1.0,GSE135893
LINC01311,0.0043596546,0.08199768,0.2936057122081803,GSE135893
SLC25A1,-0.104287684,0.013774375,0.08010248632726738,GSE135893
CLTCL1,0.010129396,0.089703895,0.31135751659892497,GSE135893
HIRA,0.01538308,0.6270883,1.0,GSE135893
C22orf39,-0.14065063,2.316378e-05,0.0005118208226760216,GSE135893
MRPL40,-0.1323388,0.0040073777,0.031147539316146982,GSE135893
AC000068.5,-0.0016300709,0.13735291,0.41633402945734516,GSE135893
UFD1L,-0.06911878,0.0018457402,0.016931764742680527,GSE135893
AC000068.9,-0.00038521262,0.027520785,0.13440865827453,GSE135893
AC000068.10,-0.00010326096,0.16225296,0.4644764468584727,GSE135893
CDC45,-0.0004584511,0.055721626,0.22229273689956197,GSE135893
CLDN5,0.0069172867,0.38518682,0.7168453330165343,GSE135893
LINC00895,0.0,,1.0,GSE135893
AC000067.1,0.0,,1.0,GSE135893
SEPT5,0.017029366,0.0014349635,0.013822087395913354,GSE135893
GP1BB,0.0,,1.0,GSE135893
TBX1,-0.00017843721,0.9487189,1.0,GSE135893
GNB1L,-0.0071749827,0.09247669,0.3180797811796856,GSE135893
C22orf29,-0.029064072,0.024009995,0.12152510585437382,GSE135893
TXNRD2,-0.018292814,0.64231175,1.0,GSE135893
COMT,-0.17249429,0.011357728,0.06923960565156481,GSE135893
ARVCF,0.012561582,0.5548146,0.94355744192952,GSE135893
TANGO2,-0.014308065,0.45714265,0.8146268503028392,GSE135893
AC006547.13,0.0,,1.0,GSE135893
AC006547.15,0.0024294662,0.1588467,0.46107692256066657,GSE135893
DGCR8,0.014813125,0.38764083,0.7203778200815967,GSE135893
AC006547.8,-6.0515733e-05,0.328183,0.6361638969490901,GSE135893
TRMT2A,-0.03936296,0.0019668667,0.017838924736646913,GSE135893
RANBP1,-0.15148607,0.00056300336,0.0065233270511827965,GSE135893
ZDHHC8,-0.009572566,0.3879452,0.7207211198614577,GSE135893
CCDC188,0.0,,1.0,GSE135893
XXbac-B444P24.8,0.0,,1.0,GSE135893
LINC00896,0.00021699292,0.89630616,1.0,GSE135893
RTN4R,-0.0017230567,0.8286894,1.0,GSE135893
DGCR6L,-0.19384119,0.00043125867,0.005303222466498974,GSE135893
XXbac-B444P24.14,-3.2793072e-05,0.32818285,0.6361638969490901,GSE135893
AC007731.1,0.0,,1.0,GSE135893
XXbac-B33L19.4,-2.4722587e-05,0.328183,0.6361638969490901,GSE135893
USP41,-0.00061384856,0.03163624,0.1491049841934275,GSE135893
ZNF74,-0.022661984,0.006944516,0.04757798477289982,GSE135893
SCARF2,-0.0057738875,0.49924448,0.8697799148795031,GSE135893
XXbac-B562F10.12,0.0,,1.0,GSE135893
KLHL22,-0.015448183,0.14487688,0.4315485081078993,GSE135893
MED15,0.034217656,0.2749308,0.6361638969490901,GSE135893
AC007050.17,0.0,,1.0,GSE135893
PI4KA,-0.045409113,0.06611502,0.25094769122243693,GSE135893
SERPIND1,-0.071830496,0.0020602967,0.018494067747588244,GSE135893
SNAP29,-0.048105218,0.051007077,0.20905650688296554,GSE135893
AC007308.7,0.0,,1.0,GSE135893
CRKL,-0.03896355,0.06260392,0.24167925114619634,GSE135893
XXbac-B135H6.15,-0.012348341,0.31559405,0.6361638969490901,GSE135893
AIFM3,-0.0059638093,0.00045709373,0.005548024555343312,GSE135893
LZTR1,-0.002818089,0.83492506,1.0,GSE135893
XXbac-B135H6.18,-0.0007700999,0.105624266,0.34850215604707535,GSE135893
THAP7,-0.056597747,0.040084913,0.17651022174208186,GSE135893
THAP7-AS1,-0.028582904,0.0034648026,0.027756314776276287,GSE135893
P2RX6,-0.00014039899,0.0854627,0.3014004718101322,GSE135893
SLC7A4,0.04074362,0.03128956,0.14798854522047286,GSE135893
AC002472.11,0.0,,1.0,GSE135893
LRRC74B,-0.0009943238,0.093443446,0.320195613226073,GSE135893
KB-1592A4.15,0.0014796634,0.45911658,0.8174526517952101,GSE135893
POM121L7,0.0,,1.0,GSE135893
KB-1592A4.14,0.0,,1.0,GSE135893
GGT2,0.025782695,0.4021758,0.7405274536311415,GSE135893
KB-1183D5.13,0.0,,1.0,GSE135893
KB-1183D5.14,0.0,,1.0,GSE135893
KB-1183D5.18,0.0,,1.0,GSE135893
RIMBP3B,0.0,,1.0,GSE135893
HIC2,-0.0054369345,0.4796247,0.8450363029984345,GSE135893
TMEM191C,-0.013839874,0.33761948,0.650496880722395,GSE135893
RIMBP3C,0.0,,1.0,GSE135893
UBE2L3,-0.12528661,0.0048897592,0.036194100981309804,GSE135893
YDJC,-0.0364022,0.015014972,0.08566109944245966,GSE135893
CCDC116,-0.00014589586,0.16232216,0.4644764468584727,GSE135893
KB-1440D3.14,-1.6396536e-05,0.32818285,0.6361638969490901,GSE135893
SDF2L1,-0.2279476,7.470367e-07,3.307576257531128e-05,GSE135893
PPIL2,-0.022599973,0.16030082,0.4640185451026225,GSE135893
YPEL1,0.0077736117,0.19436459,0.5140440013686566,GSE135893
MAPK1,-0.118723884,0.0066691334,0.046170080540453365,GSE135893
PPM1F,-0.0077511705,0.3686397,0.693985155140545,GSE135893
LL22NC03-86G7.1,0.00048715295,0.8940753,1.0,GSE135893
TOP3B,-0.00843123,0.7103002,1.0,GSE135893
IGLVI-70,0.00053815776,0.32818288,0.6361638969490901,GSE135893
IGLV4-69,0.0022992385,0.5972241,0.9990006143805442,GSE135893
IGLVI-68,0.0,,1.0,GSE135893
LL22NC03-23C6.13,0.0,,1.0,GSE135893
IGLV10-67,0.0,,1.0,GSE135893
IGLVIV-66-1,0.0,,1.0,GSE135893
IGLVV-66,0.0,,1.0,GSE135893
IGLVIV-65,0.0,,1.0,GSE135893
IGLVIV-64,0.0,,1.0,GSE135893
IGLVI-63,0.0,,1.0,GSE135893
IGLV1-62,0.0,,1.0,GSE135893
IGLV8-61,-0.00086311874,0.14428921,0.43017224195129655,GSE135893
IGLV4-60,-0.0021010027,0.30655122,0.6361638969490901,GSE135893
IGLVIV-59,0.0,,1.0,GSE135893
IGLVV-58,0.0,,1.0,GSE135893
IGLV6-57,-0.0024761984,0.049163688,0.20390464089157867,GSE135893
IGLVI-56,0.0,,1.0,GSE135893
IGLV11-55,0.0,,1.0,GSE135893
IGLV10-54,-0.0002061423,0.2302957,0.5720297390822331,GSE135893
IGLVIV-53,0.0,,1.0,GSE135893
VPREB1,0.0,,1.0,GSE135893
CH17-264L24.1,-0.00028957697,0.216721,0.5496159352919575,GSE135893
LL22NC03-2H8.5,0.01422313,0.20519148,0.5320703143158454,GSE135893
LL22NC03-2H8.4,0.0,,1.0,GSE135893
IGLV5-52,-0.0003391793,0.07941701,0.2865271253473614,GSE135893
IGLV1-51,0.0014677495,0.81588185,1.0,GSE135893
IGLV1-50,-0.00023027773,0.32818285,0.6361638969490901,GSE135893
IGLV9-49,-0.00012521466,0.18355949,0.49544751914131535,GSE135893
IGLV5-48,0.0,,1.0,GSE135893
IGLV1-47,-4.6239235e-05,0.9900392,1.0,GSE135893
IGLV7-46,-0.001976186,0.32818297,0.6361638969490901,GSE135893
IGLV5-45,-0.00016144733,0.32818297,0.6361638969490901,GSE135893
IGLV1-44,0.017340865,0.2913866,0.6361638969490901,GSE135893
IGLV7-43,0.0006540235,0.6117921,1.0,GSE135893
IGLVI-42,0.0,,1.0,GSE135893
IGLVVII-41-1,0.0,,1.0,GSE135893
IGLV1-41,-0.00026499218,0.32818288,0.6361638969490901,GSE135893
IGLV1-40,0.0229893,0.35448653,0.6745774864638766,GSE135893
IGLVI-38,0.0,,1.0,GSE135893
IGLV5-37,0.0,,1.0,GSE135893
IGLV1-36,0.0,,1.0,GSE135893
IGLV7-35,0.0,,1.0,GSE135893
ZNF280B,-0.003517233,0.0023168242,0.02026033565129378,GSE135893
ZNF280A,0.0,,1.0,GSE135893
PRAME,0.0,,1.0,GSE135893
LL22NC03-63E9.3,0.0,,1.0,GSE135893
IGLV2-34,0.0,,1.0,GSE135893
IGLV2-33,0.0,,1.0,GSE135893
IGLV3-32,0.0,,1.0,GSE135893
IGLV3-31,0.0,,1.0,GSE135893
IGLV3-30,0.0,,1.0,GSE135893
GGTLC2,0.029738259,0.06385276,0.24476398029278304,GSE135893
IGLV3-29,0.0,,1.0,GSE135893
IGLV2-28,0.0,,1.0,GSE135893
IGLV3-27,0.003965838,0.3384675,0.6517874054543024,GSE135893
IGLV3-26,0.0,,1.0,GSE135893
IGLVVI-25-1,0.0,,1.0,GSE135893
IGLV3-25,-0.004164184,0.060648642,0.23577725876468253,GSE135893
LL22NC03-102D1.18,-0.00046620003,0.31078032,0.6361638969490901,GSE135893
IGLV3-24,0.0,,1.0,GSE135893
IGLV2-23,0.0018676082,0.65999764,1.0,GSE135893
IGLVVI-22-1,0.0,,1.0,GSE135893
IGLV3-22,0.0,,1.0,GSE135893
IGLV3-21,0.007113232,0.37425703,0.7017761870386923,GSE135893
IGLVI-20,0.0,,1.0,GSE135893
IGLV3-19,0.009826904,0.18423893,0.4966511915620923,GSE135893
IGLV2-18,-2.88667e-05,0.32818308,0.6361638969490901,GSE135893
IGLV3-17,0.0,,1.0,GSE135893
IGLV3-16,-7.041317e-05,0.32818308,0.6361638969490901,GSE135893
IGLV3-15,0.0,,1.0,GSE135893
IGLV2-14,0.015153083,0.22604847,0.5659862623762534,GSE135893
IGLV3-13,0.0,,1.0,GSE135893
IGLV3-12,0.0,,1.0,GSE135893
IGLV2-11,-0.0054657105,0.2598055,0.6196208961459884,GSE135893
IGLV3-10,0.0005289641,0.5646233,0.9560847365436842,GSE135893
IGLV3-9,-0.0019868407,0.32818308,0.6361638969490901,GSE135893
IGLV2-8,0.0025412552,0.83499765,1.0,GSE135893
IGLV3-7,0.0,,1.0,GSE135893
IGLV3-6,0.0,,1.0,GSE135893
IGLV2-5,0.0,,1.0,GSE135893
IGLV3-4,0.0,,1.0,GSE135893
IGLV4-3,0.0,,1.0,GSE135893
IGLV3-2,0.0,,1.0,GSE135893
IGLV3-1,0.0023124423,0.8070807,1.0,GSE135893
IGLL5,-0.0016820272,0.036618147,0.1652131556704377,GSE135893
IGLJ1,0.0,,1.0,GSE135893
IGLC1,0.0,,1.0,GSE135893
IGLJ2,-7.041317e-05,0.32818308,0.6361638969490901,GSE135893
IGLC2,0.0050713504,0.32551354,0.6361638969490901,GSE135893
IGLJ3,0.0,,1.0,GSE135893
IGLC3,-0.00014584349,0.94344693,1.0,GSE135893
IGLJ4,0.0,,1.0,GSE135893
IGLC4,0.0,,1.0,GSE135893
IGLJ5,0.0,,1.0,GSE135893
IGLC5,0.0,,1.0,GSE135893
IGLJ6,0.0,,1.0,GSE135893
IGLC6,0.0,,1.0,GSE135893
IGLJ7,0.0,,1.0,GSE135893
IGLC7,0.0,,1.0,GSE135893
RSPH14,-0.0007867946,0.024560891,0.1235209140042538,GSE135893
GNAZ,0.004826793,0.06695231,0.2532717132673422,GSE135893
RAB36,0.014907945,0.6298463,1.0,GSE135893
BCR,0.05239536,0.04747602,0.1992025691897601,GSE135893
AP000343.2,-9.432267e-05,0.20849222,0.5369515280963029,GSE135893
AP000344.3,0.0010956803,0.46634123,0.8263424303134805,GSE135893
AP000345.1,0.0,,1.0,GSE135893
AP000345.4,0.0,,1.0,GSE135893
PCAT14,-1.6396536e-05,0.32818285,0.6361638969490901,GSE135893
AP000345.2,0.0,,1.0,GSE135893
IGLL1,-0.00021887048,0.12496869,0.3898791787497423,GSE135893
KB-208E9.1,0.0029510348,0.44741535,0.8020600201437182,GSE135893
DRICH1,-7.831188e-05,0.17673905,0.48427626725657624,GSE135893
RGL4,-3.2793072e-05,0.32818285,0.6361638969490901,GSE135893
ZNF70,0.0008952436,0.79204935,1.0,GSE135893
VPREB3,-0.00021246681,0.17261285,0.4784482748993293,GSE135893
C22orf15,-0.00035504787,0.80055577,1.0,GSE135893
CHCHD10,-0.2246913,4.3407395e-06,0.0001317629505195385,GSE135893
MMP11,-0.0003214937,0.05523496,0.2209533326682506,GSE135893
AP000349.2,0.0,,1.0,GSE135893
SMARCB1,-0.12307407,0.00028576484,0.003816314064385425,GSE135893
DERL3,-0.007815488,0.0030989186,0.025436044578530104,GSE135893
KB-1125A3.11,-0.0002463843,0.045564722,0.193333050265426,GSE135893
SLC2A11,-0.019018173,0.12243898,0.38465818777228844,GSE135893
AP000350.10,0.0,,1.0,GSE135893
KB-1125A3.12,-8.523832e-05,0.1987117,0.5201112245481756,GSE135893
MIF,-0.635134,4.7360848e-07,2.306035280307473e-05,GSE135893
MIF-AS1,-0.0008054269,0.2613534,0.6215789520889425,GSE135893
AP000350.5,-0.00069525145,0.20769723,0.5360924150958549,GSE135893
GSTT2B,-0.028754111,0.00676208,0.046612422251784275,GSE135893
DDTL,-0.014515828,0.03499364,0.16009757913300074,GSE135893
KB-226F1.2,-0.00035620158,0.029940668,0.1432016006645114,GSE135893
DDT,-0.4012845,2.5234494e-06,8.528094823362325e-05,GSE135893
CABIN1,-0.22646105,5.1857132e-08,4.2308006018619206e-06,GSE135893
SUSD2,0.2993229,9.480568e-06,0.0002489776038448712,GSE135893
GGT5,-0.11818616,2.3005587e-05,0.000509297132591443,GSE135893
SPECC1L,-0.036962282,0.04449547,0.1898961866841881,GSE135893
SPECC1L-ADORA2A,0.0,,1.0,GSE135893
ADORA2A,-0.008664763,0.0071118423,0.04850737120002237,GSE135893
ADORA2A-AS1,-0.001549504,0.035541296,0.16178444036758452,GSE135893
UPB1,-0.0041378275,0.0017330119,0.016099284112421106,GSE135893
AP000355.2,0.0,,1.0,GSE135893
GUCD1,-0.23999381,1.3186393e-09,2.58315307398804e-07,GSE135893
SNRPD3,-0.27299926,1.0700685e-05,0.000272680259590372,GSE135893
GGT1,0.34197944,0.0006954377,0.007738467116704546,GSE135893
LRRC75B,0.024651052,0.20250556,0.5270354297192774,GSE135893
LL22NC03-N95F10.1,-0.45202732,1.0018671e-06,4.1360839306564214e-05,GSE135893
PIWIL3,0.0,,1.0,GSE135893
SGSM1,-0.017291015,0.00016597136,0.002501001340688114,GSE135893
TMEM211,0.0,,1.0,GSE135893
KIAA1671,-0.05839911,0.09304677,0.3192909513723949,GSE135893
CTA-243E7.4,-2.6907888e-05,0.328183,0.6361638969490901,GSE135893
CTA-243E7.3,0.0,,1.0,GSE135893
CTA-243E7.2,-2.4722587e-05,0.328183,0.6361638969490901,GSE135893
CTA-243E7.1,-8.03035e-05,0.23143631,0.5740165699831388,GSE135893
CTA-221G9.12,-0.009304052,0.0003940601,0.004932192076863527,GSE135893
CRYBB3,-0.00020724033,0.106102705,0.34951639591423994,GSE135893
CTA-221G9.7,-0.0003118575,0.19719782,0.5192623405335061,GSE135893
CRYBB2,-0.0016918835,0.072590746,0.2685952315617697,GSE135893
CTA-221G9.11,0.0,,1.0,GSE135893
RP3-462D8.2,0.0,,1.0,GSE135893
LRP5L,-0.0076946486,0.50973946,0.8838596807715332,GSE135893
CTA-246H3.12,0.0,,1.0,GSE135893
CTA-390C10.9,0.0,,1.0,GSE135893
IGLVIVOR22-1,0.0,,1.0,GSE135893
CTA-407F11.8,-0.0012322841,0.07199725,0.2671628238775388,GSE135893
ADRBK2,-0.080656365,0.004343539,0.03314863044793885,GSE135893
CTA-407F11.7,-9.188059e-05,0.32818285,0.6361638969490901,GSE135893
MYO18B,0.0,,1.0,GSE135893
CTA-407F11.9,0.0,,1.0,GSE135893
CTA-125H2.2,0.0,,1.0,GSE135893
CTA-125H2.1,0.0,,1.0,GSE135893
CTA-796E4.3,0.0,,1.0,GSE135893
CTA-796E4.4,0.0,,1.0,GSE135893
SEZ6L,0.0,,1.0,GSE135893
RP11-259P1.1,0.0,,1.0,GSE135893
ASPHD2,-0.0012324996,0.23558244,0.5805933236609327,GSE135893
HPS4,-0.003130488,0.898611,1.0,GSE135893
SRRD,-0.011775551,0.5635747,0.9548769184635157,GSE135893
TFIP11,-0.009662101,0.18884704,0.5056832236354248,GSE135893
CTA-445C9.14,-0.0047567906,0.037179083,0.16707282077951346,GSE135893
TPST2,0.036809765,0.05250241,0.21372374839132088,GSE135893
CRYBB1,-6.960008e-05,0.32818308,0.6361638969490901,GSE135893
CRYBA4,0.0,,1.0,GSE135893
MIAT,-0.0032865254,0.0067844135,0.04671858320967803,GSE135893
CTA-373H7.7,0.0,,1.0,GSE135893
MIATNB,-0.005551601,0.3277683,0.6361638969490901,GSE135893
LINC01422,0.000421362,0.6008858,1.0,GSE135893
LINC01422.1,0.0,,1.0,GSE135893
CTA-992D9.11,0.0,,1.0,GSE135893
CTA-992D9.10,0.0,,1.0,GSE135893
CTA-992D9.9,0.0,,1.0,GSE135893
CTA-992D9.6,0.0,,1.0,GSE135893
CTA-992D9.8,0.0,,1.0,GSE135893
CTA-992D9.7,0.0,,1.0,GSE135893
CTA-503F6.2,0.0,,1.0,GSE135893
RP5-1172A22.1,-1.6396536e-05,0.32818285,0.6361638969490901,GSE135893
CTA-929C8.5,0.0,,1.0,GSE135893
CTA-929C8.7,0.0,,1.0,GSE135893
CTA-929C8.6,0.0,,1.0,GSE135893
CTA-929C8.8,0.0,,1.0,GSE135893
RP1-205F14P.1,0.0,,1.0,GSE135893
RP11-46E17.6,0.0,,1.0,GSE135893
RP1-231P7P.1,0.0,,1.0,GSE135893
RP1-213J1P__B.1,0.0,,1.0,GSE135893
RP1-213J1P__B.2,0.0,,1.0,GSE135893
RP11-375H17.1,0.0,,1.0,GSE135893
MN1,0.00029181733,0.2888223,0.6361638969490901,GSE135893
PITPNB,-0.04256323,0.19211213,0.5106774347637039,GSE135893
TTC28,-0.07960918,0.00012039813,0.0019512720516409224,GSE135893
CHEK2,-0.029566605,0.0005264283,0.006199746415738767,GSE135893
HSCB,-0.10940665,1.9824442e-06,7.068410204016209e-05,GSE135893
CCDC117,-0.030754153,0.12935661,0.39873218763486407,GSE135893
XBP1,-0.7178575,8.5763907e-10,1.8060806783737336e-07,GSE135893
CTA-292E10.6,-0.03964226,0.0014898223,0.014228478498290169,GSE135893
ZNRF3,-0.09312796,3.2338372e-05,0.000669293062053781,GSE135893
ZNRF3-AS1,-0.0017365743,0.041566458,0.18106531640003015,GSE135893
C22orf31,-8.2566665e-05,0.32818305,0.6361638969490901,GSE135893
KREMEN1,-0.02540481,0.00023412956,0.0032625150816326166,GSE135893
CTA-747E2.10,0.0,,1.0,GSE135893
EMID1,0.0021109814,0.4805743,0.8462226702520921,GSE135893
RHBDD3,-0.013930295,0.33818313,0.6513280678013454,GSE135893
CTA-984G1.5,0.0,,1.0,GSE135893
EWSR1,-0.16217804,0.0037725153,0.02974055493581704,GSE135893
GAS2L1,0.021306954,0.055130463,0.22071837256095964,GSE135893
RASL10A,-0.0011614219,0.06270129,0.2419719784639502,GSE135893
AP1B1,-0.029372543,0.24471042,0.5956275910774184,GSE135893
RFPL1S,-1.6396536e-05,0.32818285,0.6361638969490901,GSE135893
RFPL1,0.0,,1.0,GSE135893
AC000035.3,0.0,,1.0,GSE135893
NEFH,-0.0018079147,0.2649736,0.6282471913932689,GSE135893
THOC5,0.018278204,0.4166225,0.7610972764932317,GSE135893
NIPSNAP1,-0.04598333,0.032361273,0.15167349048704012,GSE135893
NF2,-0.0773668,8.34899e-08,6.1287771928762055e-06,GSE135893
RP1-76B20.11,-2.4722587e-05,0.328183,0.6361638969490901,GSE135893
RP1-76B20.12,0.0,,1.0,GSE135893
CABP7,-0.00021764102,0.057922017,0.22842046290318646,GSE135893
ZMAT5,-0.07546544,0.0005273217,0.006205930040239731,GSE135893
UQCR10,-0.6911079,1.9877314e-07,1.183297184660123e-05,GSE135893
ASCC2,-0.027595565,0.16054739,0.4643732318832942,GSE135893
MTMR3,-0.048183925,0.0057784505,0.041319845454587084,GSE135893
RP3-394A18.1,-0.012264815,0.112059355,0.3621106646234035,GSE135893
HORMAD2-AS1,-0.011695991,0.11828771,0.37525526592931485,GSE135893
HORMAD2,-0.0076785884,0.31882465,0.6361638969490901,GSE135893
RP3-438O4.4,0.0,,1.0,GSE135893
RP1-102K2.6,-7.041317e-05,0.32818308,0.6361638969490901,GSE135893
LIF,-0.028824177,0.48280543,0.8487319970980506,GSE135893
RP1-102K2.8,0.018011443,0.14423215,0.43012733259911307,GSE135893
OSM,-0.0017539411,0.16777554,0.4705493776243976,GSE135893
GATSL3,0.0012081023,0.9141141,1.0,GSE135893
RP1-130H16.18,-4.1119125e-05,0.17076443,0.4750672391218428,GSE135893
TBC1D10A,-0.03191051,0.1634941,0.4646790420818007,GSE135893
SF3A1,-0.009503141,0.87592745,1.0,GSE135893
CCDC157,0.0015085479,0.8635839,1.0,GSE135893
RNF215,0.00088612735,0.91613907,1.0,GSE135893
SEC14L2,-0.002247991,0.86305714,1.0,GSE135893
RP4-539M6.19,-5.77334e-05,0.32818308,0.6361638969490901,GSE135893
MTFP1,-0.073888436,0.0019836132,0.017958293304729093,GSE135893
RP4-539M6.22,-0.0004767114,0.3002847,0.6361638969490901,GSE135893
SEC14L3,-0.0049814763,0.007514695,0.05049863165150845,GSE135893
RP4-539M6.14,-0.003904813,0.0059256484,0.04216658849379298,GSE135893
SEC14L4,0.020287355,0.16910732,0.47273147006532895,GSE135893
SEC14L6,0.013722919,0.6541079,1.0,GSE135893
GAL3ST1,0.013809242,0.08384412,0.298000390910964,GSE135893
PES1,-0.07994356,0.0039487835,0.030763077760879706,GSE135893
TCN2,-0.09122893,1.5243181e-07,9.654205612452002e-06,GSE135893
SLC35E4,0.0040962016,0.10611478,0.34951639591423994,GSE135893
DUSP18,0.09865456,0.0049888156,0.03677382498810052,GSE135893
OSBP2,-0.011461729,0.016130418,0.09003181648973659,GSE135893
MORC2-AS1,-0.0016853701,0.14298068,0.4279431208871548,GSE135893
MORC2,-0.02424274,0.0003645675,0.004637580021805204,GSE135893
TUG1,-0.052251816,0.04270611,0.18451756535298763,GSE135893
RP3-430N8.11,-0.00011660317,0.22814591,0.5679459452298808,GSE135893
RP3-430N8.10,-0.0003989676,0.2948817,0.6361638969490901,GSE135893
SMTN,0.008686927,0.25148687,0.6056030959938853,GSE135893
RP3-412A9.16,-0.00024672938,0.6573339,1.0,GSE135893
SELM,-0.67356914,1.1549989e-11,5.987159049973011e-09,GSE135893
INPP5J,-0.021362463,0.22426194,0.562600088628971,GSE135893
PLA2G3,-0.057465766,0.00013697904,0.002141703850116468,GSE135893
RNF185,-0.015270129,0.29690796,0.6361638969490901,GSE135893
RNF185-AS1,-2.4722587e-05,0.328183,0.6361638969490901,GSE135893
LIMK2,0.0015601888,0.9069704,1.0,GSE135893
PIK3IP1,0.053987734,0.019628296,0.10474434502229288,GSE135893
PIK3IP1-AS1,-0.0008311389,0.09403869,0.32175910219725656,GSE135893
PATZ1,-0.029283607,3.401093e-05,0.0006974828025423275,GSE135893
LINC01521,-0.0037549993,0.013684612,0.07968873706880744,GSE135893
DRG1,-0.03390924,0.044374265,0.18954696721429454,GSE135893
EIF4ENIF1,0.024539426,0.116205364,0.37091924500831286,GSE135893
RP11-247I13.11,0.0034190842,0.5190758,0.8961744400890032,GSE135893
SFI1,-0.00071444735,0.9609922,1.0,GSE135893
PISD,0.0035589486,0.89701754,1.0,GSE135893
PRR14L,-0.06526443,0.0014787884,0.014163245535929512,GSE135893
DEPDC5,-0.012417649,0.35502034,0.675364469252897,GSE135893
YWHAH,0.22756344,0.00017383226,0.0025847767848229254,GSE135893
CTA-342B11.1,0.0,,1.0,GSE135893
CTA-342B11.2,0.0,,1.0,GSE135893
SLC5A1,0.04312844,0.01363756,0.07947511430146814,GSE135893
RP1-127L4.7,0.0,,1.0,GSE135893
C22orf42,0.0,,1.0,GSE135893
RP1-90G24.8,0.0,,1.0,GSE135893
RFPL2,0.0,,1.0,GSE135893
AL008723.1,0.0,,1.0,GSE135893
IGLCOR22-1,0.0,,1.0,GSE135893
RP1-90G24.10,0.0,,1.0,GSE135893
