,rwr_up,rwr_down,rwr_net
259293,2.839884411524988e-05,3.098383429045677e-08,2.8367860280959423e-05
259294,1.0068402636778338e-07,1.7953927241746695e-06,-1.694708697806886e-06
259295,3.756982741306811e-07,2.0665576714189914e-07,1.6904250698878195e-07
259296,1.2601951386349954e-05,8.3502103924715e-06,4.251740993878453e-06
2593,1.565010849144143e-05,1.6486476344313726e-05,-8.363678528722949e-07
25930,9.178867859860945e-06,5.190556354066299e-05,-4.2726695680802045e-05
259307,2.078124159943359e-06,2.908714982025176e-05,-2.70090256603084e-05
25932,5.099556268420442e-05,0.00014393748259907863,-9.29419199148742e-05
25934,0.00016089364598130372,7.705022008527836e-08,0.00016081659576121845
25936,2.1897096237848487e-06,4.3752018090512944e-05,-4.15623084667281e-05
25937,4.106507355574183e-05,0.00017435835668618693,-0.0001332932831304451
25939,3.5106749626556e-05,5.331454138952321e-05,-1.820779176296721e-05
25940,1.2213049563150243e-06,4.7667555237618364e-05,-4.644625028130334e-05
25941,5.047444497384817e-06,1.3886620863644652e-05,-8.839176366259834e-06
25942,2.4963467930847205e-05,8.864720379146593e-05,-6.368373586061873e-05
25946,3.6615394511571185e-05,2.641436581270566e-06,3.397395793030062e-05
25948,1.3154051184008696e-07,1.6307232222209813e-05,-1.6175691710369725e-05
25949,4.211457620696367e-06,0.0002101351937137077,-0.00020592373609301133
2595,1.583915783824858e-07,0.00011844693044431372,-0.00011828853886593124
25950,1.6731655601957283e-07,4.817002523333601e-05,-4.800270867731644e-05
25953,1.2703553927411089e-08,0.0003181822428226382,-0.0003181695392687108
25956,2.517124280939963e-05,7.277046818132372e-06,1.7894195991267258e-05
25957,2.5607390833818113e-05,0.00020683010150597634,-0.00018122271067215823
25959,9.434514473280435e-05,8.293515896606722e-07,9.351579314314368e-05
2596,2.263786875621918e-05,1.0092060594782651e-05,1.2545808161436527e-05
25960,1.6576745710948075e-05,3.924295344127903e-06,1.2652450366820172e-05
25961,1.6960349322720801e-07,1.2235606654772975e-05,-1.2066003161545767e-05
25966,4.304850032609454e-07,5.6562609843678044e-05,-5.61321248404171e-05
2597,0.000109900843958606,0.0004947634107441655,-0.0003848625667855595
25970,1.5340368257902656e-06,9.081032388633828e-06,-7.546995562843562e-06
25972,1.084623527183631e-06,2.9666188524734462e-05,-2.858156499755083e-05
25973,1.7079721289175752e-06,5.5382518212114326e-06,-3.830279692293857e-06
25974,7.035680224902912e-06,1.915800166302289e-05,-1.2122321438119979e-05
25976,2.5120381661727484e-07,0.0003313829869499875,-0.00033113178313337024
25977,4.439479875115471e-06,3.125727174727126e-05,-2.681779187215579e-05
25978,6.240143095472688e-06,0.0002459776662429908,-0.00023973752314751813
25979,3.508810292752678e-09,4.085689983714767e-05,-4.0853391026854915e-05
25980,1.4521614266579316e-07,4.120282297120127e-05,-4.105760682853548e-05
25981,4.72371377956258e-06,1.1039281683665732e-05,-6.315567904103152e-06
25983,2.3308715261890457e-06,7.209013732331282e-05,-6.975926579712378e-05
25987,2.483223940227512e-07,6.597941347840578e-06,-6.349618953817827e-06
25988,2.0068649930377473e-05,9.87577593305415e-07,1.9081072337072058e-05
25989,8.938431971050292e-07,1.6140621305786565e-05,-1.5246778108681535e-05
25992,1.882306757359995e-08,3.543098262034841e-05,-3.541215955277481e-05
25994,3.577108295196625e-08,0.00019695537340000803,-0.00019691960231705606
25996,0.0001694862969226786,2.8802630614039916e-07,0.0001691982706165382
25998,2.035716059903384e-07,4.128930038674872e-05,-4.108572878075839e-05
25999,1.5204695304648715e-08,1.7209938339067698e-06,-1.705789138602121e-06
26,5.512733924499367e-06,2.9989816885292232e-05,-2.4477082960792864e-05
26000,5.5702187556280887e-05,2.2791156634218695e-06,5.3423071892859016e-05
26001,1.2330232760453093e-07,3.108158718716254e-05,-3.095828485955801e-05
26002,1.258785674703549e-06,2.0877005708269787e-06,-8.289148961234297e-07
26003,3.6569713222845063e-06,0.00015617592798053268,-0.00015251895665824818
26005,2.9587826546140793e-06,5.4141038220693035e-06,-2.455321167455224e-06
26007,1.0298207885426433e-06,6.458315997386586e-05,-6.355333918532321e-05
26009,2.2841974903623443e-06,5.424300899509176e-05,-5.195881150472942e-05
26011,1.3257134867320622e-07,6.952874828945544e-06,-6.820303480272338e-06
26012,5.291897130346702e-05,2.9324887279907298e-05,2.3594084023559725e-05
26013,4.038868305497861e-07,8.779023423881484e-06,-8.375136593331698e-06
26015,2.5592993858560595e-07,2.1302053408526168e-05,-2.1046123469940562e-05
26017,3.352466340039459e-07,3.856639275200874e-05,-3.8231146118004795e-05
26018,9.034837164328388e-06,9.832407527142119e-05,-8.92892381070928e-05
26019,2.721833213940903e-06,6.824458978718375e-05,-6.552275657324284e-05
26020,8.284881958761035e-08,9.484230595917561e-05,-9.4759457139588e-05
26022,0.0005924820339231023,5.73529431907955e-08,0.0005924246809799115
26024,4.01827195924244e-06,2.675953346375091e-05,-2.274126150450847e-05
26027,7.855292448054721e-07,1.9623376280425833e-05,-1.883784703562036e-05
260293,4.6529384995703206e-05,3.035098478657109e-06,4.34942865170461e-05
26030,3.870432274812622e-07,4.0395948686240576e-05,-4.0008905458759315e-05
26031,1.9839739257917706e-06,5.8826252038877286e-05,-5.6842278113085515e-05
26033,3.3069169094483306e-07,1.5891003436516893e-07,1.7178165657966413e-07
26034,6.74212030087926e-06,1.9582220878304013e-05,-1.2840100577424753e-05
26035,2.2815886039193896e-05,0.00010789645839893379,-8.508057235973989e-05
26036,1.1086118384427704e-05,2.4170491533966437e-06,8.66906923103106e-06
26037,0.00010992557834372819,9.931208019267826e-07,0.00010893245754180141
26038,2.3323880635198078e-07,4.590627396369063e-06,-4.3573885900170824e-06
26039,3.5699886829328185e-05,4.097484030496254e-06,3.1602402798831934e-05
26040,3.3068135696549614e-05,6.7463292054426705e-06,2.6321806491106944e-05
260425,0.0008015340854249128,6.320539883881903e-06,0.0007952135455410309
260429,2.4685744949701968e-08,1.1565294729577529e-07,-9.096720234607332e-08
26043,8.203088673085067e-06,3.490534824132769e-05,-2.670225956824262e-05
260434,8.703106617511413e-07,8.621232171198857e-07,8.187444631255607e-09
260436,1.4683433958878728e-08,1.8978689205166136e-06,-1.8831854865577349e-06
26045,9.445553604576647e-06,1.0549121879884867e-06,8.39064141658816e-06
26046,1.62105457689867e-06,6.635741470196883e-05,-6.473636012507016e-05
26047,3.886999981809598e-05,7.98836534781177e-06,3.088163447028421e-05
26048,7.967556643416138e-09,2.19497839407787e-07,-2.1153028276437085e-07
26050,3.6342185187778437e-07,5.815747807654043e-07,-2.1815292888761997e-07
26051,5.229553064594667e-07,3.0198618769861487e-06,-2.496906570526682e-06
26052,3.614509420386214e-06,2.0515082714943624e-05,-1.690057329455741e-05
26053,2.0403039360731456e-06,0.0001480749706746555,-0.00014603466673858236
26054,2.893362397703045e-06,9.445475062141351e-05,-9.156138822371046e-05
26056,9.67292952512852e-05,6.01477148205861e-06,9.07145237692266e-05
26057,5.6945989741828675e-08,0.00011619666103483283,-0.000116139715045091
26058,5.970205063237504e-06,9.475222613419042e-05,-8.878202107095292e-05
26059,2.3271305394679104e-06,5.032184925185143e-06,-2.7050543857172325e-06
26060,5.192001266177748e-06,8.698941701515562e-05,-8.179741574897788e-05
26061,1.3830541799234068e-06,5.4713657459231625e-05,-5.3330603279308215e-05
26063,1.9828153256308326e-07,2.05335383914508e-05,-2.0335256858887717e-05
26065,2.384494917054994e-06,0.0001505652971550749,-0.0001481808022380199
26073,5.969915586937768e-06,0.00012383749368856132,-0.00011786757810162355
26084,0.002737667393216213,1.7464533017681838e-07,0.0027374927478860363
26085,3.7346560880259725e-06,1.1918645711961427e-07,3.6154696309063584e-06
26086,5.5142785003990124e-05,1.7982456605793481e-06,5.3344539343410776e-05
26088,7.726687142459718e-06,0.00010548862384111922,-9.77619366986595e-05
26090,7.618916249004155e-06,3.991605488758851e-05,-3.2297138638584356e-05
26092,1.219353425940294e-06,0.00010652208295364345,-0.00010530272952770316
26093,5.961991454770973e-08,3.544610756337473e-05,-3.538648764882702e-05
26094,3.641768128934304e-06,2.1293322713165477e-05,-1.7651554584231173e-05
26095,7.13150223633804e-08,6.559331685045431e-06,-6.4880166626820505e-06
26097,1.2544765305252337e-06,4.421747192193678e-05,-4.296299539141154e-05
26098,4.488278920320083e-05,1.1701358617778294e-07,4.476577561702305e-05
26099,8.060861620338372e-08,0.00010617095627734868,-0.0001060903476611453
26100,1.389912429502854e-05,7.590902717383939e-05,-6.200990287881084e-05
26103,0.0,0.0,0.0
26108,1.9849682496001322e-07,1.4941354153114078e-05,-1.4742857328154065e-05
26112,2.699085037679507e-09,0.00030909317340377444,-0.0003090904743187368
26118,1.3785743492814208e-06,0.0003424897533295578,-0.0003411111789802764
26119,6.059840913111914e-07,5.487792697590609e-05,-5.42719428845949e-05
26121,5.6466556350312654e-06,0.00011661720255469078,-0.00011097054691965951
26122,5.93468850018237e-06,2.3636001702216325e-05,-1.7701313202033955e-05
26123,1.0188493926052346e-05,4.107208444469751e-06,6.081285481582595e-06
26127,2.5099361144495126e-06,5.0642629976447575e-05,-4.813269386199806e-05
26130,0.0003444491964747289,6.3848579745726085e-06,0.0003380643385001563
26133,9.437468536538908e-05,4.845752536461618e-06,8.952893282892745e-05
26135,1.2265718585798597e-06,0.0004371130297926547,-0.00043588645793407485
26136,0.0013545054409971732,1.6647983225843631e-06,0.0013528406426745888
26137,4.4733955897070364e-07,2.4919540669712614e-05,-2.447220111074191e-05
26145,4.0611485462631877e-07,6.594917262178991e-05,-6.554305776716359e-05
26146,4.59617634880246e-06,4.584478983200811e-05,-4.124861348320565e-05
26147,1.7686146710209853e-06,2.261062373669295e-05,-2.0842009065671965e-05
26149,1.382641989154456e-07,1.8785538155115726e-05,-1.864727395620028e-05
2615,2.053462690725549e-06,1.2835956754764103e-06,7.698670152491386e-07
26150,5.523926669708171e-06,8.321925410334731e-06,-2.79799874062656e-06
26151,5.751532427187516e-07,3.6931874890123594e-05,-3.635672164740484e-05
26153,4.613953723991172e-06,1.7410257316551828e-07,4.4398511508256535e-06
26154,0.00012630080475006287,8.243154678921239e-07,0.00012547648928217076
26155,3.107181497135698e-06,8.866928618977159e-05,-8.556210469263589e-05
26156,2.1516127907434835e-06,0.0003780429494587465,-0.00037589133666800304
26157,1.8719713467027103e-08,3.4189686179927283e-06,-3.4002489045257013e-06
26160,4.924001840163035e-06,1.4672564333532817e-05,-9.748562493369783e-06
26164,2.2729763312105845e-07,2.327745854003031e-05,-2.3050160906909255e-05
26165,0.0,1.824512500474606e-07,-1.824512500474606e-07
26166,7.1869657013641895e-09,1.3976745044476294e-06,-1.3904875387462652e-06
26167,3.451686191520741e-06,8.522828893191433e-07,2.5994033022015976e-06
26168,0.00011904315619779392,1.0966246165330881e-05,0.00010807691003246304
261726,4.98315801701464e-07,7.174160666410466e-05,-7.12432908624032e-05
261729,5.734031217161701e-07,6.230098041995007e-06,-5.656694920278837e-06
26173,6.972311193570103e-07,4.994846663708313e-05,-4.9251235517726124e-05
261734,6.247002565742557e-05,9.745500603969242e-06,5.2724525053456325e-05
2618,3.9452939456464866e-05,3.564987478052016e-05,3.803064675944705e-06
2619,8.147338452390393e-07,1.396229902348176e-05,-1.314756517824272e-05
26190,4.4642428427545615e-07,6.219276521186107e-05,-6.174634092758562e-05
26191,5.729017847101926e-06,3.497408116886669e-05,-2.9245063321764768e-05
2620,4.302871916149934e-06,1.1141090744634803e-06,3.188762841686454e-06
26205,1.7403621649274806e-06,2.5639305560460262e-05,-2.3898943395532782e-05
26206,5.459208054066455e-06,1.109684590789793e-06,4.349523463276662e-06
26207,6.141019961626381e-05,6.3794204363906206e-06,5.503077917987319e-05
2621,0.003807860003537573,3.745068290503103e-06,0.0038041149352470703
26212,2.1234070782849415e-08,6.7558134237745e-08,-4.632406345489558e-08
26219,0.0,0.0,0.0
26224,1.7070424970526677e-06,7.420204266158369e-06,-5.713161769105701e-06
26227,2.079086088276782e-06,0.00017987228146396702,-0.00017779319537569025
26228,3.5670684552605237e-07,7.967346647510651e-07,-4.400278192250127e-07
26229,6.294950287103805e-06,9.247390730052661e-05,-8.617895701342281e-05
2623,1.3231128177423066e-05,1.3161320565947785e-05,6.980761147528155e-08
26230,1.720358359861887e-05,4.486873202022829e-07,1.675489627841659e-05
26232,1.2367575159853531e-06,3.8764129984747714e-05,-3.7527372468762364e-05
26233,8.340620164841709e-08,7.567394193346364e-06,-7.483987991697947e-06
26234,1.5482651139531306e-06,0.00013522719955247272,-0.0001336789344385196
26235,9.429134992813426e-08,6.9530912801498555e-06,-6.858799930221721e-06
26239,9.56756053186539e-07,3.990278011505182e-07,5.577282520360207e-07
2624,9.414505500175755e-06,8.739879618880364e-06,6.746258812953913e-07
26248,1.3554749905086699e-06,2.5511848813714723e-08,1.3299631416949552e-06
26249,5.17487251748957e-06,8.66275481743552e-06,-3.4878822999459507e-06
2625,5.93393805137367e-05,2.2227224337912548e-05,3.711215617582415e-05
26251,5.192717677984287e-08,8.502276695460811e-07,-7.983004927662382e-07
26253,5.32250826766589e-07,1.2246825484286458e-06,-6.924317216620568e-07
26254,1.997336468135773e-06,6.785199641533549e-07,1.3188165039824183e-06
26256,1.0133579643894445e-05,2.4298423653558642e-06,7.70373727853858e-06
26257,4.2230012774323827e-07,1.3956758545668011e-05,-1.3534458417924773e-05
26258,9.588474571389555e-06,0.00012411380580588027,-0.00011452533123449071
26259,8.321357518899229e-07,5.2338705875794725e-05,-5.15065701239048e-05
2626,1.3380019554056652e-05,1.0930220810944562e-05,2.4497987431120904e-06
26260,2.589654160881455e-07,5.91737143211506e-05,-5.8914748905062454e-05
26261,8.575295927957737e-08,4.106564605413336e-06,-4.020811646133759e-06
26262,2.571046938828473e-06,2.2587348513577636e-05,-2.001630157474916e-05
26263,2.893111394834541e-06,4.057242273399009e-05,-3.767931133915555e-05
26266,6.6950919095647345e-06,1.1662086639819565e-06,5.528883245582778e-06
26267,1.1722584434290914e-07,9.125152848467039e-06,-9.00792700412413e-06
26268,8.340620164841709e-08,0.0002189538713172318,-0.0002188704651155834
26269,5.306064028273745e-08,6.920028592106281e-07,-6.389422189278906e-07
2627,3.795955934424596e-06,8.313280118660362e-06,-4.517324184235765e-06
26270,1.5724244148052413e-07,4.797733712971746e-05,-4.782009468823693e-05
26271,4.6609150339289465e-06,1.975933409959241e-05,-1.5098419065663464e-05
26272,4.028806532093402e-07,4.996012615721357e-06,-4.593131962512017e-06
26273,3.422711159026963e-05,6.986571888261776e-07,3.352845440144345e-05
26275,6.715944460947578e-07,4.707932878343383e-05,-4.640773433733907e-05
26276,9.250047419714812e-06,5.654587381053259e-06,3.595460038661553e-06
26277,2.4840412101412182e-06,1.3699525298519906e-05,-1.1215484088378688e-05
26278,4.117706561045567e-08,3.7121841006139987e-06,-3.671007035003543e-06
26279,8.628700601398569e-06,3.992899388398612e-06,4.635801212999957e-06
2628,7.616267030078986e-06,1.6622567485669104e-05,-9.006300455590117e-06
26280,2.0110174480389567e-07,2.931354309357182e-07,-9.203368613182251e-08
26281,2.8432095279483584e-05,8.5966829915341e-06,1.9835412287949483e-05
26284,9.257032702928328e-07,1.1797141987008889e-05,-1.0871438716716055e-05
26285,2.7328311256446378e-05,1.199154814989616e-06,2.612915644145676e-05
26286,5.34598417274081e-07,0.00016203913391282495,-0.00016150453549555087
26287,4.7834829671713e-05,1.7472363103076013e-06,4.60875933614054e-05
26289,9.281370677519458e-07,7.36005759520497e-06,-6.4319205274530235e-06
26290,2.614974061752478e-06,2.5011896342365388e-06,1.1378442751593923e-07
26291,2.9468667354436257e-06,2.4100779354247943e-06,5.367888000188314e-07
26292,2.5720162766496933e-07,3.749793474910495e-05,-3.724073312143998e-05
26297,1.1023559855441944e-07,3.748760981860279e-05,-3.737737422004837e-05
26301,6.179841468765778e-06,1.702799088034991e-06,4.477042380730787e-06
2632,1.1453559857831349e-06,4.643455670758021e-05,-4.528920072179708e-05
2633,0.00035823081176049657,2.9776169990498403e-06,0.00035525319476144675
26330,1.496776095859064e-06,1.2101906886029409e-05,-1.0605130790170345e-05
26338,2.4561830657846484e-07,1.3153691029557044e-07,1.140813962828944e-07
2634,1.891191137786577e-05,5.596523743335116e-07,1.8352259003532258e-05
2635,6.771610443175833e-05,5.8815287607505254e-08,6.765728914415082e-05
26353,0.00019520848308626413,1.1862398184250523e-05,0.0001833460849020136
26354,1.2629192602049638e-06,0.00013039943668302805,-0.00012913651742282308
2636,8.699920130175695e-09,4.963414724148717e-09,3.736505406026979e-09
2637,5.260905845083879e-07,1.1725062412365e-07,4.088399603847379e-07
2638,1.2409084697910052e-05,2.837422115319894e-05,-1.596513645528889e-05
2639,1.5052269629363453e-06,6.772597213366642e-05,-6.622074517073008e-05
2641,8.615229891700465e-06,1.2735959378052672e-05,-4.120729486352207e-06
2642,5.149206325264041e-07,1.0693535723327501e-06,-5.54432939806346e-07
2643,1.713369390274777e-05,8.576557646845854e-05,-6.863188256571077e-05
2644,3.0620030917075177e-07,0.00023878548709157824,-0.0002384792867824075
2645,4.567044226508477e-06,1.4464139068192105e-05,-9.897094841683627e-06
2646,3.4397736444758026e-07,1.8745966663601336e-06,-1.5306193019125533e-06
26468,1.4621370116569093e-06,5.422046420052729e-06,-3.9599094083958196e-06
26469,1.0784919838794846e-06,7.110123075765756e-06,-6.031631091886271e-06
2647,4.5814357564169464e-06,9.899961354293603e-05,-9.441817778651908e-05
26470,8.836281443664019e-08,0.00027731660051089844,-0.0002772282376964618
