drug,pearson,cmap
acetylcysteine,-0.061637743742017775,-0.21849868711491635
acexamic-acid,-0.036134934770467635,-0.23808927929811757
acifran,0.0015672023345003592,-0.30051495069078105
acipimox,-0.041090939929015025,0.0
acivicin,0.007940314325102999,-0.19808156926312828
aclidinium,0.027106092629249647,0.2886730122570883
acrivastine,0.02043685549429271,0.2401095804456005
actarit,-0.0758076190287198,0.0
acyclovir,-0.011747214776187608,0.0
adapalene,-0.057795092068355466,-0.2273260874045989
adarotene,0.0009184763555700508,0.0
adatanserin,-0.033042854422870443,-0.25485348111943684
adenosine,0.05948676632944986,0.0
adoprazine,-0.0016332026747494935,0.0
afatinib,-0.041656354295778096,0.2673325221059665
afloqualone,0.011497901546752462,0.0
agomelatine,-0.039729473141253566,0.0
alagebrium,-0.00016298933068771904,-0.24188126367091545
alaproclate,-0.07167448473881195,0.0
albendazole,0.07693910934208983,0.0
alectinib,-0.009246240514047589,0.0
alisertib,0.020239885223293345,0.0
aliskiren,0.015041305803146348,-0.29005245566855187
alizapride,-0.08234108424320881,-0.2277651305320067
allopurinol,-0.03896802698033315,0.19795365749329047
almitrine,-0.0033061663903615414,0.0
almorexant,-0.044894623243148954,-0.19233293176814875
alpelisib,0.0013441633488646412,0.22455632446025212
alprostadil,9.24643704998294e-05,-0.29110509926262806
altanserin,0.019512443208812846,-0.20365414406222132
altrenogest,-0.029240289946383856,0.0
altretamine,-0.06427879321559159,-0.1898057869868079
alvespimycin,0.0215074091642723,0.0
alvimopan,-0.04165494796649051,0.0
alvocidib,-0.03202736517344391,0.0
amantadine,-0.02485480465445409,0.0
ambrisentan,0.03403042652127084,-0.2176013127729583
ambroxol,-0.03009201044961359,0.2773550754433585
amcinonide,0.003831608577698623,-0.42609762722019184
amfepramone,-0.013809096841949602,-0.2608055416577761
amikacin,0.049221639543708486,0.0
amiloride,0.013973251494551638,-0.23148717494102217
amineptine,-0.032533398764766144,0.0
aminocaproic-acid,-0.010707367087390987,-0.1994480556988818
aminoglutethimide,0.045517250358799034,-0.14785691002289242
aminoguanidine,-0.007740062535465155,0.0
aminosalicylic-acid,0.09001230859110282,0.0
amiodarone,-0.0005034002897705938,0.0
amiprilose,-0.016488499451230623,-0.2759973945901766
amitifadine,-0.046461176615361845,-0.29710256516646605
amitriptyline,0.014814273878288878,-0.3083009959645306
amlexanox,0.0012291577333601274,0.0
amlodipine,0.0210581503914877,-0.2933508661394853
ammonium-glycyrrhizinate,-0.07920438088344056,0.0
amodiaquine,0.007016897040021222,-0.300085508076792
amonafide,-0.009202823049362504,0.0
amoxapine,-0.028219432150776384,-0.24964205440493087
ampalex,-0.0031875935713534115,0.0
amrinone,-0.030053713051209362,0.0
amsacrine,-0.006905613219234933,0.0
amtolmetin-guacil,-0.07995025106255502,0.21136635988127828
amuvatinib,-0.005632283357205606,-0.2725616816794367
anacardic-acid,-0.014553905868949751,0.0
anacetrapib,-0.004715116733815937,0.0
anagrelide,0.0621993629284537,-0.2466106544221136
anamorelin,-0.01943878688248705,-0.27515388127047113
anandamide,-0.062079372050919526,-0.24891014673085596
anastrozole,0.018669397215495324,-0.21422651570338963
andarine,-0.024079301646321265,0.0
andrographolide,-0.0312611488273809,0.0
anecortave-acetate,-0.0070114494336462226,-0.22115349466856066
anidulafungin,-0.03419889835299005,0.0
aniracetam,-0.019226630213982833,0.0
anisodamine,-0.03523694159317965,0.17878990479239817
apabetalone,-0.021926021723247893,-0.2845862231926648
apafant,0.07499490153924505,-0.2492734144225885
aphidicolin,-0.006283920841910598,0.2310220661421048
apixaban,-0.005956940932137392,-0.24728851726392453
apocynin,0.02408169912457375,0.0
apremilast,-0.02575713969097891,0.0
aprepitant,-0.06757481486192864,0.0
arbutin,0.030266410985829224,-0.17603654174072528
argatroban,0.004907011036354645,-0.16169951151592737
arglabin,-0.005069986563133284,-0.2860903388250282
aripiprazole,0.022018563205414253,0.0
armodafinil,-0.06490614041472051,0.0
arofylline,0.021639668164850297,0.0
artesunate,0.0037410223403092093,-0.30337696555814353
asenapine,0.04754020017311595,-0.2780675053418222
aspirin,-0.016220811472415345,0.0
asymmetrical-dimethylarginine,-0.021017880538657684,0.0
ataluren,-0.016389151745781292,0.0
atenolol-(+/-),0.042512063246308046,-0.15842931650403308
atipamezole,-0.015646252694870938,0.0
atomoxetine,-0.0163135938764878,-0.1897205194726238
atorvastatin,0.022126941345892607,-0.23448269524252177
atovaquone,-0.027000314007491224,-0.26150703044870005
atracurium,-0.02528041920392936,0.0
atrasentan,0.0042190728514539776,0.0
aurora-a-inhibitor-i,-0.02901562928712952,0.28625402257060156
avagacestat,-0.013651648064781391,0.24883191386803316
avanafil,-0.03352033532238546,-0.21538793063698558
avasimibe,0.015429990016684342,0.22408091294986368
azacitidine,0.03384595610268855,-0.29929403393079346
azathioprine,-0.027701210181725326,0.0
azelaic-acid,-0.07254952869371832,-0.2575582611101386
azelastine,-0.03303405099209381,0.0
azithromycin,0.03524099825855715,0.0
bafilomycin a1,0.021621943408511812,0.0
baicalin,-0.05367377356148505,0.0
balaglitazone,0.026588969665181168,0.0
balapiravir,-0.014674261736450738,0.0
balicatib,0.03724412765912827,0.2928401992291515
balsalazide,-0.039838135903792586,-0.34571992475049734
bambuterol,0.035352175989716565,-0.1990730985737811
barasertib,0.023679546242300325,-0.269585556052682
barasertib-HQPA,-0.006306023924071321,-0.24966467891637859
bardoxolone-methyl,0.0392287427876767,-0.31612809078549686
baricitinib,-0.021683270041901497,-0.19422123408499248
basimglurant,-0.04290926021131632,0.0
batimastat,0.003950566079025228,0.24481392421355394
bavisant,-0.02369981598968569,0.0
bazedoxifene,0.025004795740259746,-0.22784058939368865
beclomethasone-dipropionate,0.007004400001258186,0.0
belinostat,-0.014264284958335042,0.16405187885486094
bemegride,-0.04908051958052427,0.0
benazepril,0.0015808025137879907,-0.22529987002799323
bendamustine,0.015918058074295794,0.2362535173099255
bendroflumethiazide,-0.01914265736722729,0.0
benfluorex,-0.008456783282445143,-0.24840819447374568
benzamil,-0.03314106702229394,0.0
benzbromarone,0.039435917937464746,0.0
benzotript,-0.05585520977358918,0.20617542898480268
benzthiazide,-0.015070851451684533,-0.16785174889636673
benzydamine,-0.028147434438889098,0.26383753683437083
benzylpenicillin,-0.030797227657113665,0.0
bepotastine,-0.032266349017637454,0.15554801460321632
berberine,0.004118229243318065,0.0
betahistine,0.02748553444429795,0.0
betrixaban,-0.03444077098715491,0.18713896796529383
betulinic-acid,0.024500893430701276,0.0
bevirimat-dimeglumine,0.014776254805547472,0.0
bexarotene,-0.022876157393364124,0.3038279412428566
bezafibrate,-0.03005711359710262,0.0
