drug,pearson,cmap
THZ-2-98-01,-0.0843283336950531,0.16441071184445472
TIC10,-0.04838808437093018,0.0
TPCA-1,-0.008510381888232783,0.11355269952356992
TTNPB,-0.04105037116619996,0.140090235326836
TWS-119,-0.00951812314394896,0.0
UK-383367,0.007361549844842635,-0.0759120205267273
UNC-0321,-0.05675092317324254,0.0
UNC-0638,0.04489561294656892,-0.11321585132503184
UNC-1215,-0.09526882424353249,0.1635141045276891
UNC-669,-0.07402721287628033,0.12905778741771595
VE-821,0.045719170155132556,-0.14286941531836508
VE-822,0.01624901174547149,0.0
VGX-1027,-0.023640255364201154,0.0
VP-20629,0.07481574264554143,-0.12518883895615276
VT-464,-0.03407221042074775,0.06789467247872356
VTP-27999,-0.030534726657662502,0.0
VX-222,-0.04214976997773803,0.1134449862540193
VX-661,-0.03204284558110868,-0.0721405732701362
VX-745,-0.04465618422656155,0.10463358348831019
VX-765,-0.004064184296716217,0.0
WAY-362450,-0.031804793631853304,0.0
WH-4-025,0.11420120809249984,-0.13210447855249804
WYE-125132,-0.026959669444100814,0.09269488026592625
WZ-3105,-0.022156825328456933,0.0
WZ-4-145,0.08913114617134812,-0.12761658403995932
WZ-4002,0.013055856255189579,0.0
WZ-7043,-0.03090859115203462,0.0
XBD-173,-0.01223075282478681,0.058729471363143076
XL-147,-0.05053335465794259,0.0
XL-888,0.04810804882128546,-0.13445233209617935
XMD-1150,0.03327636897129331,-0.0918012750183809
XMD-1499,-0.03851206607112675,0.0
XMD-16144,0.016362433199475643,0.0
XMD-885,0.05927807129069232,-0.14239186496253906
XMD-892,0.05248930817247263,0.0
XMD11-85H,0.06099201736585746,-0.11592529649297884
Y-26763,-0.011410277459107339,0.0
Y-27152,-0.03462384179232461,0.10131931169510146
Y-27632,-0.05923675907915103,0.0
Y-39983,-0.03529940130080774,0.09799081187325659
YM-155,-0.013077035494604889,0.0
YM-201636,0.0878661381064763,-0.0993134437851525
YM-976,-0.029265789443166726,0.0
Z160,-0.07678425906668744,0.13376190983178693
ZD-7114,-0.06036963988904168,0.11172096053156035
ZD-7288,-0.05277247433654972,0.14259118027886247
ZK-200775,-0.06703869302195617,0.12688932299036115
ZK-811752,-0.029734174286775945,0.0
ZK-93423,-0.03732694475694611,0.09960913580019672
ZK-93426,-0.03303551365534074,0.0
ZM-447439,-0.08354909129256201,0.12138499030966018
ZSTK-474,-0.01765853588348957,0.09781040352860351
abacavir,-0.029145284225760584,0.0
abiraterone-acetate,-0.06738233514236325,0.13117369400744616
acarbose,-0.04281084838377405,0.1125349842328255
acebutolol,-0.05577778321759403,0.1401881260682074
acecainide,-0.01488040651970984,0.0
acenocoumarol,-0.027684455543437448,0.10033178788460927
acetazolamide,-0.014436397285372186,0.05880648279296444
acetylcysteine,-0.024310537408058438,0.0
acexamic-acid,0.019419587496879165,0.0
acifran,-0.07240100453471232,0.1278191056326204
acipimox,-0.0025889187696749496,0.0
acivicin,-0.025505838532620947,0.07967319479659167
aclidinium,-0.024773402824783186,0.0
acrivastine,-0.04229025478737067,0.10469712164900503
actarit,-0.007427286409190031,-0.08728705366707992
acyclovir,-0.07141281189736491,0.11895948230929934
adapalene,-0.07633348410474901,0.13914523878103452
adarotene,-0.04053422693118001,0.0
adatanserin,-0.01477115988277499,0.0
