drug,ipf_pearson,ipf_cmap,ra_pearson,ra_cmap
iguratimod,-0.017312350871224787,0.0,-0.07763304442952097,-0.14345622390854618
ilomastat,-0.0405377118206705,0.08548701685969191,-0.044659099697708954,0.25560605187166835
imatinib,-0.061871432210848135,0.1009000124170071,-0.000994979420511093,-0.24183134710596982
imexon,-0.047685781419006215,0.11094173381698039,-0.004401065750228401,-0.1743827283776315
imiloxan,-0.06924607358388858,0.18605354367967789,-0.07818830143070366,0.0
imipramine,-0.0735417375000803,0.09770396496925585,0.013663907051522232,0.0
imiquimod,-0.05038649857787211,0.12125386103795519,0.03720130617668099,-0.16402552848039867
indacaterol,-0.010870175481640902,0.0,0.015651057887904447,-0.26983943916673314
indapamide,-0.0436831475152653,0.11561619865076696,-0.01650535800038437,-0.24340953781750393
indibulin,0.004226980713629062,0.0,0.06935358819325083,0.0
indinavir,-0.033379175273685814,0.10853266491840015,0.011640363552986593,-0.18397112033765448
indiplon,-0.035543607671613325,0.12780741733230705,0.04580203161663343,-0.17582569799143738
indirubin,0.007314835685872717,-0.08410400376627086,-0.017403719005480347,0.0
indobufen,-0.027227627477645545,0.06511855686799531,0.022367476549726196,0.0
indole-3-carbinol,0.006481729575856599,-0.08666871835418763,0.03243943236471457,-0.2826226257707548
indometacin,-0.03766956731964901,0.0,-0.018393160450087306,-0.22115259046401553
indoprofen,-0.051365129388497216,0.09686366230707963,-0.08177849079519613,0.0
indoramin,-0.006174552541028081,0.0,0.03880961868305794,-0.21187071974676425
indoximod,-0.015235965417538702,0.10097571343418704,0.006936881937881379,-0.21616909806904483
ingenol-mebutate,-0.07438650291684291,0.13673035913400944,0.0005172786124735136,-0.2900770700879688
iniparib,-0.05420574494316979,0.11271069969797974,0.06538782824906726,-0.18537192242398653
inosine,0.026784070889929963,0.0,-0.02515438194013064,0.0
inositol,-0.005296451841045684,0.0,0.08029703608453992,0.0
ipratropium,-0.03130873238248394,0.07122164628109894,0.02255858757902906,-0.23768417263920194
ipriflavone,-0.04634491680167593,0.10134450995287855,0.0005899992062462572,-0.22315408123463482
irbesartan,-0.03695859951877541,0.07829831543313634,0.042945278693769705,0.0
irinotecan,-0.049859500347758594,0.13801063375088474,0.02199589005290398,0.22213751310252608
irsogladine,-0.043379291631661696,0.0,-0.053003445766394645,0.0
isbufylline,0.024798741454132064,-0.10302425770455337,-0.05982879222863611,0.15689547329551226
ischemin,-0.05682820829319056,0.13818731782379726,-0.04604009643897879,0.0
isoconazole,-0.047612200172194336,0.14905928302463364,-0.04533526943822256,0.2522607097419531
isofloxythepin,0.01864304091867017,-0.1008427354637855,-0.04281918946156787,0.0
isoniazid,-0.024352467566349303,0.0,-0.04481092866926399,0.0
isosorbide-mononitrate,-0.11848321753518451,0.18014941773089554,-0.026604465991992704,0.2556347914701697
isradipine,-0.02592493800521278,0.0,-0.06490659622868115,0.2140865729288985
istaroxime,-0.056043603577990236,0.11016924940882837,0.008092370260883665,-0.3070955044160039
itopride,-0.036948846441638546,0.1084614721157028,-0.01579924869942674,-0.21616107523660796
itraconazole,-0.021435546021039847,0.0,-0.05856159096156342,0.0
ivabradine,-0.014175108611789571,0.09576919112067458,0.070176294045474,0.0
ivacaftor,-0.032847754941705394,0.08713879604349811,0.05227256703482162,-0.2215571304380871
ivermectin,4.44946129269619e-05,0.0,0.007298052665420989,-0.25896965992696375
ixabepilone,0.01656650290741094,0.0,0.01638224194983781,0.0
ixazomib,0.019034285575023374,-0.09832442531578961,-0.0028590492737434574,-0.22165314098534855
ixazomib-citrate,0.003444665699190394,0.0,0.004497866577569051,-0.1556554606938178
josamycin,-0.06881777690666052,0.0,-0.014288086092778882,0.19259661840031272
kakonein,0.037049647045654895,-0.10441273046528239,-0.09780890383350595,0.23418083951345453
ketanserin,-0.003850429708735511,0.0,-0.01765682552652405,0.0
ketoconazole,0.00986018831026163,0.0,0.0015634945239160006,-0.22431940119777918
ketoprofen,-0.05042886172586571,0.10611438753863067,0.024985197761927532,0.0
ketorolac,-0.03597455854058389,0.10037510609697446,-0.010907259805054213,0.0
ketotifen,-0.0338933932533871,0.1004168871919737,0.003482569773564572,-0.2669546592880458
labetalol,-0.02832081007357807,0.0,-0.047015325324945983,0.0
lacidipine,0.03900016193279462,-0.11388127530550897,0.03402884007205808,-0.19606813700298775
lacitol,-0.038551412691476834,0.10233083325404696,-0.009718584059823582,0.0
lacosamide,-0.02953911401678755,0.07950825302197155,-0.04642984298660439,0.0
lafutidine,-0.006284356311384752,0.0,0.010384844227933503,-0.1690947265459455
lamivudine,-0.03876408247148794,0.11387928376967421,-0.037842313268051965,0.21423432368161116
lamotrigine,-0.03241129153304036,0.15486889768155335,-0.013645316251277738,-0.225648118814746
lapatinib,0.02967432227703573,0.0,-0.052612792006382914,0.0
laropiprant,-0.0001621973344249306,0.0,-0.020368299903662648,0.24546198928936308
lasalocid,-0.0027259939540871182,0.08138324486763923,0.05934309668858345,0.0
latanoprost,-0.06516634973602531,0.16959681699603985,-0.0705323681871689,0.0
ledipasvir,0.01580399305280674,-0.08383875169930244,0.0025349481320446686,-0.23313070480299147
leflunomide,-0.08119573010556576,0.11093408385138073,0.008538417285104695,0.0
lenalidomide,-0.020736211444269913,0.0,-0.04115277406876802,0.26975061464378275
lenvatinib,-0.02674343750823365,0.08787193237064847,0.06137480876180365,0.0
lerisetron,-0.038750905064797614,0.13290097607390852,-0.04711596442957209,-0.17175658046394957
lersivirine,-6.179308929186086e-05,0.0,-0.03450998219742851,0.0
lesinurad,-0.007804989719248845,0.0,-0.0029481626195128397,0.0
lestaurtinib,0.0004485755952538532,0.0,0.025854728053343726,0.0
letermovir,-0.060518445003212386,0.06997655168939416,0.0009842459804868182,-0.27157560061331787
letrozole,-0.044761156490423885,0.13400325789866344,-0.04423076209986598,-0.17534859630480926
levalbuterol,-0.04986672962670486,0.0,-0.021302216919428803,-0.193873231652398
levamisole,-0.04975823357701901,0.11100156390581498,0.010842649085693528,0.0
levcromakalim,-0.05695863616725056,0.17407173842472767,-0.024817606272611075,-0.20895262638926765
levetiracetam,-0.020965073743920627,0.0,0.021135246927963848,0.14264498169690315
levobunolol,-0.035715629057345266,0.10119190301909659,0.05864057395382936,0.0
levocabastine,-0.004009096844759296,0.0,-0.01537380051156936,-0.2400885598625676
levocetirizine,-0.052103818390277334,0.17205597391463057,-0.03062464067011187,0.0
levofloxacin,0.025556370813259226,0.0,-0.01200853733606134,0.0
levomequitazine,-0.0404565042512498,0.0,-0.006924452113672758,0.3324321646229599
levonorgestrel,-0.04443278857375984,0.13068687390098685,-0.014413031263505786,0.19960640330515333
levosimendan,-0.04134619618673287,0.0,-0.05768534489352009,-0.18560575904848006
levothyroxine,-0.06009041668705264,0.10978767029798708,0.026543095853486184,-0.22626839884229633
licarbazepine,0.050987422626592685,0.0,0.0028759861724403624,-0.287519178002281
licochalcone-a,-0.04766852477758687,0.08139027054449606,0.015844412638718677,-0.18576333773239884
lidamidine,-0.04535502676370955,0.10934122070021549,0.010729192918932179,-0.16792287999472238
lidocaine,-0.01699050544546608,0.0,-0.007571690348945223,0.0
lidoflazine,-0.003261409252359382,0.0,0.12261028465603223,-0.1711418683114744
linagliptin,-0.059186636808094155,0.12431935964664723,-0.0180744004117358,0.0
linezolid,-0.03148792778598324,0.08112859625136846,-0.0351347480145459,-0.15194304348711518
linifanib,-0.12276998894168738,0.1524626788821325,-0.026785672370855936,-0.29100900432504057
linopirdine,-0.09130969007819388,0.15890152392885168,-0.034602850571603075,-0.18992728645138784
linsidomine,0.028579587899952557,-0.09623198370830478,0.03338804080372301,0.2754041632193053
linsitinib,-0.04466198559017163,0.10987048467809701,-0.010589513286704141,0.0
liranaftate,-0.05177765955100266,0.12054860915809751,-0.027975617584806645,0.0
lirimilast,-0.05744992892000973,0.11483666106196598,-0.019453851354675446,-0.16759992248472966
lisinopril,0.008558368332969172,0.0,-0.009261005977582427,0.22225064123052823
lisofylline,-0.028018575801771056,0.0,-0.006514232220949683,-0.23916751297474495
lobenzarit,-0.027159961111837445,0.0,-0.005383552001976445,0.0
lodoxamide,-0.03307356588782953,0.10336084346009564,-0.026194608453874654,-0.1932417894819084
lofexidine,-0.0025154375065076745,0.0797964558348108,-0.08779352635531511,0.0
lomeguatrib,-0.03783315146795359,0.10438789274884891,0.017573919276105403,-0.18782465531522782
lomerizine,-0.005489795709346693,0.0,-0.02988607186918536,-0.28840029342412893
lomitapide,0.013692439111289197,0.0,-0.01851961471479733,-0.2886735977545405
lonafarnib,0.002844101453601867,0.0,-0.01862795194462036,0.24424266703717623
lonidamine,0.03260275063212868,-0.08326193413908786,-0.01466612658440949,-0.1926373022800881
loperamide,-0.03272777986668245,0.0,-0.013842166573160735,0.0
lopinavir,-0.020381649183719534,0.0,0.025410134641810748,0.0
loratadine,-0.031874382576742855,0.0,-0.02000805902958904,0.0
lorazepam,-0.05603444814123795,0.12071640977591133,0.006527858625042666,-0.2701548887042334
lorcaserin,-0.05542352766708485,0.10117846820773518,-0.025931997834627296,0.0
lorglumide,0.04541126178993356,-0.08913345236275666,-0.03763526195387802,-0.24840208599701558
losartan,-0.007222112741624118,0.0,0.03646293803472044,0.0
losmapimod,-0.07177066511349131,0.11721749727679429,-0.06305090993433639,0.30620989712749247
loxoprofen,-0.0639266361516197,0.1440117507476421,-0.06675015843874502,0.0
lucitanib,-0.042515724657785456,0.0,0.03067355070249269,0.20714087037732706
luliconazole,0.0012342606058224834,0.0,-0.019863754299802052,0.0
lumacaftor,-0.034330206743434455,0.1127204045701787,-0.02458641758968803,0.22261291689332766
lupanine,-0.042289480112103865,0.12287729941371649,-0.0361617034329812,0.0
lurasidone,-0.0012894628938449628,-0.0922702867918011,-0.004876560567306334,0.0
luteolin,-0.027451389493855508,0.13269130520006617,0.026472286957323385,-0.23610071105341893
mCPP,-0.050362070624822716,0.0,-0.07880654871096723,0.0
macitentan,0.02953609368669612,-0.10365541954472499,0.011567764104716096,0.0
malotilate,-0.003726131574277927,-0.12070543981389376,-0.007871517829178986,0.0
mannitol-D,-0.003194624481796549,0.0,-0.0875670493650667,0.0
manumycin-a,-0.08332350404495617,0.1398055718370928,-0.04434388979735995,-0.27432251775361016
maprotiline,-0.025200759880792165,0.10412521739139009,-0.0641979928325645,0.16771286511256472
maraviroc,-0.05067888115361736,0.09909808526777907,0.03231208274866204,-0.26175387022568897
maribavir,-0.02930898428539052,0.1132843847672403,-0.04934620800832739,-0.25731763608914815
marimastat,-0.05265400732564443,0.09856699858836485,-0.011499958474383705,0.0
masitinib,-0.08783335896404013,0.13590352534685474,-0.003229341238803673,0.0
masoprocol,-0.04152333759846898,0.09844054380267367,-0.05006353980927759,0.2345240858182894
maxacalcitol,-0.0659992177362461,0.1232117992102398,0.033297253836469115,-0.1843817772274286
mazindol,-0.0467690225006843,0.142037993898786,-0.01958611813545464,0.0
mebendazole,-0.05801020433608238,0.10194118947043548,0.06733539427074742,0.0
mecamylamine,-0.11088568203535246,0.17188431515822095,-0.008246646011713595,0.13754188188427924
meclizine,-0.056853077255954364,0.11565910023655729,0.021719045169233564,0.0
meclofenamic-acid,0.003850773865685135,0.0,0.013407560065470522,0.0
medetomidine,-0.04039804604442882,0.0,-0.01422728201789411,0.0
medroxyprogesterone-acetate,-0.034465078250880424,0.0,0.03839907119296754,-0.28257331376746414
medrysone,-0.060029488882745334,0.10618076285623748,0.03102710650581826,0.17296450987335107
mefloquine,-0.011947212245300359,0.0,-0.04464913645186528,0.0
meglitinide,-0.0022216487751126864,-0.09732866111715643,0.0024007869043596495,0.0
meisoindigo,0.016555265303320965,0.0,-0.003978982959830282,0.2362964883560496
melatonin,-0.041799687257560184,0.10317043954917579,0.011249816122306848,-0.2190178043742243
meloxicam,-0.01824699501009766,0.06706778583487046,-0.04519014163888334,0.0
melperone,-0.044020371093896296,0.12260181788249866,0.011132978967757083,0.0
menadione,-0.04008792985131575,0.09108595598574942,-0.027151406971932485,-0.23657775750706744
mepacrine,0.018466087572594728,0.0,-0.05348362078114273,0.24123868715458735
mepazine,-0.07024184147416168,0.13107975441893466,0.06422654398694241,0.0
mephentermine,-0.030365852007536043,0.0,-0.016831950215504835,0.25681711670025853
mepivacaine,-0.021196290169512206,0.0806409375111048,0.01300389392368762,0.0
meptazinol,0.00075145907367133,0.0,-0.01771821669655474,0.0
mepyramine,-0.0390307149216587,0.07032619970419415,0.027640835454874935,-0.2612317321244954
merbarone,-0.04169109448091973,0.09934936090287148,-0.013445768171600285,0.0
mercaptopurine,-0.0008921063778032188,0.08274610288778235,-0.01099180569107965,-0.3181944230255521
mericitabine,-0.02520997065254459,0.0,0.008344808510299232,-0.2063686182356097
merimepodib,-0.06907479914474338,0.11606267280714638,-0.004980502443094215,0.0
mestinon,-0.07035317906725204,0.11640083558786171,0.0034556323506965683,-0.25853819728923155
mestranol,-0.04220514597965745,0.10939135367694316,-0.024986958398651823,0.14093821184545113
mesulergine,-0.03616093376518328,0.07213831825664153,-0.08569215566795402,0.3844761339123775
metamizole,-0.05048234141326699,0.11100148898468579,-0.049036450479351436,-0.2709293792137659
metatinib,0.016426399943713487,0.0,-0.0023204672454817782,0.24896804796912775
metenkephalin,-0.06332753885301708,0.105051092408259,-0.055757408143334124,0.0
metergoline,0.004092689232311884,0.0,0.04195476683751312,-0.13601219397575046
metformin,0.011412916538889591,0.0,-0.02456531882123412,0.24476281007751996
methazolamide,-0.0197537089174633,0.08289389072398841,0.018020254660566722,-0.18450443245003761
methimazole,-0.07531375268652638,0.10662348240402048,0.009883784419710684,0.0
methiopril,-0.020521281309307183,0.0,-0.03815306551413804,0.0
methocarbamol,-0.012120976462454015,0.10526826409745756,-0.014026211932769012,0.18688048070437857
methoxsalen,0.005271868117810524,0.0,-0.013487090197716375,-0.21558184188041565
methyldopa,-0.04491774498429786,0.10060537944898632,-0.060316898069909704,0.33809440583509176
methylnaltrexone,-0.035064269607306395,0.11083089243902955,-0.00892873933287877,0.0
methylprednisolone,-0.06471910262935071,0.0,0.019893587282798452,0.0
methylstat,0.014747023795618808,0.0,-0.003772310783682451,0.15328767073347532
metixene,-0.0021005223272220056,0.0,0.03473518508814662,-0.19647673023435203
metoclopramide,-0.02847958701766487,0.0,0.03784363718283104,0.0
metolazone,-0.045382597159467464,0.08994240768301473,-0.050629768398790576,0.0
metoprolol,-0.0202428753034275,0.0,-0.007468280419171235,0.0
metronidazole,0.03977777239079866,-0.11645305553008448,0.03498869460192223,0.0
mianserin,-0.05767648175959646,0.0842224682259928,0.011480453502851786,0.0
mibampator,-0.054719329323001775,0.1163386618533901,-0.043004794013365655,0.0
mibefradil,-0.0034742546111295263,0.0,-0.05250928993756586,-0.26780236832059234
miconazole,-0.03988541903598614,0.08914325045643276,-0.026532503805085764,0.23648421537603162
midodrine,-0.05128398447947333,0.0,-0.01460288498454861,0.0
midostaurin,0.02442468628282854,0.0,-0.005730637580669806,0.2376716457812516
mifobate,-0.05589606947896839,0.11482286974931735,-0.02752134254662228,-0.2081327210112801
miglitol,-0.016724199478941337,0.13073753021809947,-0.038082984082920525,-0.18797946833418
miglustat,-0.06663926657154247,0.13542775328351475,-0.06421259310721669,0.0
milacemide,-0.005551463459574133,0.0,-0.027973893970590993,-0.20958688079311083
milnacipran,-0.06144798600417868,0.0,-0.05001458075368142,0.0
milrinone,-0.0021021291427579386,0.0,-0.0877294482275731,0.30892204270684953
miltefosine,-0.06183345091796124,0.1279079102780751,0.02707912943620864,-0.22213864559359037
minaprine,-0.023877864253150676,0.0,0.011424764555764366,-0.2094732293575379
minoxidil,-0.06112119077073898,0.1349908153543238,-0.02328276450228987,-0.2506205590951499
mirodenafil,-0.008479613033053736,0.0,0.0023450954499404804,0.0
mirtazapine,-0.0246072672824066,0.0,-0.031676654512529545,0.20323500424596813
mitiglinide,0.005446607968061332,0.0,-0.008482624391942965,0.0
mitomycin-c,-0.053629993953882155,0.10941751178983483,-0.0046115268236112785,0.0
mitoxantrone,-0.022985396569547276,0.0,-0.013040683010126161,-0.17537402150701548
mizolastine,0.045338735062804746,-0.11901445766303434,0.020714243426065374,-0.24224091727327657
mocetinostat,0.006040528210650703,0.0,-0.002336144126827291,0.0
moclobemide,-0.034482917687039295,0.11832790037402605,-0.03987599303614268,0.0
molindone,0.018550640618956615,0.0,-0.004607208555707754,0.20253975454107476
molsidomine,-0.018267798247779892,0.0,0.03674275236340807,0.23999873496526727
moracizine,-0.0610638438393206,0.12371543690649214,0.050095284860703956,-0.22119863204709975
motesanib,-0.05949197125883811,0.0,0.016201974231092434,0.0
moxidectin,-0.039925317258430945,0.07619547939221906,-0.03972008613198501,-0.21019141090779592
moxifloxacin,-0.0359571281992854,0.09511275154386095,-0.0227175355625075,-0.2254470317380866
moxisylyte,-0.05555639176652514,0.14370508529187748,-0.01015432810951617,0.0
moxonidine,-0.036843740574666,0.0,-0.026831285810387632,0.0
mozavaptan,0.011370630588119072,-0.10263188368113703,-0.026153559524165926,0.0
mubritinib,-0.00873165918091659,0.0,0.03740020777399355,0.0
mycophenolate-mofetil,-0.0032152794864008885,0.0,0.011366437182531655,0.0
mycophenolic-acid,0.008652641782666726,0.0,0.023792213524593757,-0.2887002960889372
nafamostat,-0.008805954156500996,-0.11118199315264894,-0.015623499067804704,-0.16277031944198517
naftidrofuryl,0.02178635016375506,0.0,-0.0003815202318595875,0.0
naftifine,-0.05330785532362438,0.1291959934888417,-0.03137604894204821,0.30580522687199063
naftopidil,0.014176799136206612,0.0,0.018740209281553472,-0.3161311470696504
nalbuphine,0.022408365536028665,-0.10464437281222566,-0.054275733688656326,0.0
nandrolone,-0.04864429109195757,0.12663042379818598,0.004234867844832224,0.0
naphazoline,-0.06669449847334807,0.0949453802883401,-0.030118052835405685,0.2388895924714982
naproxen,-0.040865514872214605,0.11870632914154688,0.06496536212468301,-0.23735084910855875
naringenin,-0.02848388943420613,0.08654455317948516,-0.034429601616623895,0.2809172766153468
narlaprevir,-0.012950889865886236,0.0,-0.030815832837296855,0.0
nateglinide,-0.05833872299743691,0.10418247632646095,0.005642880500449558,0.0
navitoclax,-0.007720116892157254,0.0,0.030095255238221295,0.0
nebivolol,-0.025628760395899515,0.0,-0.03139302668321963,0.0
nefazodone,-0.009571982692237448,0.0,0.001276222651964481,0.0
nefiracetam,-0.017418334409405836,0.09772724691939258,-0.05109929952099813,0.16223549576614912
nefopam,-0.06393578534281984,0.09936219246089092,-0.026302382413950026,-0.22552008015793093
nelarabine,-0.031172930168894945,0.12153956756872802,-0.05063407559516051,0.2695685737031098
nemonapride,-0.017402885964286584,0.10199445694481263,0.08176747485099835,0.2841696288110003
neostigmine,0.012501094673476477,0.0,-0.006484636267902132,0.0
nepafenac,-0.018546918862943487,0.0,0.010825480356010948,-0.20197980090413725
neratinib,0.06334200994476984,-0.10253388246054083,0.01119985738588228,0.18837446137955338
nesbuvir,0.022344364262059647,0.0,0.010633424827920823,0.2548600654103091
netupitant,-0.010375410843471735,0.0,0.016698284964375306,0.0
nevirapine,-0.03691610317176484,0.09697390009112763,0.03983362386974016,-0.23482537982475665
niacin,-0.051127866294631154,0.0958515750620054,-0.03143092520835651,-0.26478577884256227
nicaraven,0.008153671957644116,0.0871372938594574,-0.023291538887198024,0.3091760997420693
nicardipine,-0.042851035016515666,0.07990755054539786,0.024855822857044955,0.0
nicergoline,-0.05567602131540214,0.16124373728426836,-0.038661890560483816,-0.27366678542497946
niclosamide,-0.017101303049936907,0.0,0.03389235463165418,0.0
nicotinamide,-0.025618728570057363,0.11229380224602017,-0.007137504134266189,0.0
nicotine,-0.006930420993053662,0.08974216120055667,-0.03801845888220365,0.0
niguldipine,-0.055239324542129736,0.10821646767815776,0.00148966437648526,0.0
nikethamide,-0.053622135106115465,0.09562034923032153,0.002843745237628904,0.0
nilotinib,-0.07589794084900192,0.13381676869788975,-0.005331156349235309,-0.26520329344613647
nimesulide,-0.021190106888322877,0.11846851319572896,0.030341312604771572,0.0
nimodipine,-0.06851098535447858,0.10684944638224869,-0.005609964089697161,-0.2576760652263016
nintedanib,0.09405313495170758,-0.1343896725030077,-0.06560344808224221,0.34816374795530125
nisoxetine,-0.044809986880066356,0.08225297756529858,0.0285750971638143,-0.21682622702314563
nitrendipine,-0.08261551201557693,0.1513562847567147,-0.013035422555462148,0.0
nizofenone,-0.025017597243615727,0.08629545710387622,-0.0636026684651525,0.3091279415359699
norethindrone,-0.06538453314070673,0.13867839629715564,-0.009969563656253835,-0.28105870332438654
norethisterone,-0.10198610542110711,0.13500550250399246,-0.020611522906656368,0.0
norfloxacin,-0.021824231138955815,0.08507063176924999,0.04313116627187483,0.0
norgestrel,-0.05962913936674507,0.10398137603591731,-0.06151365928905245,0.0
nortriptyline,0.0035106330768761573,0.0,0.015275207734459442,-0.18738857741304366
noscapine,-0.0739143180567565,0.19449370004618033,-0.004897220043182492,-0.19490391100970808
novobiocin,-0.038460737189638154,0.08430247609525443,-0.01574226311529019,0.0
nutlin-3,-0.03494920238181062,0.08129437854208288,0.009422798095475169,-0.2926870335391164
odanacatib,-0.10473976505538579,0.15487814397941144,0.009840451398877336,-0.1604791751088102
ofloxacin,-0.011314589441719775,0.0,-0.029490694486805254,0.26594896055172645
oglemilast,-0.027647126473409,0.0,0.005296141014693463,-0.2000225515247937
okadaic acid,-0.004153482612997877,0.0,0.036568076571854735,0.0
olanzapine,0.0009931857037564803,-0.056158752825215055,0.03770831878502334,0.0
olaparib,-0.1209394847981984,0.12193571337037515,0.030439216578778794,-0.23694386246512517
olmesartan-medoxomil,-0.04442221384346575,0.1296093814742207,0.00527789522007344,-0.23069569317330818
olprinone,-0.023064520373150075,0.0,0.0070579005259272165,0.0
omecamtiv-mecarbil,-0.06155823747956942,0.11888130495048695,-6.991876551570011e-05,0.0
omeprazole,-0.05267685172427154,0.11867194414061494,-0.013480584838902871,0.0
ondansetron,-0.07003332354276168,0.16115393588100502,-0.004147107933368942,-0.2072716031872007
oprozomib,0.018615973369706145,-0.07984256247297096,0.007672672422134005,-0.2525205387189138
orantinib,-0.03809484339801213,0.08176326372484324,-0.02629148030614578,0.32184068079372496
orlistat,0.12054040830460586,-0.10481434661333536,-0.02699686922575239,0.1218414711995701
ornidazole,0.003398198858994477,0.0,0.015461500469115864,0.0
orphenadrine,-0.03892824212376218,0.11317887756769024,0.019906690798721566,-0.18489700938023873
orteronel,-0.017547071730227678,0.0,0.012053775935657004,0.0
oseltamivir-carboxylate,-0.08275193149340991,0.13876868022072977,-0.012915507641447188,-0.27121227618803545
osimertinib,0.06240105340659052,-0.1270804627767287,-0.030579866111669626,0.31037833908274415
ostarine,0.005389195734447138,0.0,-0.03993656549962001,0.3124717634118117
otamixaban,-0.07517808194551194,0.1539371118752466,-0.08882034217910381,0.0
otilonium,-0.05477113790378221,0.11877894801515791,-0.0008725180850101008,-0.2366893224002822
oxandrolone,-0.02974697545018943,0.09349138132388168,0.011116338601503075,0.0
oxaprozin,-0.06492883248005447,0.13083478045524413,0.007268968418093292,0.19182719621001315
oxatomide,0.014050625397786553,0.0,0.016001373955016978,0.0
oxfendazole,-0.027594686722955668,0.1471392453444219,0.034483475248344116,0.32763878916947
oxiconazole,-0.02123770542979382,0.08177129771610751,-0.054075028022493234,0.0
oxiperomide,-0.0177169152270604,0.0,0.038180632551180184,0.0
oxybenzone,-0.05056463268997135,0.0,0.025213258599025762,-0.23734609167604004
oxybuprocaine,-0.001855649823294011,0.0,-0.039306868928851206,0.0
oxybutynin,0.011955580821885376,0.0,-0.015013656628134716,0.0
oxymetazoline,-0.07059101079001964,0.1349094465227092,-0.013386975469158693,0.0
oxypurinol,-0.05170389799371195,0.12523917051890734,0.015493802779012592,0.0
ozagrel,-0.03595322249536643,0.10383520322157903,-0.005705814229824156,0.17947732367190458
paclitaxel,0.03076361070436483,-0.09341227718231376,0.03392035423968953,0.0
palbociclib,-0.0007113198152634959,0.0,0.017523559857020726,-0.18183508170737625
palmitoylethanolamide,-0.08425353116907217,0.1452228305187322,0.014503143732057328,0.0
palomid-529,0.005526125675858598,0.0,0.0423690437192501,0.0
palonosetron,-0.05597552217687753,0.1307023041434019,-0.036472421795096625,-0.23373775963356797
palovarotene,-0.043011140408299356,0.15898821074298863,-0.0558700201565589,0.0
pantoprazole,-0.04271216200075234,0.07576049144404604,-0.010287284157896447,-0.36261020204837596
papaverine,-0.015670376621381422,0.0,0.05416160850434821,0.0
paracetamol,0.027825865688291162,0.0,-0.05751353861546023,0.0
paricalcitol,-0.026061205718650546,0.09219784629997854,0.05805718998410655,-0.2657589256488226
paroxetine,0.003060309767278804,0.0,-0.020803703906612556,0.0
pasireotide,-0.03598566762065174,0.08106834838814168,-0.02818663962129566,0.0
pazopanib,-0.06431488834449176,0.10162352660035659,-0.0113487583525981,0.1842176902279068
pazufloxacin,-0.020696688318509546,0.0,-0.05768012323578292,0.0
pelitinib,0.010825630619212188,0.0,-0.019257168444117886,0.357020640974364
pemirolast,-0.04808641038281083,0.08872375775288874,0.05331366942207039,0.0
penciclovir,-0.024181647723189342,0.11259255297264564,0.018448809042162492,0.0
penfluridol,-0.002485678757167404,0.0,-0.07566053135675994,0.17737178927005975
penicillin-v-potassium,-0.023717070187299308,0.0,-0.03463743676103551,0.0
penitrem-a,0.017714999411406543,0.0,0.010620523224405314,0.0
pentamidine,-0.011579936005331595,0.0,-0.007011795872304898,-0.3186606938933993
pentobarbital,0.04271541183457976,-0.1003647153738479,0.031438133633210325,-0.2108289936213712
pentoxifylline,-0.07893097453316521,0.14880780621615877,-0.004283912381158968,-0.2389112053753893
perampanel,0.027906406623814075,0.0,0.03449968038389817,0.0
perhexiline,-0.039767214131979825,0.09654835418026068,0.007251718202854322,-0.26238522002273007
perindopril,0.008479909625277865,0.0,-0.0946436259721884,0.2573065532937172
pevonedistat,-0.029973218557882323,0.08452021806283684,0.008548489266552788,-0.24444642107543033
phenazone,-0.06336439391203642,0.0,-0.03553116190064826,0.15661680536090747
phenformin,-0.019333949455700425,0.0,0.023970009252532707,0.0
phenprocoumon,-0.03895207650770773,0.0783576567248865,-0.012323098277752987,0.0
phensuximide,-0.06219897146236901,0.13674425299088214,-0.05429397599674567,0.17061923532815362
phentermine,-0.03682324949549001,0.08887580352945261,0.00562847535579406,-0.2083343338720654
phentolamine,-0.05414791651625677,0.1105193669367128,-0.026224358875417523,-0.22747006681681475
phenylacetylglutamine,-0.026202741903245518,0.08343248396343184,0.026545687954755464,0.0
phenylbutazone,-0.017580744678446128,0.0,-0.06948801552010066,0.0
phenylbutyrate,-0.03499908581334204,0.08951960769522554,0.01610016782052902,0.2019661740851489
phenylephrine,-0.04765504291438043,0.0,-0.011306792951508908,0.0
phenytoin,0.0070929576681120965,0.0,-0.03358049375922992,0.0
phorbol-myristate-acetate,-0.05876220980190777,0.1312543736267257,0.006223329396833593,-0.2447702452676297
physostigmine,-0.04673394363975713,0.12548317425418207,0.008903805225463454,0.0
pibenzimol,-0.01224321166770385,0.0,0.025118790718260505,-0.20345073937026883
piclamilast,-0.061051743107539636,0.1640812084765479,-0.01292219225687108,-0.2173654306695881
picolinic-acid,-0.036220854599168434,0.08500521896591377,-0.06477062622093005,-0.23435876683415008
picotamide,-0.028449779898261286,0.0,-0.04008483987105806,-0.1459681468668205
pidotimod,-0.007990006654292817,0.0,0.0341237184759332,-0.2853359002813689
piketoprofen,-0.007996473283659069,0.07995341899388522,-0.059908240415889644,0.0
pilaralisib,0.016105017743903383,0.0,-0.03776039952939649,0.0
pilocarpine,-0.028525906785525575,0.09393769585191364,-0.027725862066190876,0.0
pimavanserin,0.04253569643726527,-0.12556578394790543,0.06275500936312278,0.0
pimecrolimus,0.012405945696038676,-0.0954015116913493,-0.00209154434094823,0.19842859355744977
